region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS
North America,Canada,-,Non_Brand,2017-11-05,0.0,3.0,0,0,1,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-06,636.679989123717,3.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-07,898.1700046211481,4.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-08,834.8599817398936,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-09,860.9899898208678,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-10,826.4300016257912,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-13,775.299996688962,2.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-14,852.4400130808353,9.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-15,379.25999945402145,3.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-16,265.5100034326315,4.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-17,229.55999755859375,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-20,249.6999986767769,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-21,771.0699859242886,3.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-22,703.7399888634682,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-23,653.9600072391331,1.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-24,701.7099879980087,2.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-27,678.5300024077296,4.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-28,681.7100018262863,2.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-29,625.2100042700768,2.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-11-30,415.9999955892563,2.0,0,0,0,November,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-01,461.9399977326393,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-02,0.0,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-04,566.140006005764,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-05,572.5599950626493,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-06,557.0000021755695,9.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-07,517.8600082397461,2.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-08,554.140000641346,2.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-11,382.16000032424927,2.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-12,439.1399971842766,6.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-13,397.0200060289353,6.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-14,527.9499960038811,7.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-15,711.1200038138777,7.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-17,0.0,7.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-18,457.0900024268776,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-19,582.7400100231171,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-20,506.7099971268326,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-21,297.28000366687775,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-22,424.2000051140785,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-23,0.0,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-24,0.0,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-25,133.35999858379364,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-26,212.21999740600586,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-27,384.5999959856272,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-28,490.91999384202063,2.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-29,571.819994578138,1.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2017-12-30,0.0,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-01,115.75000178813934,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-02,346.69999540783465,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-03,258.9699961170554,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-04,193.6599974129349,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-05,187.50000054202974,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-06,0.0,1.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-07,0.0,1.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-08,298.14999993517995,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-09,175.44000117853284,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-10,134.340001642704,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-11,159.68999891728163,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-12,149.25999982096255,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-15,250.21999913454056,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-16,118.34000232256949,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-17,204.3699974603951,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-18,187.78000110387802,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-19,220.72999945282936,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-22,239.6699968073517,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-23,256.5700021982193,2.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-24,236.16000053286552,2.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-25,212.8699991106987,2.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-26,208.76999735832214,2.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-29,213.19999611377716,2.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-30,177.54000145196918,5.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-01-31,232.22000086307526,1.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-01,180.79000055417418,2.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-02,202.680000603199,2.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-05,246.41000059060752,3.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-06,270.39000260829926,3.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-07,390.3499958515167,2.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-08,406.54000759124756,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-09,403.5800050795078,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-10,0.0,1.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-12,444.96999049186707,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-13,447.3700080104172,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-14,326.8100062739104,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-15,433.8899982254952,2.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-16,358.69999772310257,3.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-19,419.84000540710986,3.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-20,588.6599897630513,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-21,455.1200078651309,2.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-22,475.2399927470833,2.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-23,660.790008187294,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-26,1215.0400335937738,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-27,962.3900241050869,1.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-02-28,874.7400036752224,3.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-01,1080.1700174845755,4.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-02,1060.4700056910515,7.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-03,0.0,7.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-04,0.0,7.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-05,799.7400125861168,3.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-06,1246.5199955105782,10.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-07,2434.530014537275,10.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-08,3009.0999480076134,5.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-09,4450.840021954849,5.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-10,49.760000087320805,5.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-11,39.69999980926514,3.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-12,4318.180009787902,4.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-13,3885.519995400682,3.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-14,5009.099862746894,7.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-15,3344.7000330090523,4.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-16,3960.059992492199,4.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-17,23.880000054836273,2.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-18,15.360000282526016,2.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-19,2052.7599936220795,4.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-20,1301.039982656017,5.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-21,0.0,3.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-22,799.2199922800063,10.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-23,1694.7500303387642,3.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-26,2079.339998215437,3.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-27,2269.759979000315,5.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-28,2275.1000094786286,7.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-29,2199.37000182271,6.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-30,1616.5199682116508,6.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-03-31,23.679999828338623,2.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-01,37.18999993801117,2.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-02,2254.039972063154,6.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-03,2452.6499967556447,6.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-04,2329.3599922750145,2.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-05,2271.639994829893,6.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-06,1797.6199962254614,6.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-07,22.289999648928642,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-08,30.469999887049198,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-09,2465.9599962905045,23.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-10,2403.0000106673688,5.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-11,2205.0500377528365,10.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-12,2022.0700050890446,4.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-13,950.4199922736734,6.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-14,16.080000020563602,6.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-15,151.06999745592475,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-16,1705.1999994814396,3.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-17,796.3200038075448,29.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-18,702.4100065529346,21.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-19,1267.3200013823807,18.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-20,902.8500006888062,13.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-21,0.0,13.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-22,0.0,2.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-23,2007.8700255844742,43.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-24,2481.860017597675,22.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-25,2511.819992814213,9.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-26,2849.66999527812,8.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-27,1791.529978364706,5.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-28,2.8499999046325684,3.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-29,0.0,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-04-30,2157.9300442617387,20.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-01,2988.6000474244356,5.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-02,1955.050001759082,7.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-03,1516.2499938923863,10.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-04,1649.3700192570689,13.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-05,0.0,2.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-06,0.0,13.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-07,2380.44998248294,17.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-08,1954.079979814589,13.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-09,1413.7300151884556,8.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-10,1813.2200032360852,8.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-11,1599.1099979877472,5.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-12,0.0,5.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-13,0.0,5.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-14,1227.6799972839653,5.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-15,1195.759985903278,5.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-16,1100.6599934995174,5.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-17,843.2100058980286,4.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-18,995.999995470047,4.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-19,375.5400016307831,4.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-20,410.2700159549713,4.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-21,531.0100040733814,4.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-22,1100.7299947030842,4.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-23,1088.5300030782819,7.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-24,832.7300009727478,6.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-25,551.5400004982948,3.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-26,0.0,3.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-27,0.0,3.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-28,743.7199987657368,2.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-29,889.0200017541647,5.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-30,610.5000019669533,2.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-05-31,573.4100059494376,2.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-01,702.6200050711632,4.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-02,0.0,2.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-03,0.0,2.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-04,1210.869995906949,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-05,1376.8800069391727,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-06,1189.090008199215,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-07,854.4400034211576,3.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-08,660.0799986310303,6.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-09,8.59000015258789,6.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-10,0.8899999856948853,6.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-11,1087.139990657568,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-12,978.4599915891886,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-13,1169.9699891805649,4.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-14,1331.270031362772,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-15,1082.2300124764442,7.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-16,0.0,7.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-17,0.0,7.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-18,1567.9299759417772,15.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-19,1575.8699986487622,22.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-20,1087.899997599423,13.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-21,1116.9999956861138,3.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-22,1004.6700036227703,2.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-23,45.1999990940094,2.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-24,0.0,2.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-25,1463.409994751215,3.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-26,2354.6500339508057,4.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-27,3760.8000132143493,5.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-28,4232.129984568804,12.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-29,3179.4600286372006,3.0,0,0,0,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-06-30,2.640000104904175,1.0,0,0,1,June,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-01,0.0,3.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-02,2304.1299491524696,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-03,2102.789998251945,7.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-04,1226.979994609952,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-05,1253.550003245473,4.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-06,1133.829999703914,4.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-07,2.4700000286102295,4.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-08,9.460000038146973,4.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-09,1229.5299986451864,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-10,1309.1599971596152,2.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-11,946.3200064226985,5.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-12,922.2700080871582,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-13,856.599999178201,2.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-14,0.0,2.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-15,0.0,2.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-16,1270.4299957603216,2.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-17,1461.1000099256635,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-18,1696.8100024461746,5.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-19,1220.9800014644861,6.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-20,1231.3999941945076,7.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-21,7.610000133514404,7.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-22,14.040000028908253,7.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-23,1057.0999992229044,5.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-24,1152.0100049003959,4.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-25,1271.2000001855195,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-26,1090.5100064873695,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-27,821.0499973297119,3.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-28,0.0,3.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-29,5.409999847412109,3.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-30,1083.5099990814924,2.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-07-31,1122.4900066554546,2.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-01,1119.779997959733,2.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-02,1442.7100026905537,3.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-03,1173.6800023764372,6.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-04,44.72999948263168,6.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-05,48.59000037610531,6.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-06,802.9000047855079,6.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-07,1233.059996407479,9.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-08,1360.8199935108423,9.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-09,843.1100039668381,4.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-10,726.4999988675117,86.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-11,38.669999837875366,86.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-12,57.43000040948391,86.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-13,961.1399918422102,83.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-14,1002.3399988487363,42.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-15,774.8499990664421,41.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-16,951.9500003531575,73.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-17,687.6899960264564,3.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-18,51.500000178813934,3.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-19,62.7200003862381,3.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-20,994.1600027084351,7.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-21,866.2799979299307,3.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-22,800.4599972143769,8.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-23,912.9199984669685,8.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-24,716.1099980920553,16.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-25,7.8699997663497925,16.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-26,18.90000009536743,16.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-27,805.4700031727551,15.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-28,1155.8400007262826,8.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-29,961.0699949264526,7.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-30,816.5699960757047,4.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2018-08-31,701.5599977523088,2.0,0,0,0,August,43.89,7.12
