Region,Market,Account_type,Funnel,WeekStart,Ds,OptimalConversionQuantity,OptimalSpendValue,Month,Year,BaseConversionQuantity,BaseSpend,SavedDate
Canada,Canada,-,Competitor,2024-12-15,2024-12-22,1.7435453127707496,5.269530410674058,Dec,2024,1.8776641829838843,6.468553110379481,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-23,60.0,125.195,Dec,2024,60.5,153.66,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-24,19.37832432458356,78.60168889761724,Dec,2024,19.52402601123456,96.47200076536289,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-25,23.635976575407508,129.75621976244048,Dec,2024,23.98875234518971,159.2570935104771,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-26,24.509999999999987,108.48429999999995,Dec,2024,24.889999999999986,133.14819999999992,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-27,16.36458765981167,100.23950295064813,Dec,2024,16.791489946589365,123.03039303408673,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-28,0.907474849026501,42.92265288410447,Dec,2024,1.088969818831801,52.68163741053546,2024-06-01
Canada,Canada,-,Competitor,2024-12-22,2024-12-29,0.6266633896281726,30.381337421828945,Dec,2024,0.7659219206566553,37.288560560841695,2024-06-01
Canada,Canada,-,Competitor,2024-12-29,2024-12-30,9.82673534720806,43.72645261934582,Dec,2024,9.994713729211618,53.66825315822632,2024-06-01
Canada,Canada,-,Competitor,2024-12-29,2024-12-31,19.508424291065936,153.57320615620304,Dec,2024,20.08645167746789,188.48895043181304,2024-06-01
