,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,January_Feb_2023,power,growth,MAPE,period_AE
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,79.96,83.00999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,70.86,80.83
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,70.86,80.83
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,86.06,95.46
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,70.86,80.83
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,86.06,95.46
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,86.06,95.46
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,89.76,92.78
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,89.76,92.78
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,89.76,92.78
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,51.01,60.309999999999995
0,US,Bing Ads,Generic,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,51.01,60.309999999999995
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,52.86,65.51
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,51.01,60.309999999999995
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,50.38,59.97
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,52.86,65.51
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,52.86,65.51
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,50.38,59.97
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,50.38,59.97
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,331.17,56.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,331.17,56.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,76.86,80.34
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,331.17,56.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,76.86,80.34
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,52.88,65.53
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,54.28,67.30000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,76.86,80.34
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,52.88,65.53
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,52.88,65.53
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,54.28,67.30000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,54.28,67.30000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,87.66,53.98
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,87.66,53.98
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,60.97,70.89999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,87.66,53.98
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,60.97,70.89999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,418.82,70.44
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,60.97,70.89999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,418.82,70.44
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,76.48,81.71000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,418.82,70.44
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,76.48,81.71000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,87.68,53.959999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,76.48,81.71000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,87.68,53.959999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,77.56,80.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,87.68,53.959999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,77.56,80.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,94.72,84.66
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,77.56,80.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,94.72,84.66
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,67.07,77.8
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,94.72,84.66
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,94.14,83.28
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,67.07,77.8
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,94.14,83.28
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,67.07,77.8
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,94.14,83.28
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,80.62,82.77
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,80.62,82.77
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,94.72,84.67
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,80.62,82.77
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,94.72,84.67
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,94.72,84.67
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,79.12,82.48
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,79.12,82.48
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,79.12,82.48
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,67.75,78.99000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,67.75,78.99000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,87.04,95.78
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,67.75,78.99000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,87.04,95.78
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,81.71,84.15
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,87.04,95.78
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,81.71,84.15
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,81.71,84.15
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,47.83,59.730000000000004
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,47.83,59.730000000000004
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,55.28,60.89
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,47.83,59.730000000000004
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,55.28,60.89
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,55.28,60.89
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,49.75,60.67
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,49.75,60.67
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,76.42,47.17
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,49.75,60.67
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,55.23,62.760000000000005
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,76.42,47.17
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,76.42,47.17
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,55.29,60.88
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,55.23,62.760000000000005
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,55.23,62.760000000000005
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,55.29,60.88
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,51.13,60.099999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,51.13,60.099999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,55.29,60.88
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,87.75,53.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,51.13,60.099999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,87.75,53.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,56.54,56.010000000000005
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,87.75,53.92
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,56.54,56.010000000000005
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,116.33,40.96
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,56.54,56.010000000000005
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,116.33,40.96
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,50.33,60.809999999999995
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,116.33,40.96
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,50.33,60.809999999999995
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,87.7,53.959999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,50.33,60.809999999999995
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,87.7,53.959999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,87.7,53.959999999999994
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,79.99,82.44
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,79.99,82.44
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.13,91.64999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,79.99,82.44
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,97.13,91.64999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,97.13,91.64999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,76.75,81.28
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,97.08,91.52
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,76.75,81.28
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,76.75,81.28
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,97.08,91.52
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,97.08,91.52
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,80.7,82.89
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,80.7,82.89
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,97.13,91.66
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,80.7,82.89
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,97.13,91.66
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,79.08,82.49
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,97.13,91.66
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,79.08,82.49
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,79.08,82.49
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,73.98,80.91000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,73.98,80.91000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,96.73,98.92999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,73.98,80.91000000000001
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,96.73,98.92999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,78.51,82.16
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,96.73,98.92999999999999
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,78.51,82.16
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,78.51,82.16
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,82.99,80.2
0,US,Bing Ads,Generic,183,0.1,1.0,0.01,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,82.99,80.2
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,52.87,65.64999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,82.99,80.2
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,52.87,65.64999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,52.87,65.64999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,83.65,80.87
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,83.65,80.87
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,346.15,62.55
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,83.65,80.87
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,346.15,62.55
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,346.15,62.55
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,90.64,90.42999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,90.64,90.42999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,52.86,65.58
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,90.64,90.42999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,52.86,65.58
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,86.83,90.42999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,86.83,90.42999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,52.86,65.58
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,87.81,53.89000000000001
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,87.81,53.89000000000001
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,86.83,90.42999999999999
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,87.81,53.89000000000001
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,83.54,89.47
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,83.54,89.47
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,439.37,77.92
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,83.54,89.47
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,439.37,77.92
0,US,Bing Ads,Generic,183,0.05,10.0,10.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,439.37,77.92
