,region,market,account_type,funnel,ds,X,y
5073,US,US,Bing Ads,Generic,2019-03-15,383.09000000000003,38.0
5074,US,US,Bing Ads,Generic,2019-03-16,166.39999999999998,5.0
5075,US,US,Bing Ads,Generic,2019-03-17,117.16,1.0
5076,US,US,Bing Ads,Generic,2019-03-18,365.36,78.0
5077,US,US,Bing Ads,Generic,2019-03-19,301.09,24.0
5078,US,US,Bing Ads,Generic,2019-03-20,231.49999999999997,32.0
5079,US,US,Bing Ads,Generic,2019-03-21,277.32,46.0
5080,US,US,Bing Ads,Generic,2019-03-22,660.0499999999998,37.0
5081,US,US,Bing Ads,Generic,2019-03-23,268.32,7.0
5082,US,US,Bing Ads,Generic,2019-03-24,220.94,0.0
5083,US,US,Bing Ads,Generic,2019-03-25,835.79,51.0
5084,US,US,Bing Ads,Generic,2019-03-26,547.1999999999998,41.0
5085,US,US,Bing Ads,Generic,2019-03-27,281.09,36.0
5086,US,US,Bing Ads,Generic,2019-03-28,320.3,42.0
5087,US,US,Bing Ads,Generic,2019-03-29,396.65,39.0
5088,US,US,Bing Ads,Generic,2019-03-30,149.88,9.0
5089,US,US,Bing Ads,Generic,2019-03-31,51.87,1.0
5090,US,US,Bing Ads,Generic,2019-04-01,948.6,39.0
5091,US,US,Bing Ads,Generic,2019-04-02,649.34,46.0
5092,US,US,Bing Ads,Generic,2019-04-03,595.2900000000001,28.0
5093,US,US,Bing Ads,Generic,2019-04-04,675.86,34.0
5094,US,US,Bing Ads,Generic,2019-04-05,657.1899999999999,24.0
5095,US,US,Bing Ads,Generic,2019-04-06,281.40000000000003,1.0
5096,US,US,Bing Ads,Generic,2019-04-07,251.74,4.0
5097,US,US,Bing Ads,Generic,2019-04-08,968.9200000000002,35.0
5098,US,US,Bing Ads,Generic,2019-04-09,652.8699999999999,28.0
5099,US,US,Bing Ads,Generic,2019-04-10,509.26,23.0
5100,US,US,Bing Ads,Generic,2019-04-11,511.89,27.0
5101,US,US,Bing Ads,Generic,2019-04-12,287.44,23.0
5102,US,US,Bing Ads,Generic,2019-04-13,177.86999999999998,1.0
5103,US,US,Bing Ads,Generic,2019-04-14,158.11,3.0
5104,US,US,Bing Ads,Generic,2019-04-15,317.84,13.0
5105,US,US,Bing Ads,Generic,2019-04-16,327.28000000000003,23.0
5106,US,US,Bing Ads,Generic,2019-04-17,306.63,20.0
5107,US,US,Bing Ads,Generic,2019-04-18,206.71,25.0
5108,US,US,Bing Ads,Generic,2019-04-19,207.61,8.0
5109,US,US,Bing Ads,Generic,2019-04-20,48.64999999999999,1.0
5110,US,US,Bing Ads,Generic,2019-04-21,46.06,0.0
5111,US,US,Bing Ads,Generic,2019-04-22,435.26,15.0
5112,US,US,Bing Ads,Generic,2019-04-23,525.31,18.0
5113,US,US,Bing Ads,Generic,2019-04-24,452.24,25.0
5114,US,US,Bing Ads,Generic,2019-04-25,602.44,16.0
5115,US,US,Bing Ads,Generic,2019-04-26,474.3,18.0
5116,US,US,Bing Ads,Generic,2019-04-27,55.39,2.0
5117,US,US,Bing Ads,Generic,2019-04-28,79.74000000000001,0.0
5118,US,US,Bing Ads,Generic,2019-04-29,695.72,33.0
5119,US,US,Bing Ads,Generic,2019-04-30,805.87,25.0
5120,US,US,Bing Ads,Generic,2019-05-01,718.04,34.0
5121,US,US,Bing Ads,Generic,2019-05-02,624.5899999999999,24.0
5122,US,US,Bing Ads,Generic,2019-05-03,804.07,16.0
5123,US,US,Bing Ads,Generic,2019-05-04,39.0,0.0
5124,US,US,Bing Ads,Generic,2019-05-05,92.64,0.0
5125,US,US,Bing Ads,Generic,2019-05-06,1036.55,14.0
5126,US,US,Bing Ads,Generic,2019-05-07,1116.6699999999998,19.0
5127,US,US,Bing Ads,Generic,2019-05-08,1256.7600000000002,21.0
5128,US,US,Bing Ads,Generic,2019-05-09,1484.27,31.0
5129,US,US,Bing Ads,Generic,2019-05-10,1112.64,32.0
5130,US,US,Bing Ads,Generic,2019-05-11,122.69,1.0
5131,US,US,Bing Ads,Generic,2019-05-12,88.91999999999999,0.0
5132,US,US,Bing Ads,Generic,2019-05-13,1325.8000000000002,40.0
5133,US,US,Bing Ads,Generic,2019-05-14,1344.96,29.0
5134,US,US,Bing Ads,Generic,2019-05-15,1581.05,38.0
5135,US,US,Bing Ads,Generic,2019-05-16,1238.2300000000002,43.0
5136,US,US,Bing Ads,Generic,2019-05-17,1333.3100000000004,24.0
5137,US,US,Bing Ads,Generic,2019-05-18,152.55,2.0
5138,US,US,Bing Ads,Generic,2019-05-19,144.11,2.0
5139,US,US,Bing Ads,Generic,2019-05-20,1639.1000000000004,24.0
5140,US,US,Bing Ads,Generic,2019-05-21,1801.02,24.0
5141,US,US,Bing Ads,Generic,2019-05-22,1767.3600000000001,22.0
5142,US,US,Bing Ads,Generic,2019-05-23,1678.78,30.0
5143,US,US,Bing Ads,Generic,2019-05-24,1739.69,21.0
5144,US,US,Bing Ads,Generic,2019-05-25,1.71,1.0
5145,US,US,Bing Ads,Generic,2019-05-28,2479.73,27.0
5146,US,US,Bing Ads,Generic,2019-05-29,2452.1200000000003,48.0
5147,US,US,Bing Ads,Generic,2019-05-30,2410.05,54.0
5148,US,US,Bing Ads,Generic,2019-05-31,1354.6799999999996,40.0
5149,US,US,Bing Ads,Generic,2019-06-01,216.1,1.0
5150,US,US,Bing Ads,Generic,2019-06-02,235.43999999999997,1.0
5151,US,US,Bing Ads,Generic,2019-06-03,1855.8400000000001,40.0
5152,US,US,Bing Ads,Generic,2019-06-04,1678.36,37.0
5153,US,US,Bing Ads,Generic,2019-06-05,1315.69,20.0
5154,US,US,Bing Ads,Generic,2019-06-06,1254.54,28.0
5155,US,US,Bing Ads,Generic,2019-06-07,1246.7600000000002,17.0
5156,US,US,Bing Ads,Generic,2019-06-08,209.96,1.0
5157,US,US,Bing Ads,Generic,2019-06-09,203.14000000000001,3.0
5158,US,US,Bing Ads,Generic,2019-06-10,1305.13,27.0
5159,US,US,Bing Ads,Generic,2019-06-11,1043.91,44.0
5160,US,US,Bing Ads,Generic,2019-06-12,543.31,35.0
5161,US,US,Bing Ads,Generic,2019-06-13,166.54,12.0
5162,US,US,Bing Ads,Generic,2019-06-14,62.88,31.0
5163,US,US,Bing Ads,Generic,2019-06-15,15.03,0.0
5164,US,US,Bing Ads,Generic,2019-06-16,0.0,0.0
5165,US,US,Bing Ads,Generic,2019-06-17,67.32,27.0
5166,US,US,Bing Ads,Generic,2019-06-18,54.66,13.0
5167,US,US,Bing Ads,Generic,2019-06-19,20.79,21.0
5168,US,US,Bing Ads,Generic,2019-06-20,15.55,14.0
5169,US,US,Bing Ads,Generic,2019-06-21,18.85,11.0
5170,US,US,Bing Ads,Generic,2019-06-22,7.99,0.0
5171,US,US,Bing Ads,Generic,2019-06-23,10.64,0.0
5172,US,US,Bing Ads,Generic,2019-06-24,13.94,13.0
5173,US,US,Bing Ads,Generic,2019-06-25,35.26,6.0
5174,US,US,Bing Ads,Generic,2019-06-26,19.91,25.0
5175,US,US,Bing Ads,Generic,2019-06-27,24.31,13.0
5176,US,US,Bing Ads,Generic,2019-06-28,14.73,23.0
5177,US,US,Bing Ads,Generic,2019-06-29,6.94,0.0
5178,US,US,Bing Ads,Generic,2019-06-30,0.0,0.0
5179,US,US,Bing Ads,Generic,2019-07-01,401.21,7.0
5180,US,US,Bing Ads,Generic,2019-07-02,480.8000000000001,12.0
5181,US,US,Bing Ads,Generic,2019-07-03,643.03,8.0
5182,US,US,Bing Ads,Generic,2019-07-04,0.0,0.0
5183,US,US,Bing Ads,Generic,2019-07-05,586.5699999999999,9.0
5184,US,US,Bing Ads,Generic,2019-07-06,356.15000000000003,1.0
5185,US,US,Bing Ads,Generic,2019-07-07,264.38,0.0
5186,US,US,Bing Ads,Generic,2019-07-08,766.34,9.0
5187,US,US,Bing Ads,Generic,2019-07-09,766.61,15.0
5188,US,US,Bing Ads,Generic,2019-07-10,1103.36,8.0
5189,US,US,Bing Ads,Generic,2019-07-11,1293.77,9.0
5190,US,US,Bing Ads,Generic,2019-07-12,1367.1299999999999,10.0
5191,US,US,Bing Ads,Generic,2019-07-13,265.43,1.0
5192,US,US,Bing Ads,Generic,2019-07-14,192.32,1.0
5193,US,US,Bing Ads,Generic,2019-07-15,1533.1499999999999,10.0
5194,US,US,Bing Ads,Generic,2019-07-16,1574.9900000000002,17.0
5195,US,US,Bing Ads,Generic,2019-07-17,1941.19,22.0
5196,US,US,Bing Ads,Generic,2019-07-18,1800.77,26.0
5197,US,US,Bing Ads,Generic,2019-07-19,1500.0900000000001,6.0
5198,US,US,Bing Ads,Generic,2019-07-20,166.97000000000003,0.0
5199,US,US,Bing Ads,Generic,2019-07-21,173.2,0.0
5200,US,US,Bing Ads,Generic,2019-07-22,1743.4899999999998,23.0
5201,US,US,Bing Ads,Generic,2019-07-23,1614.8899999999999,26.0
5202,US,US,Bing Ads,Generic,2019-07-24,1316.4800000000002,23.0
5203,US,US,Bing Ads,Generic,2019-07-25,1332.25,19.0
5204,US,US,Bing Ads,Generic,2019-07-26,1256.1499999999999,19.0
5205,US,US,Bing Ads,Generic,2019-07-27,201.44000000000003,2.0
5206,US,US,Bing Ads,Generic,2019-07-28,139.24,0.0
5207,US,US,Bing Ads,Generic,2019-07-29,1371.8799999999999,25.0
5208,US,US,Bing Ads,Generic,2019-07-30,1357.83,33.0
5209,US,US,Bing Ads,Generic,2019-07-31,1411.98,28.0
5210,US,US,Bing Ads,Generic,2019-08-01,1303.5900000000001,31.0
5211,US,US,Bing Ads,Generic,2019-08-02,1318.1400000000003,34.0
5212,US,US,Bing Ads,Generic,2019-08-03,158.12999999999997,3.0
5213,US,US,Bing Ads,Generic,2019-08-04,87.97,0.0
5214,US,US,Bing Ads,Generic,2019-08-05,1518.4300000000005,34.0
5215,US,US,Bing Ads,Generic,2019-08-06,1311.52,46.0
5216,US,US,Bing Ads,Generic,2019-08-07,1384.1499999999999,32.0
5217,US,US,Bing Ads,Generic,2019-08-08,1167.29,38.0
5218,US,US,Bing Ads,Generic,2019-08-09,1098.71,31.0
5219,US,US,Bing Ads,Generic,2019-08-10,132.20000000000002,10.0
5220,US,US,Bing Ads,Generic,2019-08-11,137.89,13.0
5221,US,US,Bing Ads,Generic,2019-08-12,1323.46,32.0
5222,US,US,Bing Ads,Generic,2019-08-13,1233.86,50.0
5223,US,US,Bing Ads,Generic,2019-08-14,1195.4300000000003,44.0
5224,US,US,Bing Ads,Generic,2019-08-15,1120.86,48.0
5225,US,US,Bing Ads,Generic,2019-08-16,1018.63,68.0
5226,US,US,Bing Ads,Generic,2019-08-17,95.49,8.0
5227,US,US,Bing Ads,Generic,2019-08-18,36.75,2.0
5228,US,US,Bing Ads,Generic,2019-08-19,1114.21,44.0
5229,US,US,Bing Ads,Generic,2019-08-20,1137.3700000000001,55.0
5230,US,US,Bing Ads,Generic,2019-08-21,1027.16,47.0
5231,US,US,Bing Ads,Generic,2019-08-22,1105.05,48.0
5232,US,US,Bing Ads,Generic,2019-08-23,1024.1999999999998,36.0
5233,US,US,Bing Ads,Generic,2019-08-24,93.65,2.0
5234,US,US,Bing Ads,Generic,2019-08-25,61.2,9.0
5235,US,US,Bing Ads,Generic,2019-08-26,993.97,45.0
5236,US,US,Bing Ads,Generic,2019-08-27,1090.72,30.0
5237,US,US,Bing Ads,Generic,2019-08-28,1203.92,52.0
5238,US,US,Bing Ads,Generic,2019-08-29,765.28,50.0
5239,US,US,Bing Ads,Generic,2019-08-30,0.0,37.0
5240,US,US,Bing Ads,Generic,2019-08-31,0.0,4.0
5241,US,US,Bing Ads,Generic,2019-09-02,0.0,12.0
5242,US,US,Bing Ads,Generic,2019-09-03,0.0,31.0
5243,US,US,Bing Ads,Generic,2019-09-04,0.0,36.0
5244,US,US,Bing Ads,Generic,2019-09-05,0.0,30.0
5245,US,US,Bing Ads,Generic,2019-09-06,0.0,18.0
5246,US,US,Bing Ads,Generic,2019-09-07,0.0,3.0
5247,US,US,Bing Ads,Generic,2019-09-08,0.0,2.0
5248,US,US,Bing Ads,Generic,2019-09-09,0.0,22.0
5249,US,US,Bing Ads,Generic,2019-09-10,0.0,22.0
5250,US,US,Bing Ads,Generic,2019-09-11,972.4100000000001,18.0
5251,US,US,Bing Ads,Generic,2019-09-12,1009.89,24.0
5252,US,US,Bing Ads,Generic,2019-09-13,883.2899999999998,16.0
5253,US,US,Bing Ads,Generic,2019-09-14,59.91,0.0
5254,US,US,Bing Ads,Generic,2019-09-15,68.04,1.0
5255,US,US,Bing Ads,Generic,2019-09-16,1077.99,21.0
5256,US,US,Bing Ads,Generic,2019-09-17,947.72,19.0
5257,US,US,Bing Ads,Generic,2019-09-18,961.98,17.0
5258,US,US,Bing Ads,Generic,2019-09-19,792.7299999999999,27.0
5259,US,US,Bing Ads,Generic,2019-09-20,774.43,15.0
5260,US,US,Bing Ads,Generic,2019-09-21,48.53,2.0
5261,US,US,Bing Ads,Generic,2019-09-22,34.29,0.0
5262,US,US,Bing Ads,Generic,2019-09-23,929.71,26.0
5263,US,US,Bing Ads,Generic,2019-09-24,973.9200000000001,17.0
5264,US,US,Bing Ads,Generic,2019-09-25,876.6200000000001,23.0
5265,US,US,Bing Ads,Generic,2019-09-26,973.14,16.0
5266,US,US,Bing Ads,Generic,2019-09-27,785.08,28.0
5267,US,US,Bing Ads,Generic,2019-09-28,59.669999999999995,3.0
5268,US,US,Bing Ads,Generic,2019-09-29,35.36,0.0
5269,US,US,Bing Ads,Generic,2019-09-30,1110.6100000000001,37.0
5270,US,US,Bing Ads,Generic,2019-10-01,1104.8199999999997,12.0
5271,US,US,Bing Ads,Generic,2019-10-02,1023.71,11.0
5272,US,US,Bing Ads,Generic,2019-10-03,973.6899999999999,10.0
5273,US,US,Bing Ads,Generic,2019-10-04,984.3199999999999,9.0
5274,US,US,Bing Ads,Generic,2019-10-05,59.629999999999995,2.0
5275,US,US,Bing Ads,Generic,2019-10-06,30.269999999999996,0.0
5276,US,US,Bing Ads,Generic,2019-10-07,1116.5300000000002,13.0
5277,US,US,Bing Ads,Generic,2019-10-08,1019.87,22.0
5278,US,US,Bing Ads,Generic,2019-10-09,966.79,31.0
5279,US,US,Bing Ads,Generic,2019-10-10,1113.94,37.0
5280,US,US,Bing Ads,Generic,2019-10-11,742.78,18.0
5281,US,US,Bing Ads,Generic,2019-10-12,153.28000000000003,2.0
5282,US,US,Bing Ads,Generic,2019-10-13,139.94000000000003,0.0
5283,US,US,Bing Ads,Generic,2019-10-14,745.65,19.0
5284,US,US,Bing Ads,Generic,2019-10-15,686.1400000000001,14.0
5285,US,US,Bing Ads,Generic,2019-10-16,733.8,45.0
5286,US,US,Bing Ads,Generic,2019-10-17,766.1100000000001,44.0
5287,US,US,Bing Ads,Generic,2019-10-18,846.8299999999999,8.0
5288,US,US,Bing Ads,Generic,2019-10-19,259.95,1.0
5289,US,US,Bing Ads,Generic,2019-10-20,267.33,2.0
5290,US,US,Bing Ads,Generic,2019-10-21,1162.9000000000003,23.0
5291,US,US,Bing Ads,Generic,2019-10-22,1278.25,27.0
5292,US,US,Bing Ads,Generic,2019-10-23,1081.33,16.0
5293,US,US,Bing Ads,Generic,2019-10-24,750.0799999999998,25.0
5294,US,US,Bing Ads,Generic,2019-10-25,235.16000000000003,15.0
5295,US,US,Bing Ads,Generic,2019-10-26,92.59,0.0
5296,US,US,Bing Ads,Generic,2019-10-27,49.760000000000005,2.0
5297,US,US,Bing Ads,Generic,2019-10-28,322.72,22.0
5298,US,US,Bing Ads,Generic,2019-10-29,287.27,18.0
5299,US,US,Bing Ads,Generic,2019-10-30,237.5,21.0
5300,US,US,Bing Ads,Generic,2019-10-31,298.73999999999984,18.0
5301,US,US,Bing Ads,Generic,2019-11-01,967.3699999999999,18.0
5302,US,US,Bing Ads,Generic,2019-11-02,236.31,2.0
5303,US,US,Bing Ads,Generic,2019-11-03,208.08999999999997,0.0
5304,US,US,Bing Ads,Generic,2019-11-04,1107.38,27.0
5305,US,US,Bing Ads,Generic,2019-11-05,1110.8799999999999,31.0
5306,US,US,Bing Ads,Generic,2019-11-06,1102.5700000000002,43.0
5307,US,US,Bing Ads,Generic,2019-11-07,1141.2700000000002,28.0
5308,US,US,Bing Ads,Generic,2019-11-08,1043.6499999999999,20.0
5309,US,US,Bing Ads,Generic,2019-11-09,219.47999999999996,5.0
5310,US,US,Bing Ads,Generic,2019-11-10,133.53,17.0
5311,US,US,Bing Ads,Generic,2019-11-11,1264.2800000000002,51.0
5312,US,US,Bing Ads,Generic,2019-11-12,1088.2599999999998,46.0
5313,US,US,Bing Ads,Generic,2019-11-13,1025.4,30.0
5314,US,US,Bing Ads,Generic,2019-11-14,1029.1200000000001,37.0
5315,US,US,Bing Ads,Generic,2019-11-15,955.12,44.0
5316,US,US,Bing Ads,Generic,2019-11-16,111.99,1.0
5317,US,US,Bing Ads,Generic,2019-11-17,79.59,1.0
5318,US,US,Bing Ads,Generic,2019-11-18,1011.3100000000001,59.0
5319,US,US,Bing Ads,Generic,2019-11-19,966.96,46.0
5320,US,US,Bing Ads,Generic,2019-11-20,1090.2700000000002,48.0
5321,US,US,Bing Ads,Generic,2019-11-21,830.4799999999999,64.0
5322,US,US,Bing Ads,Generic,2019-11-22,842.56,40.0
5323,US,US,Bing Ads,Generic,2019-11-23,61.910000000000004,3.0
5324,US,US,Bing Ads,Generic,2019-11-24,48.71,2.0
5325,US,US,Bing Ads,Generic,2019-11-25,850.98,70.0
5326,US,US,Bing Ads,Generic,2019-11-26,624.85,55.0
5327,US,US,Bing Ads,Generic,2019-11-27,496.37999999999994,61.0
5328,US,US,Bing Ads,Generic,2019-11-29,0.0,3.0
5329,US,US,Bing Ads,Generic,2019-11-30,0.0,1.0
5330,US,US,Bing Ads,Generic,2019-12-02,555.77,170.0
5331,US,US,Bing Ads,Generic,2019-12-03,336.22999999999996,93.0
5332,US,US,Bing Ads,Generic,2019-12-04,194.29999999999998,93.0
5333,US,US,Bing Ads,Generic,2019-12-05,60.33,74.0
5334,US,US,Bing Ads,Generic,2019-12-06,53.64,62.0
5335,US,US,Bing Ads,Generic,2019-12-07,0.0,0.0
5336,US,US,Bing Ads,Generic,2019-12-08,0.0,3.0
5337,US,US,Bing Ads,Generic,2019-12-09,66.71,44.0
5338,US,US,Bing Ads,Generic,2019-12-10,74.61,56.0
5339,US,US,Bing Ads,Generic,2019-12-11,76.60000000000001,39.0
5340,US,US,Bing Ads,Generic,2019-12-12,64.47,59.0
5341,US,US,Bing Ads,Generic,2019-12-13,85.41999999999999,55.0
5342,US,US,Bing Ads,Generic,2019-12-14,0.0,2.0
5343,US,US,Bing Ads,Generic,2019-12-15,0.0,2.0
5344,US,US,Bing Ads,Generic,2019-12-16,92.38999999999999,49.0
5345,US,US,Bing Ads,Generic,2019-12-17,74.09,51.0
5346,US,US,Bing Ads,Generic,2019-12-18,107.06,48.0
5347,US,US,Bing Ads,Generic,2019-12-19,124.22,62.0
5348,US,US,Bing Ads,Generic,2019-12-20,111.77999999999999,40.0
5349,US,US,Bing Ads,Generic,2019-12-21,1.36,0.0
5350,US,US,Bing Ads,Generic,2019-12-22,3.21,7.0
5351,US,US,Bing Ads,Generic,2019-12-23,101.95,31.0
5352,US,US,Bing Ads,Generic,2019-12-24,0.0,5.0
5353,US,US,Bing Ads,Generic,2019-12-26,74.24,16.0
5354,US,US,Bing Ads,Generic,2019-12-27,38.84,13.0
5355,US,US,Bing Ads,Generic,2019-12-28,6.99,0.0
5356,US,US,Bing Ads,Generic,2019-12-29,0.0,0.0
5357,US,US,Bing Ads,Generic,2019-12-30,97.47999999999999,15.0
5358,US,US,Bing Ads,Generic,2019-12-31,251.79000000000002,13.0
5359,US,US,Bing Ads,Generic,2020-01-02,319.21,16.0
5360,US,US,Bing Ads,Generic,2020-01-03,319.13000000000005,18.0
5361,US,US,Bing Ads,Generic,2020-01-04,45.22,4.0
5362,US,US,Bing Ads,Generic,2020-01-05,15.22,6.0
5363,US,US,Bing Ads,Generic,2020-01-06,499.99,19.0
5364,US,US,Bing Ads,Generic,2020-01-07,365.5,11.0
5365,US,US,Bing Ads,Generic,2020-01-08,368.86,24.0
5366,US,US,Bing Ads,Generic,2020-01-09,330.10999999999996,19.0
5367,US,US,Bing Ads,Generic,2020-01-10,341.74999999999994,7.0
5368,US,US,Bing Ads,Generic,2020-01-11,14.99,3.0
5369,US,US,Bing Ads,Generic,2020-01-12,11.170000000000002,1.0
5370,US,US,Bing Ads,Generic,2020-01-13,514.2600000000001,17.0
5371,US,US,Bing Ads,Generic,2020-01-14,443.82,23.0
5372,US,US,Bing Ads,Generic,2020-01-15,386.73,28.0
5373,US,US,Bing Ads,Generic,2020-01-16,472.87,22.0
5374,US,US,Bing Ads,Generic,2020-01-17,385.19,23.0
5375,US,US,Bing Ads,Generic,2020-01-18,20.660000000000004,0.0
5376,US,US,Bing Ads,Generic,2020-01-19,20.17,5.0
5377,US,US,Bing Ads,Generic,2020-01-20,505.61,22.0
5378,US,US,Bing Ads,Generic,2020-01-21,547.9499999999999,23.0
5379,US,US,Bing Ads,Generic,2020-01-22,547.2600000000001,28.0
5380,US,US,Bing Ads,Generic,2020-01-23,398.55,27.0
5381,US,US,Bing Ads,Generic,2020-01-24,293.65,35.0
5382,US,US,Bing Ads,Generic,2020-01-25,40.35,6.0
5383,US,US,Bing Ads,Generic,2020-01-26,20.02,1.0
5384,US,US,Bing Ads,Generic,2020-01-27,348.35,39.0
5385,US,US,Bing Ads,Generic,2020-01-28,144.44,48.0
5386,US,US,Bing Ads,Generic,2020-01-29,21.369999999999997,46.0
5387,US,US,Bing Ads,Generic,2020-01-30,15.549999999999999,31.0
5388,US,US,Bing Ads,Generic,2020-01-31,78.89,33.0
5389,US,US,Bing Ads,Generic,2020-02-01,15.790000000000001,0.0
5390,US,US,Bing Ads,Generic,2020-02-02,16.290000000000003,3.0
5391,US,US,Bing Ads,Generic,2020-02-03,469.53000000000003,41.0
5392,US,US,Bing Ads,Generic,2020-02-04,509.66,50.0
5393,US,US,Bing Ads,Generic,2020-02-05,306.55,51.0
5394,US,US,Bing Ads,Generic,2020-02-06,288.56999999999994,44.0
5395,US,US,Bing Ads,Generic,2020-02-07,356.85,42.0
5396,US,US,Bing Ads,Generic,2020-02-08,15.819999999999999,2.0
5397,US,US,Bing Ads,Generic,2020-02-09,20.57,3.0
5398,US,US,Bing Ads,Generic,2020-02-10,570.0500000000001,36.0
5399,US,US,Bing Ads,Generic,2020-02-11,374.78000000000003,77.0
5400,US,US,Bing Ads,Generic,2020-02-12,385.46000000000004,44.0
5401,US,US,Bing Ads,Generic,2020-02-13,325.15999999999997,48.0
5402,US,US,Bing Ads,Generic,2020-02-14,356.93999999999994,37.0
5403,US,US,Bing Ads,Generic,2020-02-15,16.990000000000002,3.0
5404,US,US,Bing Ads,Generic,2020-02-16,14.05,0.0
5405,US,US,Bing Ads,Generic,2020-02-17,320.52,76.0
5406,US,US,Bing Ads,Generic,2020-02-18,199.45999999999998,68.0
5407,US,US,Bing Ads,Generic,2020-02-19,104.73,53.0
5408,US,US,Bing Ads,Generic,2020-02-20,58.52,51.0
5409,US,US,Bing Ads,Generic,2020-02-21,5.52,39.0
5410,US,US,Bing Ads,Generic,2020-02-22,0.0,1.0
5411,US,US,Bing Ads,Generic,2020-02-23,0.0,0.0
5412,US,US,Bing Ads,Generic,2020-02-24,12.05,29.0
5413,US,US,Bing Ads,Generic,2020-02-25,0.0,28.0
5414,US,US,Bing Ads,Generic,2020-02-26,0.0,24.0
5415,US,US,Bing Ads,Generic,2020-02-27,0.0,21.0
5416,US,US,Bing Ads,Generic,2020-02-28,0.0,20.0
5417,US,US,Bing Ads,Generic,2020-02-29,0.0,1.0
5418,US,US,Bing Ads,Generic,2020-03-02,23.04,26.0
5419,US,US,Bing Ads,Generic,2020-03-03,0.0,30.0
5420,US,US,Bing Ads,Generic,2020-03-04,0.0,16.0
5421,US,US,Bing Ads,Generic,2020-03-05,0.0,11.0
5422,US,US,Bing Ads,Generic,2020-03-06,0.0,23.0
5423,US,US,Bing Ads,Generic,2020-03-08,0.0,0.0
5424,US,US,Bing Ads,Generic,2020-03-09,48.34,23.0
5425,US,US,Bing Ads,Generic,2020-03-10,81.49999999999999,26.0
5426,US,US,Bing Ads,Generic,2020-03-11,110.07,10.0
5427,US,US,Bing Ads,Generic,2020-03-12,113.79,27.0
5428,US,US,Bing Ads,Generic,2020-03-13,114.58000000000001,28.0
5429,US,US,Bing Ads,Generic,2020-03-14,3.61,0.0
5430,US,US,Bing Ads,Generic,2020-03-15,0.0,0.0
5431,US,US,Bing Ads,Generic,2020-03-16,73.53999999999999,27.0
5432,US,US,Bing Ads,Generic,2020-03-17,76.48,24.0
5433,US,US,Bing Ads,Generic,2020-03-18,79.11000000000001,32.0
5434,US,US,Bing Ads,Generic,2020-03-19,188.84,21.0
5435,US,US,Bing Ads,Generic,2020-03-20,194.45,17.0
5436,US,US,Bing Ads,Generic,2020-03-21,4.72,1.0
5437,US,US,Bing Ads,Generic,2020-03-22,1.3399999999999999,0.0
5438,US,US,Bing Ads,Generic,2020-03-23,279.69,12.0
5439,US,US,Bing Ads,Generic,2020-03-24,293.7699999999999,34.0
5440,US,US,Bing Ads,Generic,2020-03-25,227.96,24.0
5441,US,US,Bing Ads,Generic,2020-03-26,278.57,26.0
5442,US,US,Bing Ads,Generic,2020-03-27,293.00999999999993,25.0
5443,US,US,Bing Ads,Generic,2020-03-28,40.589999999999996,2.0
5444,US,US,Bing Ads,Generic,2020-03-29,25.990000000000002,0.0
5445,US,US,Bing Ads,Generic,2020-03-30,312.77000000000004,37.0
5446,US,US,Bing Ads,Generic,2020-03-31,157.67000000000002,42.0
5447,US,US,Bing Ads,Generic,2020-04-01,344.24,40.0
5448,US,US,Bing Ads,Generic,2020-04-02,403.68,22.0
5449,US,US,Bing Ads,Generic,2020-04-03,300.28000000000003,39.0
5450,US,US,Bing Ads,Generic,2020-04-04,15.439999999999998,2.0
5451,US,US,Bing Ads,Generic,2020-04-05,21.319999999999997,0.0
5452,US,US,Bing Ads,Generic,2020-04-06,275.66,53.0
5453,US,US,Bing Ads,Generic,2020-04-07,283.85,38.0
5454,US,US,Bing Ads,Generic,2020-04-08,330.90000000000003,58.0
5455,US,US,Bing Ads,Generic,2020-04-09,258.71000000000004,47.0
5456,US,US,Bing Ads,Generic,2020-04-10,129.65,34.0
5457,US,US,Bing Ads,Generic,2020-04-11,14.260000000000002,4.0
5458,US,US,Bing Ads,Generic,2020-04-12,12.02,7.0
5459,US,US,Bing Ads,Generic,2020-04-13,213.64000000000001,37.0
5460,US,US,Bing Ads,Generic,2020-04-14,220.01000000000002,65.0
5461,US,US,Bing Ads,Generic,2020-04-15,252.29000000000002,55.0
5462,US,US,Bing Ads,Generic,2020-04-16,192.87,61.0
5463,US,US,Bing Ads,Generic,2020-04-17,220.07,43.0
5464,US,US,Bing Ads,Generic,2020-04-18,45.9,6.0
5465,US,US,Bing Ads,Generic,2020-04-19,19.6,3.0
5466,US,US,Bing Ads,Generic,2020-04-20,261.31,60.0
5467,US,US,Bing Ads,Generic,2020-04-21,293.6799999999999,60.0
5468,US,US,Bing Ads,Generic,2020-04-22,146.85,58.0
5469,US,US,Bing Ads,Generic,2020-04-23,120.45,82.0
5470,US,US,Bing Ads,Generic,2020-04-24,141.90000000000003,46.0
5471,US,US,Bing Ads,Generic,2020-04-25,17.59,0.0
5472,US,US,Bing Ads,Generic,2020-04-26,6.71,6.0
5473,US,US,Bing Ads,Generic,2020-04-27,93.06,43.0
5474,US,US,Bing Ads,Generic,2020-04-28,115.04999999999998,112.0
5475,US,US,Bing Ads,Generic,2020-04-29,93.64,64.0
