region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
LATAM,Mexico,-,Brand,2022-02-05,2.69,1.0,0,0,1,0,0,February,60.9,20.69,0,0.9138932676518884,0
LATAM,Mexico,-,Brand,2022-02-06,3.06,2.0,0,0,1,0,0,February,60.9,20.69,0,1.0395960591133007,0
LATAM,Mexico,-,Brand,2022-02-07,17.25,1.0,0,0,0,0,0,February,60.9,20.69,0,5.860467980295567,0
LATAM,Mexico,-,Brand,2022-02-08,32.79,9.0,0,0,0,0,0,February,60.9,20.69,0,11.139985221674879,0
LATAM,Mexico,-,Brand,2022-02-09,32.35,7.0,0,0,0,0,0,February,60.9,20.69,0,10.990500821018063,0
LATAM,Mexico,-,Brand,2022-02-10,32.309999999999995,6.0,0,0,0,0,0,February,60.9,20.69,0,10.97691133004926,0
LATAM,Mexico,-,Brand,2022-02-11,17.490000000000002,4.0,0,0,0,0,0,February,60.9,20.69,0,5.942004926108376,0
LATAM,Mexico,-,Brand,2022-02-12,4.45,0.0,0,0,1,0,0,February,60.9,20.69,0,1.5118308702791463,0
LATAM,Mexico,-,Brand,2022-02-13,2.39,0.0,0,0,1,0,0,February,60.9,20.69,0,0.8119720853858786,0
LATAM,Mexico,-,Brand,2022-02-14,19.36,5.0,0,0,0,0,0,February,60.9,20.69,0,6.577313628899836,0
LATAM,Mexico,-,Brand,2022-02-15,21.810000000000002,6.0,0,0,0,0,0,February,60.9,20.69,0,7.409669950738917,0
LATAM,Mexico,-,Brand,2022-02-16,23.699999999999996,8.0,0,0,0,0,0,February,60.9,20.69,0,8.051773399014778,0
LATAM,Mexico,-,Brand,2022-02-17,28.54,5.0,0,0,0,0,0,February,60.9,20.69,0,9.696101806239739,0
LATAM,Mexico,-,Brand,2022-02-18,20.65,5.0,0,0,0,0,0,February,60.9,20.69,0,7.015574712643678,0
LATAM,Mexico,-,Brand,2022-02-19,2.33,0.0,0,0,1,0,0,February,60.9,20.69,0,0.7915878489326765,0
LATAM,Mexico,-,Brand,2022-02-20,0.0,3.0,0,0,1,0,0,February,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2022-02-21,22.75,3.0,0,0,0,0,0,February,60.9,20.69,0,7.729022988505748,0
LATAM,Mexico,-,Brand,2022-02-22,24.339999999999996,14.0,0,0,0,0,0,February,60.9,20.69,0,8.2692052545156,0
LATAM,Mexico,-,Brand,2022-02-23,25.74,4.0,0,0,0,0,0,February,60.9,20.69,0,8.744837438423646,0
LATAM,Mexico,-,Brand,2022-02-24,28.8,12.0,0,0,0,0,0,February,60.9,20.69,0,9.784433497536947,0
LATAM,Mexico,-,Brand,2022-02-25,25.249999999999996,4.0,0,0,0,0,0,February,60.9,20.69,0,8.57836617405583,0
LATAM,Mexico,-,Brand,2022-02-26,0.02,0.0,0,0,1,0,0,February,60.9,20.69,0,0.006794745484400658,0
LATAM,Mexico,-,Brand,2022-02-27,6.4,0.0,0,0,1,0,0,February,60.9,20.69,0,2.1743185550082105,0
LATAM,Mexico,-,Brand,2022-02-28,24.830000000000002,13.0,0,0,0,0,0,February,60.9,20.69,0,8.435676518883415,0
LATAM,Mexico,-,Brand,2022-03-01,27.759999999999998,8.0,0,0,0,0,0,March,60.9,20.69,0,9.43110673234811,0
LATAM,Mexico,-,Brand,2022-03-02,28.629999999999995,1.0,0,0,0,0,0,March,60.9,20.69,0,9.72667816091954,0
LATAM,Mexico,-,Brand,2022-03-03,21.840000000000003,12.0,0,0,0,0,0,March,60.9,20.69,0,7.419862068965519,0
LATAM,Mexico,-,Brand,2022-03-04,20.519999999999996,15.0,0,0,0,0,0,March,60.9,20.69,0,6.971408866995073,0
LATAM,Mexico,-,Brand,2022-03-05,3.59,0.0,0,0,1,0,0,March,60.9,20.69,0,1.219656814449918,0
LATAM,Mexico,-,Brand,2022-03-06,0.21,0.0,0,0,1,0,0,March,60.9,20.69,0,0.0713448275862069,0
LATAM,Mexico,-,Brand,2022-03-07,25.86,10.0,0,0,0,0,0,March,60.9,20.69,0,8.78560591133005,0
LATAM,Mexico,-,Brand,2022-03-08,25.88,8.0,0,0,0,0,0,March,60.9,20.69,0,8.79240065681445,0
LATAM,Mexico,-,Brand,2022-03-09,17.860000000000003,8.0,0,0,0,0,0,March,60.9,20.69,0,6.067707717569788,0
LATAM,Mexico,-,Brand,2022-03-10,18.14,10.0,0,0,0,0,0,March,60.9,20.69,0,6.162834154351397,0
LATAM,Mexico,-,Brand,2022-03-11,21.91,9.0,0,0,0,0,0,March,60.9,20.69,0,7.44364367816092,0
LATAM,Mexico,-,Brand,2022-03-12,1.33,0.0,0,0,1,0,0,March,60.9,20.69,0,0.4518505747126438,0
LATAM,Mexico,-,Brand,2022-03-13,0.0,0.0,0,0,1,0,0,March,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2022-03-14,24.11,7.0,0,0,0,0,0,March,60.9,20.69,0,8.191065681444993,0
LATAM,Mexico,-,Brand,2022-03-15,22.76,7.0,0,0,0,0,0,March,60.9,20.69,0,7.732420361247948,0
LATAM,Mexico,-,Brand,2022-03-16,19.340000000000003,5.0,0,0,0,0,0,March,60.9,20.69,0,6.570518883415437,0
LATAM,Mexico,-,Brand,2022-03-17,27.989999999999995,10.0,0,0,0,0,0,March,60.9,20.69,0,9.509246305418719,0
LATAM,Mexico,-,Brand,2022-03-18,25.46,20.0,0,0,0,0,0,March,60.9,20.69,0,8.649711001642038,0
LATAM,Mexico,-,Brand,2022-03-19,0.0,0.0,0,0,1,0,0,March,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2022-03-20,0.35,0.0,0,0,1,0,0,March,60.9,20.69,0,0.1189080459770115,0
LATAM,Mexico,-,Brand,2022-03-21,13.49,1.0,0,0,0,0,0,March,60.9,20.69,0,4.583055829228243,0
LATAM,Mexico,-,Brand,2022-03-22,26.320000000000004,15.0,0,0,0,0,0,March,60.9,20.69,0,8.941885057471266,0
LATAM,Mexico,-,Brand,2022-03-23,25.16,11.0,0,0,0,0,0,March,60.9,20.69,0,8.547789819376028,0
LATAM,Mexico,-,Brand,2022-03-24,23.89,14.0,0,0,0,0,0,March,60.9,20.69,0,8.116323481116584,0
LATAM,Mexico,-,Brand,2022-03-25,35.46000000000001,12.0,0,0,0,0,0,March,60.9,20.69,0,12.047083743842368,0
LATAM,Mexico,-,Brand,2022-03-26,3.42,1.0,0,0,1,0,0,March,60.9,20.69,0,1.1619014778325123,0
LATAM,Mexico,-,Brand,2022-03-27,0.28,0.0,0,0,1,0,0,March,60.9,20.69,0,0.0951264367816092,0
LATAM,Mexico,-,Brand,2022-03-28,53.31,24.0,0,0,0,0,0,March,60.9,20.69,0,18.111394088669954,0
LATAM,Mexico,-,Brand,2022-03-29,38.17,13.0,0,0,0,0,0,March,60.9,20.69,0,12.967771756978657,0
LATAM,Mexico,-,Brand,2022-03-30,2.31,19.0,0,0,0,0,0,March,60.9,20.69,0,0.7847931034482759,0
LATAM,Mexico,-,Brand,2022-03-31,0.75,25.0,0,0,0,0,0,March,60.9,20.69,0,0.25480295566502464,0
LATAM,Mexico,-,Brand,2022-04-01,57.52,16.0,0,0,0,0,0,April,60.9,20.69,0,19.541688013136294,0
LATAM,Mexico,-,Brand,2022-04-02,2.57,2.0,0,0,1,0,0,April,60.9,20.69,0,0.8731247947454844,0
LATAM,Mexico,-,Brand,2022-04-03,10.219999999999999,0.0,0,0,1,0,0,April,60.9,20.69,0,3.4721149425287354,0
LATAM,Mexico,-,Brand,2022-04-04,46.47,22.0,0,0,0,0,0,April,60.9,20.69,0,15.787591133004927,0
LATAM,Mexico,-,Brand,2022-04-05,50.190000000000005,25.0,0,0,0,0,0,April,60.9,20.69,0,17.051413793103453,0
LATAM,Mexico,-,Brand,2022-04-06,45.49999999999999,20.0,0,0,0,0,0,April,60.9,20.69,0,15.458045977011492,0
LATAM,Mexico,-,Brand,2022-04-07,41.73,16.0,0,0,0,0,0,April,60.9,20.69,0,14.17723645320197,0
LATAM,Mexico,-,Brand,2022-04-08,43.44,14.0,0,0,0,0,0,April,60.9,20.69,0,14.758187192118227,0
LATAM,Mexico,-,Brand,2022-04-09,6.07,1.0,0,0,1,0,0,April,60.9,20.69,0,2.0622052545155998,0
LATAM,Mexico,-,Brand,2022-04-10,2.17,0.0,0,0,1,0,0,April,60.9,20.69,0,0.7372298850574713,0
LATAM,Mexico,-,Brand,2022-04-11,46.27000000000001,25.0,0,0,0,0,0,April,60.9,20.69,0,15.719643678160924,0
LATAM,Mexico,-,Brand,2022-04-12,59.65,18.0,0,0,0,0,0,April,60.9,20.69,0,20.26532840722496,0
LATAM,Mexico,-,Brand,2022-04-13,54.53000000000001,19.0,0,0,0,0,0,April,60.9,20.69,0,18.525873563218394,0
LATAM,Mexico,-,Brand,2022-04-14,31.16,18.0,0,0,0,0,0,April,60.9,20.69,0,10.586213464696225,0
LATAM,Mexico,-,Brand,2022-04-15,14.86,4.0,0,0,0,0,0,April,60.9,20.69,0,5.048495894909688,0
LATAM,Mexico,-,Brand,2022-04-16,6.410000000000001,2.0,0,0,1,0,0,April,60.9,20.69,0,2.177715927750411,0
LATAM,Mexico,-,Brand,2022-04-17,5.48,2.0,0,0,1,0,0,April,60.9,20.69,0,1.8617602627257803,0
LATAM,Mexico,-,Brand,2022-04-18,35.870000000000005,32.0,0,0,0,0,0,April,60.9,20.69,0,12.18637602627258,0
LATAM,Mexico,-,Brand,2022-04-19,44.5,36.0,0,0,0,0,0,April,60.9,20.69,0,15.118308702791463,0
LATAM,Mexico,-,Brand,2022-04-20,72.50999999999999,27.0,0,0,0,0,0,April,60.9,20.69,0,24.634349753694583,0
LATAM,Mexico,-,Brand,2022-04-21,30.97,25.0,0,0,0,0,0,April,60.9,20.69,0,10.521663382594419,0
LATAM,Mexico,-,Brand,2022-04-22,35.14,21.0,0,0,0,0,0,April,60.9,20.69,0,11.938367816091954,0
LATAM,Mexico,-,Brand,2022-04-23,4.46,2.0,0,0,1,0,0,April,60.9,20.69,0,1.5152282430213464,0
LATAM,Mexico,-,Brand,2022-04-24,0.17,1.0,0,0,1,0,0,April,60.9,20.69,0,0.057755336617405596,0
LATAM,Mexico,-,Brand,2022-04-25,50.97,19.0,0,0,0,0,0,April,60.9,20.69,0,17.316408866995076,0
LATAM,Mexico,-,Brand,2022-04-26,43.970000000000006,22.0,0,0,0,0,0,April,60.9,20.69,0,14.938247947454848,0
LATAM,Mexico,-,Brand,2022-04-27,83.38,31.0,0,0,0,0,0,April,60.9,20.69,0,28.32729392446634,0
LATAM,Mexico,-,Brand,2022-04-28,80.24999999999999,26.0,0,0,0,0,0,April,60.9,20.69,0,27.263916256157632,0
LATAM,Mexico,-,Brand,2022-04-29,71.14,17.0,0,0,0,0,0,April,60.9,20.69,0,24.168909688013137,0
LATAM,Mexico,-,Brand,2022-04-30,1.33,1.0,0,0,1,0,0,April,60.9,20.69,0,0.4518505747126438,0
LATAM,Mexico,-,Brand,2022-05-01,2.02,1.0,0,0,1,0,0,May,60.9,20.69,0,0.6862692939244665,0
LATAM,Mexico,-,Brand,2022-05-02,50.66,11.0,0,0,0,0,0,May,60.9,20.69,0,17.211090311986865,0
LATAM,Mexico,-,Brand,2022-05-03,69.29,12.0,0,0,0,0,0,May,60.9,20.69,0,23.54039573070608,0
LATAM,Mexico,-,Brand,2022-05-04,77.23999999999998,12.0,0,0,0,0,0,May,60.9,20.69,0,26.241307060755332,0
LATAM,Mexico,-,Brand,2022-05-05,61.21,21.0,0,0,0,0,0,May,60.9,20.69,0,20.795318555008215,0
LATAM,Mexico,-,Brand,2022-05-06,47.89999999999999,37.0,0,0,0,0,0,May,60.9,20.69,0,16.273415435139572,0
LATAM,Mexico,-,Brand,2022-05-07,4.9,0.0,0,0,1,0,0,May,60.9,20.69,0,1.6647126436781612,0
LATAM,Mexico,-,Brand,2022-05-08,0.02,1.0,0,0,1,0,0,May,60.9,20.69,0,0.006794745484400658,0
LATAM,Mexico,-,Brand,2022-05-09,63.199999999999996,15.0,0,0,0,0,0,May,60.9,20.69,0,21.471395730706075,0
LATAM,Mexico,-,Brand,2022-05-10,52.49,8.0,0,0,0,0,0,May,60.9,20.69,0,17.832809523809523,0
LATAM,Mexico,-,Brand,2022-05-11,68.61999999999999,23.0,0,0,0,0,0,May,60.9,20.69,0,23.312771756978652,0
LATAM,Mexico,-,Brand,2022-05-12,39.54,12.0,0,0,0,0,0,May,60.9,20.69,0,13.4332118226601,0
LATAM,Mexico,-,Brand,2022-05-13,39.88,12.0,0,0,0,0,0,May,60.9,20.69,0,13.548722495894912,0
LATAM,Mexico,-,Brand,2022-05-14,7.119999999999999,0.0,0,0,1,0,0,May,60.9,20.69,0,2.4189293924466337,0
LATAM,Mexico,-,Brand,2022-05-15,0.02,0.0,0,0,1,0,0,May,60.9,20.69,0,0.006794745484400658,0
LATAM,Mexico,-,Brand,2022-05-16,52.21,18.0,0,0,0,0,0,May,60.9,20.69,0,17.737683087027918,0
LATAM,Mexico,-,Brand,2022-05-17,46.629999999999995,24.0,0,0,0,0,0,May,60.9,20.69,0,15.84194909688013,0
LATAM,Mexico,-,Brand,2022-05-18,44.36,29.0,0,0,0,0,0,May,60.9,20.69,0,15.070745484400657,0
LATAM,Mexico,-,Brand,2022-05-19,54.68,36.0,0,0,0,0,0,May,60.9,20.69,0,18.5768341543514,0
LATAM,Mexico,-,Brand,2022-05-20,62.35000000000001,21.0,0,0,0,0,0,May,60.9,20.69,0,21.182619047619053,0
LATAM,Mexico,-,Brand,2022-05-21,8.15,0.0,0,0,1,0,0,May,60.9,20.69,0,2.768858784893268,0
LATAM,Mexico,-,Brand,2022-05-22,4.27,0.0,0,0,1,0,0,May,60.9,20.69,0,1.4506781609195403,0
LATAM,Mexico,-,Brand,2022-05-23,89.81,29.0,0,0,0,0,0,May,60.9,20.69,0,30.51180459770115,0
LATAM,Mexico,-,Brand,2022-05-24,51.25000000000001,33.0,0,0,0,0,0,May,60.9,20.69,0,17.411535303776688,0
LATAM,Mexico,-,Brand,2022-05-25,57.45000000000002,23.0,0,0,0,0,0,May,60.9,20.69,0,19.517906403940895,0
LATAM,Mexico,-,Brand,2022-05-26,47.83,29.0,0,0,0,0,0,May,60.9,20.69,0,16.249633825944173,0
LATAM,Mexico,-,Brand,2022-05-27,33.99,18.0,0,0,0,0,0,May,60.9,20.69,0,11.54766995073892,0
LATAM,Mexico,-,Brand,2022-05-28,8.04,0.0,0,0,1,0,0,May,60.9,20.69,0,2.731487684729064,0
LATAM,Mexico,-,Brand,2022-05-29,3.46,0.0,0,0,1,0,0,May,60.9,20.69,0,1.1754909688013138,0
LATAM,Mexico,-,Brand,2022-05-30,57.08000000000001,15.0,0,0,0,0,0,May,60.9,20.69,0,19.39220361247948,0
LATAM,Mexico,-,Brand,2022-05-31,117.68,34.0,0,0,0,0,0,May,60.9,20.69,0,39.98028243021347,0
LATAM,Mexico,-,Brand,2022-06-01,99.73000000000002,19.0,0,0,0,0,0,June,60.9,20.69,0,33.88199835796389,0
LATAM,Mexico,-,Brand,2022-06-02,112.61,21.0,0,0,0,0,0,June,60.9,20.69,0,38.2578144499179,0
LATAM,Mexico,-,Brand,2022-06-03,93.33999999999999,15.0,0,0,0,0,0,June,60.9,20.69,0,31.711077175697863,0
LATAM,Mexico,-,Brand,2022-06-04,4.9,0.0,0,0,1,0,0,June,60.9,20.69,0,1.6647126436781612,0
LATAM,Mexico,-,Brand,2022-06-05,4.64,0.0,0,0,1,0,0,June,60.9,20.69,0,1.5763809523809524,0
LATAM,Mexico,-,Brand,2022-06-06,130.93999999999997,10.0,0,0,0,0,0,June,60.9,20.69,0,44.48519868637109,0
LATAM,Mexico,-,Brand,2022-06-07,104.11000000000001,12.0,0,0,0,0,0,June,60.9,20.69,0,35.370047619047625,0
LATAM,Mexico,-,Brand,2022-06-08,77.70000000000002,20.0,0,0,0,0,0,June,60.9,20.69,0,26.39758620689656,0
LATAM,Mexico,-,Brand,2022-06-09,105.04999999999998,19.0,0,0,0,0,0,June,60.9,20.69,0,35.68940065681444,0
LATAM,Mexico,-,Brand,2022-06-10,68.71000000000001,12.0,0,0,0,0,0,June,60.9,20.69,0,23.34334811165846,0
LATAM,Mexico,-,Brand,2022-06-11,6.970000000000001,0.0,0,0,1,0,0,June,60.9,20.69,0,2.367968801313629,0
LATAM,Mexico,-,Brand,2022-06-12,1.6500000000000001,1.0,0,0,1,0,0,June,60.9,20.69,0,0.5605665024630543,0
LATAM,Mexico,-,Brand,2022-06-13,138.87,25.0,0,0,0,0,0,June,60.9,20.69,0,47.179315270935966,0
LATAM,Mexico,-,Brand,2022-06-14,135.22,19.0,0,0,0,0,0,June,60.9,20.69,0,45.93927422003284,0
LATAM,Mexico,-,Brand,2022-06-15,115.2,51.0,0,0,0,0,0,June,60.9,20.69,0,39.13773399014779,0
LATAM,Mexico,-,Brand,2022-06-16,111.87,24.0,0,0,0,0,0,June,60.9,20.69,0,38.00640886699508,0
LATAM,Mexico,-,Brand,2022-06-17,86.35999999999997,20.0,0,0,0,0,0,June,60.9,20.69,0,29.339711001642026,0
LATAM,Mexico,-,Brand,2022-06-18,4.17,1.0,0,0,1,0,0,June,60.9,20.69,0,1.416704433497537,0
LATAM,Mexico,-,Brand,2022-06-19,2.85,1.0,0,0,1,0,0,June,60.9,20.69,0,0.9682512315270937,0
LATAM,Mexico,-,Brand,2022-06-20,116.10000000000001,20.0,0,0,0,0,0,June,60.9,20.69,0,39.44349753694582,0
LATAM,Mexico,-,Brand,2022-06-21,181.76999999999998,23.0,0,0,0,0,0,June,60.9,20.69,0,61.75404433497537,0
LATAM,Mexico,-,Brand,2022-06-22,35.980000000000004,16.0,0,0,0,0,0,June,60.9,20.69,0,12.223747126436784,0
LATAM,Mexico,-,Brand,2022-06-23,85.20000000000002,33.0,0,0,0,0,0,June,60.9,20.69,0,28.945615763546808,0
LATAM,Mexico,-,Brand,2022-06-24,81.36999999999999,15.0,0,0,0,0,0,June,60.9,20.69,0,27.644422003284074,0
LATAM,Mexico,-,Brand,2022-06-25,6.58,0.0,0,0,1,0,0,June,60.9,20.69,0,2.2354712643678165,0
LATAM,Mexico,-,Brand,2022-06-26,5.29,0.0,0,0,1,0,0,June,60.9,20.69,0,1.797210180623974,0
LATAM,Mexico,-,Brand,2022-06-27,76.97,16.0,0,0,0,0,0,June,60.9,20.69,0,26.14957799671593,0
LATAM,Mexico,-,Brand,2022-06-28,88.11000000000001,32.0,0,0,0,0,0,June,60.9,20.69,0,29.9342512315271,0
LATAM,Mexico,-,Brand,2022-06-29,70.88,18.0,0,0,0,0,0,June,60.9,20.69,0,24.080577996715927,0
LATAM,Mexico,-,Brand,2022-06-30,16.860000000000003,15.0,0,0,0,0,0,June,60.9,20.69,0,5.727970443349755,0
LATAM,Mexico,-,Brand,2022-07-01,80.58,11.0,0,0,0,0,0,July,60.9,20.69,0,27.37602955665025,0
LATAM,Mexico,-,Brand,2022-07-02,6.25,0.0,0,0,1,0,0,July,60.9,20.69,0,2.1233579638752054,0
LATAM,Mexico,-,Brand,2022-07-03,7.1899999999999995,0.0,0,0,1,0,0,July,60.9,20.69,0,2.4427110016420364,0
LATAM,Mexico,-,Brand,2022-07-04,89.00000000000003,3.0,0,0,0,0,0,July,60.9,20.69,0,30.236617405582937,0
LATAM,Mexico,-,Brand,2022-07-05,94.78999999999999,17.0,0,0,0,0,0,July,60.9,20.69,0,32.20369622331691,0
LATAM,Mexico,-,Brand,2022-07-06,96.17999999999998,25.0,0,0,0,0,0,July,60.9,20.69,0,32.67593103448275,0
LATAM,Mexico,-,Brand,2022-07-07,108.86,26.0,0,0,0,0,0,July,60.9,20.69,0,36.98379967159278,0
LATAM,Mexico,-,Brand,2022-07-08,133.12,16.0,0,0,0,0,0,July,60.9,20.69,0,45.22582594417078,0
LATAM,Mexico,-,Brand,2022-07-09,6.62,1.0,0,0,1,0,0,July,60.9,20.69,0,2.2490607553366178,0
LATAM,Mexico,-,Brand,2022-07-10,6.38,0.0,0,0,1,0,0,July,60.9,20.69,0,2.16752380952381,0
LATAM,Mexico,-,Brand,2022-07-11,144.30000000000004,16.0,0,0,0,0,0,July,60.9,20.69,0,49.02408866995076,0
LATAM,Mexico,-,Brand,2022-07-12,123.96000000000001,20.0,0,0,0,0,0,July,60.9,20.69,0,42.11383251231528,0
LATAM,Mexico,-,Brand,2022-07-13,133.63000000000002,30.0,0,0,0,0,0,July,60.9,20.69,0,45.399091954023,0
LATAM,Mexico,-,Brand,2022-07-14,96.46,17.0,0,0,0,0,0,July,60.9,20.69,0,32.77105747126437,0
LATAM,Mexico,-,Brand,2022-07-15,99.66999999999997,24.0,0,0,0,0,0,July,60.9,20.69,0,33.86161412151067,0
LATAM,Mexico,-,Brand,2022-07-16,9.45,0.0,0,0,1,0,0,July,60.9,20.69,0,3.2105172413793106,0
LATAM,Mexico,-,Brand,2022-07-17,2.68,0.0,0,0,1,0,0,July,60.9,20.69,0,0.9104958949096881,0
LATAM,Mexico,-,Brand,2022-07-18,100.76,26.0,0,0,0,0,0,July,60.9,20.69,0,34.23192775041051,0
LATAM,Mexico,-,Brand,2022-07-19,90.16,27.0,0,0,0,0,0,July,60.9,20.69,0,30.630712643678162,0
LATAM,Mexico,-,Brand,2022-07-20,85.00999999999999,13.0,0,0,0,0,0,July,60.9,20.69,0,28.88106568144499,0
LATAM,Mexico,-,Brand,2022-07-21,82.08000000000001,27.0,0,0,0,0,0,July,60.9,20.69,0,27.8856354679803,0
LATAM,Mexico,-,Brand,2022-07-22,70.28999999999999,28.0,0,0,0,0,0,July,60.9,20.69,0,23.88013300492611,0
LATAM,Mexico,-,Brand,2022-07-23,8.01,1.0,0,0,1,0,0,July,60.9,20.69,0,2.721295566502463,0
LATAM,Mexico,-,Brand,2022-07-24,3.08,0.0,0,0,1,0,0,July,60.9,20.69,0,1.0463908045977013,0
LATAM,Mexico,-,Brand,2022-07-25,72.3,27.0,0,0,0,0,0,July,60.9,20.69,0,24.563004926108373,0
LATAM,Mexico,-,Brand,2022-07-26,64.91,28.0,0,0,0,0,0,July,60.9,20.69,0,22.052346469622332,0
LATAM,Mexico,-,Brand,2022-07-27,55.49,26.0,0,0,0,0,0,July,60.9,20.69,0,18.852021346469627,0
LATAM,Mexico,-,Brand,2022-07-28,58.05,17.0,0,0,0,0,0,July,60.9,20.69,0,19.721748768472906,0
LATAM,Mexico,-,Brand,2022-07-29,51.77,33.0,0,0,0,0,0,July,60.9,20.69,0,17.5881986863711,0
LATAM,Mexico,-,Brand,2022-07-30,5.7,1.0,0,0,1,0,0,July,60.9,20.69,0,1.9365024630541874,0
LATAM,Mexico,-,Brand,2022-07-31,4.21,0.0,0,0,1,0,0,July,60.9,20.69,0,1.4302939244663384,0
LATAM,Mexico,-,Brand,2022-08-01,50.37,22.0,0,0,0,0,0,August,60.9,20.69,0,17.112566502463057,0
LATAM,Mexico,-,Brand,2022-08-02,50.57,29.0,0,0,0,0,0,August,60.9,20.69,0,17.180513957307063,0
LATAM,Mexico,-,Brand,2022-08-03,49.98000000000001,23.0,0,0,0,0,0,August,60.9,20.69,0,16.980068965517244,0
LATAM,Mexico,-,Brand,2022-08-04,49.53,13.0,0,0,0,0,0,August,60.9,20.69,0,16.82718719211823,0
LATAM,Mexico,-,Brand,2022-08-05,48.910000000000004,29.0,0,0,0,0,0,August,60.9,20.69,0,16.61655008210181,0
LATAM,Mexico,-,Brand,2022-08-06,4.859999999999999,0.0,0,0,1,0,0,August,60.9,20.69,0,1.6511231527093595,0
LATAM,Mexico,-,Brand,2022-08-07,5.68,0.0,0,0,1,0,0,August,60.9,20.69,0,1.9297077175697865,0
LATAM,Mexico,-,Brand,2022-08-08,51.06,14.0,0,0,0,0,0,August,60.9,20.69,0,17.34698522167488,0
LATAM,Mexico,-,Brand,2022-08-09,51.31,17.0,0,0,0,0,0,August,60.9,20.69,0,17.431919540229888,0
LATAM,Mexico,-,Brand,2022-08-10,49.74999999999999,10.0,0,0,0,0,0,August,60.9,20.69,0,16.901929392446633,0
LATAM,Mexico,-,Brand,2022-08-11,49.440000000000005,30.0,0,0,0,0,0,August,60.9,20.69,0,16.79661083743843,0
LATAM,Mexico,-,Brand,2022-08-12,50.239999999999995,17.0,0,0,0,0,0,August,60.9,20.69,0,17.06840065681445,0
LATAM,Mexico,-,Brand,2022-08-13,6.91,0.0,0,0,1,0,0,August,60.9,20.69,0,2.347584564860427,0
LATAM,Mexico,-,Brand,2022-08-14,4.7,0.0,0,0,1,0,0,August,60.9,20.69,0,1.5967651888341545,0
LATAM,Mexico,-,Brand,2022-08-15,54.41,14.0,0,0,0,0,0,August,60.9,20.69,0,18.485105090311986,0
LATAM,Mexico,-,Brand,2022-08-16,54.21999999999999,9.0,0,0,0,0,0,August,60.9,20.69,0,18.42055500821018,0
LATAM,Mexico,-,Brand,2022-08-17,51.64,17.0,0,0,0,0,0,August,60.9,20.69,0,17.544032840722497,0
LATAM,Mexico,-,Brand,2022-08-18,52.17,9.0,0,0,0,0,0,August,60.9,20.69,0,17.724093596059117,0
LATAM,Mexico,-,Brand,2022-08-19,49.47,8.0,0,0,0,0,0,August,60.9,20.69,0,16.806802955665024,0
LATAM,Mexico,-,Brand,2022-08-20,5.5,1.0,0,0,1,0,0,August,60.9,20.69,0,1.8685550082101807,0
LATAM,Mexico,-,Brand,2022-08-21,7.96,0.0,0,0,1,0,0,August,60.9,20.69,0,2.7043087027914616,0
LATAM,Mexico,-,Brand,2022-08-22,50.68999999999998,19.0,0,0,0,0,0,August,60.9,20.69,0,17.221282430213463,0
LATAM,Mexico,-,Brand,2022-08-23,50.550000000000004,8.0,0,0,0,0,0,August,60.9,20.69,0,17.173719211822664,0
LATAM,Mexico,-,Brand,2022-08-24,49.83,11.0,0,0,0,0,0,August,60.9,20.69,0,16.92910837438424,0
LATAM,Mexico,-,Brand,2022-08-25,48.99999999999999,12.0,0,0,0,0,0,August,60.9,20.69,0,16.64712643678161,0
LATAM,Mexico,-,Brand,2022-08-26,35.42,13.0,0,0,0,0,0,August,60.9,20.69,0,12.033494252873565,0
LATAM,Mexico,-,Brand,2022-08-27,4.859999999999999,0.0,0,0,1,0,0,August,60.9,20.69,0,1.6511231527093595,0
LATAM,Mexico,-,Brand,2022-08-28,3.69,0.0,0,0,1,0,0,August,60.9,20.69,0,1.2536305418719214,0
LATAM,Mexico,-,Brand,2022-08-29,35.629999999999995,13.0,0,0,0,0,0,August,60.9,20.69,0,12.104839080459769,0
LATAM,Mexico,-,Brand,2022-08-30,59.29,14.0,0,0,0,0,0,August,60.9,20.69,0,20.14302298850575,0
LATAM,Mexico,-,Brand,2022-08-31,94.74,10.0,0,0,0,0,0,August,60.9,20.69,0,32.18670935960591,0
LATAM,Mexico,-,Brand,2022-09-01,91.46999999999998,8.0,0,0,0,0,0,September,60.9,20.69,0,31.0757684729064,0
LATAM,Mexico,-,Brand,2022-09-02,120.01000000000002,19.0,0,0,0,0,0,September,60.9,20.69,0,40.77187027914616,0
LATAM,Mexico,-,Brand,2022-09-03,3.34,0.0,0,0,1,0,0,September,60.9,20.69,0,1.1347224958949098,0
LATAM,Mexico,-,Brand,2022-09-04,0.21,0.0,0,0,1,0,0,September,60.9,20.69,0,0.0713448275862069,0
LATAM,Mexico,-,Brand,2022-09-05,90.77000000000001,17.0,0,0,0,0,0,September,60.9,20.69,0,30.837952380952387,0
LATAM,Mexico,-,Brand,2022-09-06,124.22999999999999,18.0,0,0,0,0,0,September,60.9,20.69,0,42.205561576354675,0
