,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,Nov_Dec_2018,Jul_Dec_2019,power,growth,MAPE,period_AE
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,linear,68.56,81.28999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,linear,69.57,81.93
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,linear,69.57,81.93
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,linear,69.57,81.93
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,linear,68.56,81.28999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,linear,69.57,81.93
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,linear,69.57,81.93
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,linear,69.57,81.93
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,logistic,95.65,96.8
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,na,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,na,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,linear,67.72,80.47999999999999
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,na,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,logistic,98.72,98.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,na,additive,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,additive,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,na,na,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,na,additive,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,additive,additive,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,na,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,additive,na,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,na,na,na,na,na,na,na,additive,additive,na,logistic,95.9,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,na,additive,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,additive,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,na,na,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,additive,additive,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,na,additive,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,additive,na,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,na,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,default,na,na,na,na,na,na,additive,additive,na,logistic,95.9,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,na,additive,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,additive,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,na,na,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,na,additive,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,additive,additive,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,additive,na,na,logistic,95.89,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,na,na,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,na,additive,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,na,customized,na,na,na,na,na,na,additive,additive,na,logistic,95.9,96.72
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,na,na,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,additive,na,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,additive,additive,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,na,additive,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,additive,na,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,na,na,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,na,na,na,na,na,na,na,additive,additive,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,na,additive,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,additive,na,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,na,na,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,additive,additive,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,na,additive,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,additive,na,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,na,na,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,na,additive,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,default,na,na,na,na,na,na,additive,additive,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,na,na,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,additive,na,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,na,additive,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,additive,additive,na,linear,71.86,81.76
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,70.27,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,additive,na,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,additive,customized,na,na,na,na,na,na,additive,additive,na,logistic,95.81,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,na,na,linear,70.27,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,na,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,linear,70.27,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,linear,70.29,81.15
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,na,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,additive,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,logistic,95.11,96.2
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,additive,na,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,na,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,additive,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,additive,additive,na,linear,69.07,81.25
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,na,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,additive,na,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,na,na,na,na,na,na,na,additive,additive,na,logistic,97.93,97.96000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,additive,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,na,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,additive,na,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,additive,additive,na,linear,69.07,81.25
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,additive,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,na,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,additive,na,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,additive,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,default,na,na,na,na,na,na,additive,additive,na,logistic,97.93,97.96000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,na,na,linear,67.92,80.55
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,na,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,additive,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,additive,na,linear,69.07,81.25
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,na,na,logistic,98.0,98.03
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,na,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,additive,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,additive,na,logistic,97.93,97.96000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,na,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,na,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,additive,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,na,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,linear,62.96,77.82
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,logistic,95.49,96.63000000000001
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,na,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,na,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,logistic,97.73,97.78
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,linear,55.37,72.77
0,Mexico,-,Non_Brand,183,0.001,0.1,10.0,additive,na,na,na,na,na,na,na,na,na,na,na,na,linear,72.81,82.66
0,Mexico,-,Non_Brand,183,0.001,0.1,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,logistic,97.73,97.78
