,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,January_Feb_2023,power,growth,MAPE,period_AE
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,93.87,93.47
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,93.87,93.47
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,83.61,71.23
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,83.61,71.23
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,83.61,71.23
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,85.9,71.8
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,85.9,71.8
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,85.9,71.8
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,82.59,69.01
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,82.59,69.01
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,82.59,69.01
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,82.18,69.81
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,82.18,69.81
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,82.18,69.81
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,52.38,38.85
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,52.38,38.85
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,52.38,38.85
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,79.21,79.67999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,79.21,79.67999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,52.97,39.47
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,79.21,79.67999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,52.97,39.47
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,19.2,20.73
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,52.97,39.47
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,19.2,20.73
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,62.31,48.91
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,19.2,20.73
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,62.31,48.91
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,62.31,48.91
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,78.98,79.45
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,78.98,79.45
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,54.3,42.26
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,78.98,79.45
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,54.3,42.26
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,75.59,76.68
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,54.3,42.26
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,75.59,76.68
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,55.15,43.99
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,75.59,76.68
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,55.15,43.99
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,15.03,14.66
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,55.15,43.99
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,15.03,14.66
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,60.68,48.35
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,15.03,14.66
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,60.68,48.35
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,75.54,76.63
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,60.68,48.35
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,75.54,76.63
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,82.82,68.55
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,75.54,76.63
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,82.82,68.55
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,82.82,68.55
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,83.87,69.67
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,83.87,69.67
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,93.86,93.47
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,83.87,69.67
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,93.86,93.47
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,80.82,67.82000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,93.86,93.47
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,80.82,67.82000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,97.5,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,80.82,67.82000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,97.5,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,86.03,71.91
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,97.5,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,86.03,71.91
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,86.03,71.91
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,82.9,69.38
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,82.9,69.38
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,82.9,69.38
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,83.46,70.39999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,83.46,70.39999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,83.46,70.39999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,53.27,39.78
0,US,Bing Ads,Competitor,183,0.1,1.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,53.27,39.78
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,79.2,79.67
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,53.27,39.78
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,53.58,40.129999999999995
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,79.2,79.67
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,53.58,40.129999999999995
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,79.2,79.67
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,19.85,22.14
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,53.58,40.129999999999995
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,19.85,22.14
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,62.62,49.28
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,19.85,22.14
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,62.62,49.28
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,79.16,79.64
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,62.62,49.28
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,55.66,43.669999999999995
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,79.16,79.64
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,79.16,79.64
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,55.66,43.669999999999995
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,75.51,76.6
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,55.66,43.669999999999995
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,75.51,76.6
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,54.33,42.89
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,54.33,42.89
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,75.51,76.6
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,16.14,17.43
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,54.33,42.89
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,16.14,17.43
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,60.04,47.589999999999996
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,16.14,17.43
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,60.04,47.589999999999996
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,60.04,47.589999999999996
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,75.52,76.61
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,75.52,76.61
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,75.52,76.61
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,84.76,70.42
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,84.76,70.42
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,84.76,70.42
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,80.73,66.64
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,80.73,66.64
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,94.12,93.72
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,80.73,66.64
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,94.12,93.72
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,84.29,69.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,94.12,93.72
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,84.29,69.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,84.29,69.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,85.78,71.63000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,85.78,71.63000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,85.78,71.63000000000001
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,82.7,69.16
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,82.7,69.16
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,94.79,94.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,82.7,69.16
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,94.79,94.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,85.53,71.41999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,94.79,94.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,85.53,71.41999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,85.53,71.41999999999999
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,53.99,40.43
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,53.99,40.43
0,US,Bing Ads,Competitor,183,0.1,1.0,0.1,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,77.85,78.51
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,53.99,40.43
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,77.85,78.51
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,54.5,40.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,77.85,78.51
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,54.5,40.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,54.5,40.98
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,68.58,69.51
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,68.58,69.51
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,55.43,41.980000000000004
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,68.58,69.51
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,55.43,41.980000000000004
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,78.03,78.8
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,55.43,41.980000000000004
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,78.03,78.8
0,US,Bing Ads,Competitor,183,0.1,1.0,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,60.37,47.02
