,region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,jul_dec_2019,nov_dec_2018,mar_2018,apr_2019,may_2019,october_2022,november_2022,jan_feb_2023,Nov_dec_2023,AOV,ROAS,Month of Ds,floor,cap
2350,US,US,Bing Ads,Competitor,2019-03-03,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,43342.29079617834
2351,US,US,Bing Ads,Competitor,2019-03-04,942.12,123.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,682.1757388939257
2352,US,US,Bing Ads,Competitor,2019-03-05,946.02,96.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,684.9996736174071
2353,US,US,Bing Ads,Competitor,2019-03-06,214.68,101.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,155.44674524025385
2354,US,US,Bing Ads,Competitor,2019-03-07,211.9,92.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,153.4337866424902
2355,US,US,Bing Ads,Competitor,2019-03-08,211.11,82.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,152.86175883952856
2356,US,US,Bing Ads,Competitor,2019-03-09,20.86,2.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,15.104430341492897
2357,US,US,Bing Ads,Competitor,2019-03-10,20.63,4.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,14.937890601390146
2358,US,US,Bing Ads,Competitor,2019-03-11,214.5,116.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,155.31640979147778
2359,US,US,Bing Ads,Competitor,2019-03-12,212.9,123.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,154.15787246902389
2360,US,US,Bing Ads,Competitor,2019-03-13,206.04,114.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,149.1906436990027
2361,US,US,Bing Ads,Competitor,2019-03-14,174.62,100.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,126.43986702931397
2362,US,US,Bing Ads,Competitor,2019-03-15,164.51,98.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,119.11935932305832
2363,US,US,Bing Ads,Competitor,2019-03-16,12.8,10.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,9.26829857963131
2364,US,US,Bing Ads,Competitor,2019-03-17,10.33,3.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,7.479806588093079
2365,US,US,Bing Ads,Competitor,2019-03-18,169.45,113.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,122.69634330613476
2366,US,US,Bing Ads,Competitor,2019-03-19,186.59,87.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,135.10717437292232
2367,US,US,Bing Ads,Competitor,2019-03-20,182.74,98.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,132.3194439407676
2368,US,US,Bing Ads,Competitor,2019-03-21,243.9,65.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,176.60453309156844
2369,US,US,Bing Ads,Competitor,2019-03-22,529.57,79.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,383.4541311574494
2370,US,US,Bing Ads,Competitor,2019-03-23,47.79,4.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,34.60406165004533
2371,US,US,Bing Ads,Competitor,2019-03-24,39.55,5.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,28.63759443940767
2372,US,US,Bing Ads,Competitor,2019-03-25,893.45,90.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,646.9344817165306
2373,US,US,Bing Ads,Competitor,2019-03-26,1001.79,92.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,725.3819401631912
2374,US,US,Bing Ads,Competitor,2019-03-27,443.63,81.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,321.2261952251435
2375,US,US,Bing Ads,Competitor,2019-03-28,370.86,63.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,268.5344696282865
2376,US,US,Bing Ads,Competitor,2019-03-29,422.44,63.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,305.8828165608945
2377,US,US,Bing Ads,Competitor,2019-03-30,32.45,4.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,23.496585071018433
2378,US,US,Bing Ads,Competitor,2019-03-31,0.7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,March,0,0.5068600785735871
2379,US,US,Bing Ads,Competitor,2019-04-01,733.51,36.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,531.1241946207313
2380,US,US,Bing Ads,Competitor,2019-04-02,421.9,36.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,305.4918102145663
2381,US,US,Bing Ads,Competitor,2019-04-03,475.95,48.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,344.6286491387126
2382,US,US,Bing Ads,Competitor,2019-04-04,470.9,42.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,340.9720157147174
2383,US,US,Bing Ads,Competitor,2019-04-05,472.59,42.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,342.19572076155936
2384,US,US,Bing Ads,Competitor,2019-04-06,26.59,2.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,19.253442127530974
2385,US,US,Bing Ads,Competitor,2019-04-07,16.04,4.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,11.614336657600482
2386,US,US,Bing Ads,Competitor,2019-04-08,560.26,48.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,405.6763251737685
2387,US,US,Bing Ads,Competitor,2019-04-09,516.3,28.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,373.84551223934716
2388,US,US,Bing Ads,Competitor,2019-04-10,322.67,42.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,233.6407736476277
2389,US,US,Bing Ads,Competitor,2019-04-11,320.93,36.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,232.38086430945904
2390,US,US,Bing Ads,Competitor,2019-04-12,211.44,52.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,153.10070716228466
2391,US,US,Bing Ads,Competitor,2019-04-13,58.33,1.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,42.23592626171048
2392,US,US,Bing Ads,Competitor,2019-04-14,95.64,5.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,69.25156844968268
2393,US,US,Bing Ads,Competitor,2019-04-15,239.51,43.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,173.4257963130855
2394,US,US,Bing Ads,Competitor,2019-04-16,237.59,37.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,172.0355515261408
2395,US,US,Bing Ads,Competitor,2019-04-17,319.44,47.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,231.30197642792382
2396,US,US,Bing Ads,Competitor,2019-04-18,359.38,68.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,260.22196433967963
2397,US,US,Bing Ads,Competitor,2019-04-19,593.1,35.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,429.4553037171351
2398,US,US,Bing Ads,Competitor,2019-04-20,72.49,1.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,52.488981565427615
2399,US,US,Bing Ads,Competitor,2019-04-21,57.27,4.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,41.46839528558476
2400,US,US,Bing Ads,Competitor,2019-04-22,1336.87,60.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,968.008618918102
2401,US,US,Bing Ads,Competitor,2019-04-23,1326.89,73.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,960.7822423692959
2402,US,US,Bing Ads,Competitor,2019-04-24,1194.7,73.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,865.0653369598066
2403,US,US,Bing Ads,Competitor,2019-04-25,1182.03,66.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,855.8911695376246
2404,US,US,Bing Ads,Competitor,2019-04-26,1304.91,115.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,944.8668359020852
2405,US,US,Bing Ads,Competitor,2019-04-27,44.38,4.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,32.13492898156542
2406,US,US,Bing Ads,Competitor,2019-04-28,53.68,3.0,0,0,1,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,38.868927168328796
2407,US,US,Bing Ads,Competitor,2019-04-29,1437.06,59.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,1040.554777878513
2408,US,US,Bing Ads,Competitor,2019-04-30,2453.91,89.0,0,0,0,0,0,0,1,0,0,0,0,0,33.09,23.96,April,0,1776.8414505893015
2409,US,US,Bing Ads,Competitor,2019-05-01,1424.58,82.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1031.5181867633723
2410,US,US,Bing Ads,Competitor,2019-05-02,1451.57,58.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1051.061263221517
2411,US,US,Bing Ads,Competitor,2019-05-03,1458.61,76.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1056.158827440314
2412,US,US,Bing Ads,Competitor,2019-05-04,228.06,5.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,165.13501359927469
2413,US,US,Bing Ads,Competitor,2019-05-05,132.73,3.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,96.10791175581745
2414,US,US,Bing Ads,Competitor,2019-05-06,1661.72,55.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1203.2278996675732
2415,US,US,Bing Ads,Competitor,2019-05-07,1666.77,96.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1206.8845330915685
2416,US,US,Bing Ads,Competitor,2019-05-08,1658.74,90.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1201.0701239045027
2417,US,US,Bing Ads,Competitor,2019-05-09,1650.17,95.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1194.8647083711091
2418,US,US,Bing Ads,Competitor,2019-05-10,1656.01,102.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1199.093369598066
2419,US,US,Bing Ads,Competitor,2019-05-11,46.08,5.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,33.36587488667271
2420,US,US,Bing Ads,Competitor,2019-05-12,33.91,2.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,24.553750377757627
2421,US,US,Bing Ads,Competitor,2019-05-13,1684.9,99.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1220.0122091266244
2422,US,US,Bing Ads,Competitor,2019-05-14,1845.45,111.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1336.2641885766093
2423,US,US,Bing Ads,Competitor,2019-05-15,1825.94,82.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1322.1372741009368
2424,US,US,Bing Ads,Competitor,2019-05-16,1821.64,82.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1319.023705046842
2425,US,US,Bing Ads,Competitor,2019-05-17,1752.72,120.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1269.1197098821397
2426,US,US,Bing Ads,Competitor,2019-05-18,36.87,1.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,26.697044424297367
2427,US,US,Bing Ads,Competitor,2019-05-19,33.34,2.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,24.141021456633425
2428,US,US,Bing Ads,Competitor,2019-05-20,2234.31,119.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1617.8322030825022
2429,US,US,Bing Ads,Competitor,2019-05-21,2217.68,132.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1605.7906557872466
2430,US,US,Bing Ads,Competitor,2019-05-22,1746.67,160.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1264.7389906316107
2431,US,US,Bing Ads,Competitor,2019-05-23,1779.6,129.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1288.5831368993652
2432,US,US,Bing Ads,Competitor,2019-05-24,1544.82,134.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1118.582266545784
2433,US,US,Bing Ads,Competitor,2019-05-25,3.95,10.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,2.860139014808099
2434,US,US,Bing Ads,Competitor,2019-05-26,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,43342.29079617834
2435,US,US,Bing Ads,Competitor,2019-05-27,0.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,43342.29079617834
2436,US,US,Bing Ads,Competitor,2019-05-28,2798.18,164.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,2026.1224780900573
2437,US,US,Bing Ads,Competitor,2019-05-29,2435.11,168.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,1763.2286370504685
2438,US,US,Bing Ads,Competitor,2019-05-30,2999.0,170.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,2171.533393774554
2439,US,US,Bing Ads,Competitor,2019-05-31,660.61,137.0,0,0,0,0,0,0,0,1,0,0,0,0,33.09,23.96,May,0,478.33833786642487
2440,US,US,Bing Ads,Competitor,2019-06-01,22.98,4.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,16.639492293744333
2441,US,US,Bing Ads,Competitor,2019-06-02,10.31,7.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,7.465324871562405
2442,US,US,Bing Ads,Competitor,2019-06-03,1854.51,139.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1342.8244061650043
2443,US,US,Bing Ads,Competitor,2019-06-04,1847.47,175.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1337.7268419462073
2444,US,US,Bing Ads,Competitor,2019-06-05,1799.22,147.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1302.7897008159564
2445,US,US,Bing Ads,Competitor,2019-06-06,1725.75,166.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1249.5911151405257
2446,US,US,Bing Ads,Competitor,2019-06-07,1731.21,141.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1253.5446237533997
2447,US,US,Bing Ads,Competitor,2019-06-08,67.46,7.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,48.84682985796312
2448,US,US,Bing Ads,Competitor,2019-06-09,81.65,7.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,59.12160773647628
2449,US,US,Bing Ads,Competitor,2019-06-10,1759.87,118.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1274.2969235418552
2450,US,US,Bing Ads,Competitor,2019-06-11,1756.23,171.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,1271.6612511332728
2451,US,US,Bing Ads,Competitor,2019-06-12,1372.69,156.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,993.945373224539
2452,US,US,Bing Ads,Competitor,2019-06-13,208.42,133.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,150.9139679661529
2453,US,US,Bing Ads,Competitor,2019-06-14,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2454,US,US,Bing Ads,Competitor,2019-06-15,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2455,US,US,Bing Ads,Competitor,2019-06-16,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2456,US,US,Bing Ads,Competitor,2019-06-17,0.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2457,US,US,Bing Ads,Competitor,2019-06-18,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2458,US,US,Bing Ads,Competitor,2019-06-19,0.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2459,US,US,Bing Ads,Competitor,2019-06-20,0.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2460,US,US,Bing Ads,Competitor,2019-06-21,0.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2461,US,US,Bing Ads,Competitor,2019-06-22,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2462,US,US,Bing Ads,Competitor,2019-06-23,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2463,US,US,Bing Ads,Competitor,2019-06-24,0.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2464,US,US,Bing Ads,Competitor,2019-06-25,0.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2465,US,US,Bing Ads,Competitor,2019-06-26,0.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2466,US,US,Bing Ads,Competitor,2019-06-27,0.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2467,US,US,Bing Ads,Competitor,2019-06-28,0.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2468,US,US,Bing Ads,Competitor,2019-06-29,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2469,US,US,Bing Ads,Competitor,2019-06-30,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,23.96,June,0,43342.29079617834
2470,US,US,Bing Ads,Competitor,2019-07-01,294.01,43.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,212.8884738591719
2471,US,US,Bing Ads,Competitor,2019-07-02,322.2,44.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,233.30045330915684
2472,US,US,Bing Ads,Competitor,2019-07-03,635.82,40.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,460.3882502266546
2473,US,US,Bing Ads,Competitor,2019-07-04,20.05,3.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,14.517920822000603
2474,US,US,Bing Ads,Competitor,2019-07-05,628.24,20.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,454.8996796615291
2475,US,US,Bing Ads,Competitor,2019-07-06,60.27,1.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,43.640652765185855
2476,US,US,Bing Ads,Competitor,2019-07-07,152.29,2.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,110.27103052281655
2477,US,US,Bing Ads,Competitor,2019-07-08,638.1,12.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,462.0391659111514
2478,US,US,Bing Ads,Competitor,2019-07-09,632.83,26.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,458.2232336053188
2479,US,US,Bing Ads,Competitor,2019-07-10,1333.02,36.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,965.2208884859474
2480,US,US,Bing Ads,Competitor,2019-07-11,1571.86,37.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1138.161547295255
2481,US,US,Bing Ads,Competitor,2019-07-12,1769.2,44.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1281.0526443034148
2482,US,US,Bing Ads,Competitor,2019-07-13,78.33,0.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,56.7176427923844
2483,US,US,Bing Ads,Competitor,2019-07-14,81.86,0.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,59.27366576004835
2484,US,US,Bing Ads,Competitor,2019-07-15,1953.3,45.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1414.3568449682682
2485,US,US,Bing Ads,Competitor,2019-07-16,2105.86,53.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1524.823378664249
2486,US,US,Bing Ads,Competitor,2019-07-17,2069.42,47.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1498.437691145361
2487,US,US,Bing Ads,Competitor,2019-07-18,1943.05,58.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1406.934965246298
2488,US,US,Bing Ads,Competitor,2019-07-19,1548.32,88.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1121.1165669386519
2489,US,US,Bing Ads,Competitor,2019-07-20,39.44,4.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,28.557944998488967
2490,US,US,Bing Ads,Competitor,2019-07-21,46.57,3.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,33.72067694167422
2491,US,US,Bing Ads,Competitor,2019-07-22,1967.92,46.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1424.9429797521911
2492,US,US,Bing Ads,Competitor,2019-07-23,2159.39,65.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1563.5836929585976
2493,US,US,Bing Ads,Competitor,2019-07-24,1365.74,89.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,988.9129767301299
2494,US,US,Bing Ads,Competitor,2019-07-25,733.79,59.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,531.3269386521607
2495,US,US,Bing Ads,Competitor,2019-07-26,730.65,96.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,529.0533091568449
2496,US,US,Bing Ads,Competitor,2019-07-27,60.4,4.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,43.73478392263523
2497,US,US,Bing Ads,Competitor,2019-07-28,93.57,3.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,67.75271078875792
2498,US,US,Bing Ads,Competitor,2019-07-29,1237.33,99.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,895.9331157449379
2499,US,US,Bing Ads,Competitor,2019-07-30,2163.58,132.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1566.6176125717736
2500,US,US,Bing Ads,Competitor,2019-07-31,1746.85,93.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,July,0,1264.8693260803866
2501,US,US,Bing Ads,Competitor,2019-08-01,1472.94,116.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1066.5349773345422
2502,US,US,Bing Ads,Competitor,2019-08-02,1460.39,90.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1057.447700211544
2503,US,US,Bing Ads,Competitor,2019-08-03,56.96,9.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,41.24392867935932
2504,US,US,Bing Ads,Competitor,2019-08-04,105.78,6.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,76.59379873073435
2505,US,US,Bing Ads,Competitor,2019-08-05,1486.11,104.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1076.0711876699909
2506,US,US,Bing Ads,Competitor,2019-08-06,1466.6,98.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1061.9442731943184
2507,US,US,Bing Ads,Competitor,2019-08-07,1483.14,72.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1073.9206527651859
2508,US,US,Bing Ads,Competitor,2019-08-08,1602.94,141.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1160.6661347839224
2509,US,US,Bing Ads,Competitor,2019-08-09,900.42,103.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,651.9813599274705
2510,US,US,Bing Ads,Competitor,2019-08-10,211.11,9.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,152.86175883952856
2511,US,US,Bing Ads,Competitor,2019-08-11,160.7,7.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,116.36059232396492
2512,US,US,Bing Ads,Competitor,2019-08-12,897.67,123.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,649.9901239045029
2513,US,US,Bing Ads,Competitor,2019-08-13,943.85,98.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,683.4284073738289
2514,US,US,Bing Ads,Competitor,2019-08-14,931.94,119.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,674.8045451798126
2515,US,US,Bing Ads,Competitor,2019-08-15,930.58,146.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,673.8197884557268
2516,US,US,Bing Ads,Competitor,2019-08-16,956.87,112.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,692.8560048352977
2517,US,US,Bing Ads,Competitor,2019-08-17,372.85,7.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,269.97540042308856
2518,US,US,Bing Ads,Competitor,2019-08-18,267.5,7.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,193.69295859776366
2519,US,US,Bing Ads,Competitor,2019-08-19,964.02,124.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,698.0332184950136
2520,US,US,Bing Ads,Competitor,2019-08-20,1019.93,121.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,738.5168570565124
2521,US,US,Bing Ads,Competitor,2019-08-21,1281.86,117.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,928.1766576004834
2522,US,US,Bing Ads,Competitor,2019-08-22,1501.82,104.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,1087.4465760048352
2523,US,US,Bing Ads,Competitor,2019-08-23,1243.13,112.0,0,0,0,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,900.1328135388336
2524,US,US,Bing Ads,Competitor,2019-08-24,84.31,2.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,61.04767603505591
2525,US,US,Bing Ads,Competitor,2019-08-25,70.54,1.0,0,0,1,1,0,0,0,0,0,0,0,0,33.09,23.96,August,0,51.077014203686915
