,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
628,2019-04-30,Canada,Canada,-,Brand,L,1519.68,284.0,0.0,0.0,0.0,0.0,April,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,946.5681663516067
629,2019-05-01,Canada,Canada,-,Brand,L,1651.7399999999996,252.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1028.8248204158785
630,2019-05-02,Canada,Canada,-,Brand,L,1523.6100000000001,221.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,949.0160586011343
631,2019-05-03,Canada,Canada,-,Brand,L,1187.9599999999998,195.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,739.9486200378071
632,2019-05-04,Canada,Canada,-,Brand,L,514.06,7.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,320.1942722117202
633,2019-05-05,Canada,Canada,-,Brand,L,461.28,10.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,287.31901701323244
634,2019-05-06,Canada,Canada,-,Brand,L,1853.6899999999998,180.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1154.6140926275991
635,2019-05-07,Canada,Canada,-,Brand,L,1317.04,145.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,820.3491115311908
636,2019-05-08,Canada,Canada,-,Brand,L,1421.1199999999997,130.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,885.1777693761813
637,2019-05-09,Canada,Canada,-,Brand,L,1437.1499999999999,125.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,895.1624291115311
638,2019-05-10,Canada,Canada,-,Brand,L,1277.07,99.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,795.4528638941398
639,2019-05-11,Canada,Canada,-,Brand,L,429.17999999999995,5.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,267.3247826086956
640,2019-05-12,Canada,Canada,-,Brand,L,354.60999999999996,4.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,220.87711720226838
641,2019-05-13,Canada,Canada,-,Brand,L,1201.3500000000004,103.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,748.2888941398868
642,2019-05-14,Canada,Canada,-,Brand,L,1565.1999999999998,157.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,974.921361058601
643,2019-05-15,Canada,Canada,-,Brand,L,1653.9999999999998,110.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1030.2325141776937
644,2019-05-16,Canada,Canada,-,Brand,L,1193.82,98.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,743.5986578449905
645,2019-05-17,Canada,Canada,-,Brand,L,1014.9999999999998,105.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,632.2164461247636
646,2019-05-18,Canada,Canada,-,Brand,L,0.01,2.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.006228733459357278
647,2019-05-19,Canada,Canada,-,Brand,L,0.0,2.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
648,2019-05-20,Canada,Canada,-,Brand,L,0.0,14.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,3309.8742247854957
649,2019-05-21,Canada,Canada,-,Brand,L,1050.4999999999998,100.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,654.3284499054819
650,2019-05-22,Canada,Canada,-,Brand,L,1177.48,144.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,733.4209073724007
651,2019-05-23,Canada,Canada,-,Brand,L,1145.36,129.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,713.4142155009451
652,2019-05-24,Canada,Canada,-,Brand,L,834.22,99.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,519.6134026465028
653,2019-05-25,Canada,Canada,-,Brand,L,410.73999999999995,5.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,255.8389981096408
654,2019-05-26,Canada,Canada,-,Brand,L,317.41,3.0,0.0,0.0,0.0,1.0,May,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,197.70622873345937
655,2019-05-27,Canada,Canada,-,Brand,L,817.58,96.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,509.24879017013234
656,2019-05-28,Canada,Canada,-,Brand,L,1017.5399999999998,112.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,633.7985444234404
657,2019-05-29,Canada,Canada,-,Brand,L,864.4,96.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,538.411720226843
658,2019-05-30,Canada,Canada,-,Brand,L,727.1999999999999,96.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,452.9534971644612
659,2019-05-31,Canada,Canada,-,Brand,L,673.4100000000002,98.0,0.0,0.0,0.0,0.0,May,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,419.4491398865786
660,2019-06-01,Canada,Canada,-,Brand,L,257.8,4.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,160.57674858223064
661,2019-06-02,Canada,Canada,-,Brand,L,257.7100000000001,1.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,160.52068998109647
662,2019-06-03,Canada,Canada,-,Brand,L,868.35,109.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,540.8720699432891
663,2019-06-04,Canada,Canada,-,Brand,L,748.4,98.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,466.1584120982987
664,2019-06-05,Canada,Canada,-,Brand,L,652.0699999999999,81.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,406.15702268430994
665,2019-06-06,Canada,Canada,-,Brand,L,590.09,115.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,367.55133270321363
666,2019-06-07,Canada,Canada,-,Brand,L,488.75000000000006,81.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,304.429347826087
667,2019-06-08,Canada,Canada,-,Brand,L,209.13,0.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,130.26150283553875
668,2019-06-09,Canada,Canada,-,Brand,L,200.56,8.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,124.92347826086956
669,2019-06-10,Canada,Canada,-,Brand,L,549.8999999999999,95.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,342.5180529300566
670,2019-06-11,Canada,Canada,-,Brand,L,577.7299999999999,93.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,359.85261814744797
671,2019-06-12,Canada,Canada,-,Brand,L,446.4,111.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,278.05066162570887
672,2019-06-13,Canada,Canada,-,Brand,L,415.71,141.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,258.93467863894136
673,2019-06-14,Canada,Canada,-,Brand,L,402.76,111.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,250.86846880907373
674,2019-06-15,Canada,Canada,-,Brand,L,152.17,10.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,94.78263705103969
675,2019-06-16,Canada,Canada,-,Brand,L,189.26999999999998,4.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,117.89123818525519
676,2019-06-17,Canada,Canada,-,Brand,L,437.53999999999996,106.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,272.5320037807183
677,2019-06-18,Canada,Canada,-,Brand,L,534.9700000000001,154.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,333.21855387523635
678,2019-06-19,Canada,Canada,-,Brand,L,504.34,256.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,314.1399432892249
679,2019-06-20,Canada,Canada,-,Brand,L,453.30999999999995,124.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,282.3547164461247
680,2019-06-21,Canada,Canada,-,Brand,L,422.29999999999995,103.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,263.03941398865777
681,2019-06-22,Canada,Canada,-,Brand,L,218.61999999999995,4.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,136.17257088846878
682,2019-06-23,Canada,Canada,-,Brand,L,187.93999999999997,1.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,117.06281663516066
683,2019-06-24,Canada,Canada,-,Brand,L,466.2999999999999,137.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,290.44584120982984
684,2019-06-25,Canada,Canada,-,Brand,L,618.2099999999999,165.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,385.0665311909262
685,2019-06-26,Canada,Canada,-,Brand,L,605.5099999999999,139.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,377.15603969754244
686,2019-06-27,Canada,Canada,-,Brand,L,581.5399999999998,141.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,362.22576559546303
687,2019-06-28,Canada,Canada,-,Brand,L,395.70000000000005,113.0,0.0,0.0,0.0,0.0,June,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,246.47098298676752
688,2019-06-29,Canada,Canada,-,Brand,L,159.58,2.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,99.39812854442344
689,2019-06-30,Canada,Canada,-,Brand,L,163.04000000000002,2.0,0.0,0.0,0.0,1.0,June,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,101.55327032136107
690,2019-07-01,Canada,Canada,-,Brand,L,223.35000000000002,16.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,139.1187618147448
691,2019-07-02,Canada,Canada,-,Brand,L,641.4999999999999,150.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,399.57325141776926
692,2019-07-03,Canada,Canada,-,Brand,L,740.0899999999998,160.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,460.98233459357266
693,2019-07-04,Canada,Canada,-,Brand,L,576.7499999999999,144.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,359.24220226843096
694,2019-07-05,Canada,Canada,-,Brand,L,627.64,151.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,390.9402268431002
695,2019-07-06,Canada,Canada,-,Brand,L,233.51,5.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,145.4471550094518
696,2019-07-07,Canada,Canada,-,Brand,L,255.04999999999995,1.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,158.86384688090735
697,2019-07-08,Canada,Canada,-,Brand,L,710.53,155.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,442.5701984877126
698,2019-07-09,Canada,Canada,-,Brand,L,796.4999999999999,133.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,496.11862003780715
699,2019-07-10,Canada,Canada,-,Brand,L,751.5600000000002,146.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,468.1266918714557
700,2019-07-11,Canada,Canada,-,Brand,L,832.4,107.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,518.4797731568998
701,2019-07-12,Canada,Canada,-,Brand,L,619.9899999999999,115.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,386.1752457466918
702,2019-07-13,Canada,Canada,-,Brand,L,288.15999999999997,7.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,179.4871833648393
703,2019-07-14,Canada,Canada,-,Brand,L,224.76000000000002,4.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,139.99701323251418
704,2019-07-15,Canada,Canada,-,Brand,L,840.68,179.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,523.6371644612476
705,2019-07-16,Canada,Canada,-,Brand,L,889.04,162.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,553.7593194706994
706,2019-07-17,Canada,Canada,-,Brand,L,735.87,154.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,458.35380907372394
707,2019-07-18,Canada,Canada,-,Brand,L,921.3000000000001,121.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,573.8532136105861
708,2019-07-19,Canada,Canada,-,Brand,L,725.6199999999999,101.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,451.9693572778827
709,2019-07-20,Canada,Canada,-,Brand,L,338.74999999999994,2.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,210.99834593572777
710,2019-07-21,Canada,Canada,-,Brand,L,263.13,5.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,163.89666351606803
711,2019-07-22,Canada,Canada,-,Brand,L,843.5799999999999,140.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,525.4434971644612
712,2019-07-23,Canada,Canada,-,Brand,L,815.0300000000002,138.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,507.6604631379963
713,2019-07-24,Canada,Canada,-,Brand,L,838.19,169.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,522.0862098298677
714,2019-07-25,Canada,Canada,-,Brand,L,819.66,147.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,510.54436672967864
715,2019-07-26,Canada,Canada,-,Brand,L,753.2500000000001,116.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,469.179347826087
716,2019-07-27,Canada,Canada,-,Brand,L,368.5,5.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,229.52882797731567
717,2019-07-28,Canada,Canada,-,Brand,L,295.84000000000003,16.0,0.0,0.0,0.0,1.0,July,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,184.27085066162573
718,2019-07-29,Canada,Canada,-,Brand,L,773.85,173.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,482.010538752363
719,2019-07-30,Canada,Canada,-,Brand,L,802.4499999999998,147.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,499.8247164461246
720,2019-07-31,Canada,Canada,-,Brand,L,731.3700000000001,191.0,0.0,0.0,0.0,0.0,July,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,455.5508790170133
721,2019-08-01,Canada,Canada,-,Brand,L,714.2199999999999,162.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,444.86860113421545
722,2019-08-02,Canada,Canada,-,Brand,L,595.24,141.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,370.7591304347826
723,2019-08-03,Canada,Canada,-,Brand,L,293.68,8.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,182.92544423440455
724,2019-08-04,Canada,Canada,-,Brand,L,182.39,10.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,113.60586956521738
725,2019-08-05,Canada,Canada,-,Brand,L,316.37000000000006,39.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,197.05844045368622
726,2019-08-06,Canada,Canada,-,Brand,L,658.79,208.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,410.3427315689981
727,2019-08-07,Canada,Canada,-,Brand,L,962.1800000000001,143.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,599.3162759924386
728,2019-08-08,Canada,Canada,-,Brand,L,634.13,273.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,394.98267485822305
729,2019-08-09,Canada,Canada,-,Brand,L,664.2299999999999,195.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,413.7311625708884
730,2019-08-10,Canada,Canada,-,Brand,L,238.13,9.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,148.32482986767485
731,2019-08-11,Canada,Canada,-,Brand,L,198.53,14.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,123.65904536862003
732,2019-08-12,Canada,Canada,-,Brand,L,711.95,221.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,443.4546786389414
733,2019-08-13,Canada,Canada,-,Brand,L,889.04,229.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,553.7593194706994
734,2019-08-14,Canada,Canada,-,Brand,L,701.2899999999998,270.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,436.8148487712664
735,2019-08-15,Canada,Canada,-,Brand,L,637.34,327.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,396.98209829867676
736,2019-08-16,Canada,Canada,-,Brand,L,660.86,190.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,411.63207939508504
737,2019-08-17,Canada,Canada,-,Brand,L,281.81000000000006,4.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,175.53193761814748
738,2019-08-18,Canada,Canada,-,Brand,L,265.44000000000005,17.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,165.3355009451796
739,2019-08-19,Canada,Canada,-,Brand,L,850.3999999999999,258.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,529.6914933837428
740,2019-08-20,Canada,Canada,-,Brand,L,860.2400000000001,287.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,535.8205671077505
741,2019-08-21,Canada,Canada,-,Brand,L,805.9,288.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,501.97362948960296
742,2019-08-22,Canada,Canada,-,Brand,L,786.19,300.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,489.69679584120985
743,2019-08-23,Canada,Canada,-,Brand,L,711.7500000000001,258.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,443.3301039697543
744,2019-08-24,Canada,Canada,-,Brand,L,321.81999999999994,10.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,200.45310018903587
745,2019-08-25,Canada,Canada,-,Brand,L,265.3500000000001,43.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,165.2794423440454
746,2019-08-26,Canada,Canada,-,Brand,L,1208.32,249.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,752.6303213610586
747,2019-08-27,Canada,Canada,-,Brand,L,1148.47,279.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,715.3513516068053
748,2019-08-28,Canada,Canada,-,Brand,L,1344.8300000000002,266.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,837.6587618147448
749,2019-08-29,Canada,Canada,-,Brand,L,1371.65,335.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,854.3642249527411
750,2019-08-30,Canada,Canada,-,Brand,L,1313.5500000000002,266.0,0.0,0.0,0.0,0.0,August,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,818.1752835538754
751,2019-08-31,Canada,Canada,-,Brand,L,182.72,19.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,113.81141776937619
752,2019-09-01,Canada,Canada,-,Brand,L,231.47999999999996,86.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,144.18272211720225
753,2019-09-02,Canada,Canada,-,Brand,L,326.43,92.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,203.3245463137996
754,2019-09-03,Canada,Canada,-,Brand,L,1141.25,437.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,710.8542060491493
755,2019-09-04,Canada,Canada,-,Brand,L,986.6700000000001,398.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,614.5704442344046
756,2019-09-05,Canada,Canada,-,Brand,L,922.72,298.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,574.7376937618147
757,2019-09-06,Canada,Canada,-,Brand,L,738.8900000000001,295.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,460.23488657845
758,2019-09-07,Canada,Canada,-,Brand,L,249.14,11.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,155.18266540642722
759,2019-09-08,Canada,Canada,-,Brand,L,195.07999999999998,29.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,121.51013232514177
760,2019-09-09,Canada,Canada,-,Brand,L,1050.8000000000002,457.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,654.5153119092629
761,2019-09-10,Canada,Canada,-,Brand,L,1187.65,478.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,739.7555293005671
762,2019-09-11,Canada,Canada,-,Brand,L,1236.26,446.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,770.0334026465027
763,2019-09-12,Canada,Canada,-,Brand,L,1087.68,364.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,677.4868809073724
764,2019-09-13,Canada,Canada,-,Brand,L,982.73,351.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,612.1163232514177
765,2019-09-14,Canada,Canada,-,Brand,L,468.86999999999995,17.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,292.0466257088847
766,2019-09-15,Canada,Canada,-,Brand,L,522.4899999999999,18.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,325.44509451795835
767,2019-09-16,Canada,Canada,-,Brand,L,1396.27,431.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,869.6993667296786
768,2019-09-17,Canada,Canada,-,Brand,L,1527.09,393.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,951.1836578449904
769,2019-09-18,Canada,Canada,-,Brand,L,1250.71,371.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,779.0339224952742
770,2019-09-19,Canada,Canada,-,Brand,L,1103.8600000000001,491.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,687.5649716446126
771,2019-09-20,Canada,Canada,-,Brand,L,1675.4000000000005,486.0,0.0,0.0,0.0,0.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1043.5620037807187
772,2019-09-21,Canada,Canada,-,Brand,L,700.3900000000001,13.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,436.2542627599245
773,2019-09-22,Canada,Canada,-,Brand,L,570.57,17.0,0.0,0.0,0.0,2.0,SeptemberSeptember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,355.3928449905482
