,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,dec_2022,power,growth,MAPE,period_AE
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,linear,99.03,98.87
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,linear,54.9,40.04
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,53.82,45.800000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,logistic,311.8,349.15
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,linear,66.4,71.92
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,logistic,316.3,337.40000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,linear,54.19,39.24
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,31.55,8.01
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,linear,54.89,40.77
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,logistic,323.79,343.6
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,67.68,71.05
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,logistic,57.03,54.339999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,linear,64.64,70.67999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,41.27,13.13
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,68.05,71.17
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,288.6,343.15000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,65.74,71.41999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,35.92,18.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,linear,99.09,99.02
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,279.51,338.92
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,logistic,308.54,349.79
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,linear,53.91,39.15
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,linear,65.98,71.71
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,logistic,57.5,56.220000000000006
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,linear,54.65,41.31
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,303.61,351.28
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,linear,54.13,39.48
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,logistic,57.07,54.75
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,67.02,70.58
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,logistic,16.71,17.62
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,linear,66.31,71.96000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,66.7,70.41
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,30.49,15.14
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,302.78,350.52
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,65.68,71.5
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,30.9,7.84
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,25.16,12.620000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,logistic,74.58,69.71000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,linear,55.29,50.239999999999995
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,36.15,38.09
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,linear,98.99,99.58
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,62.99,55.900000000000006
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,36.23,38.24
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,89.42,87.88
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,linear,55.46,52.300000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,34.7,35.97
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,54.92,47.13
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,47.29,44.190000000000005
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,86.77,85.72
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,64.09,57.199999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,89.14,87.5
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,47.13,44.57
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,88.44,87.59
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,61.63,54.279999999999994
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,88.94,87.24
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,logistic,76.09,72.18
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,linear,99.29,99.72
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,39.06,42.27
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,linear,54.8,53.66
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,65.73,59.919999999999995
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,89.62,88.14
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,38.05,40.57
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,linear,55.08,54.74
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,39.32,42.69
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,54.91,51.39
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,51.16,50.23
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,86.88,85.58
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,65.52,59.660000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,50.67,49.87
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,89.69,88.24
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,na,na,na,na,na,linear,41.26,29.599999999999998
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,87.84,86.66
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,65.64,59.489999999999995
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,na,additive,na,na,na,linear,52.46,45.129999999999995
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,89.09,87.45
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,na,na,na,na,na,logistic,362.4,200.89999999999998
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,linear,39.33,29.580000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,additive,na,na,na,na,linear,57.04,49.53
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,na,additive,na,na,na,logistic,353.06,199.69
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,logistic,338.47,216.19000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,additive,additive,na,na,na,linear,55.55,47.949999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,additive,na,na,na,na,logistic,353.06,199.69
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,linear,45.4,39.89
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,linear,39.59,29.68
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,additive,additive,na,na,na,logistic,354.54,200.95999999999998
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,linear,45.15,39.73
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,325.52,208.42000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,logistic,338.37,216.10999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,40.44,31.45
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,331.97,213.58
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,na,na,na,na,na,linear,39.85,30.29
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,334.02,214.18
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,na,additive,na,na,na,linear,51.53,43.8
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,na,na,na,na,na,logistic,357.41,198.12
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,linear,39.04,30.84
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,na,additive,na,na,na,logistic,357.3,205.41
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,additive,na,na,na,na,linear,50.66,43.03
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,logistic,343.58,216.27999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,additive,na,na,na,na,logistic,357.3,205.41
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,additive,additive,na,na,na,linear,51.86,44.56
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,linear,49.29,43.230000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,additive,additive,na,na,na,logistic,351.5,200.61
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,linear,38.56,30.31
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,linear,53.44,46.85
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,340.05,212.99
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,logistic,343.59,216.27999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,36.52,27.860000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,337.85,213.87
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,na,na,na,na,na,linear,41.1,29.21
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,na,additive,na,na,na,linear,53.93,46.35
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,336.63,215.03
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,na,na,na,na,na,logistic,35.84,21.0
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,linear,50.08,42.53
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,na,additive,na,na,na,logistic,47.72,35.04
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,additive,na,na,na,na,linear,49.98,42.43
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,linear,53.93,46.150000000000006
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,43.38,26.63
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,45.62,40.53
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,additive,na,na,na,na,logistic,47.72,35.04
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,logistic,56.01,40.19
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,linear,47.92,40.18
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,36.62,28.1
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,51.69,46.12
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,46.24,38.81
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,43.38,26.63
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,36.62,28.1
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,na,na,na,na,na,linear,37.2,26.979999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,51.07,32.75
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,na,additive,na,na,na,linear,54.3,46.52
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,na,na,na,na,na,logistic,33.71,19.5
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,na,multiplicative,na,na,na,linear,47.21,39.89
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,na,additive,na,na,na,logistic,42.91,31.490000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,additive,na,na,na,na,linear,53.8,46.12
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,additive,additive,na,na,na,linear,58.48,51.019999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,35.46,20.59
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,additive,na,na,na,na,logistic,42.91,31.490000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,46.63,40.62
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,additive,additive,na,na,na,logistic,56.05,40.050000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,multiplicative,na,na,na,na,linear,48.39,40.910000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,36.12,27.57
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,41.95,36.96
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,35.37,20.49
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,47.55,40.1
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,na,na,na,na,na,linear,22.8,9.39
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,36.12,27.57
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,41.03,25.06
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,na,additive,na,na,na,linear,25.24,14.510000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,22.76,10.5
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,na,na,na,na,na,logistic,114.31,126.47999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,116.97,128.89
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,additive,na,na,na,na,linear,28.05,16.27
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,125.61,147.28
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,24.79,12.93
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,116.98,128.89
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,124.99,133.72
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,23.04,11.88
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,91.33,92.10000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,139.9,138.63
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,125.61,147.28
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,26.1,16.09
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,90.65,91.47999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,139.65,138.24
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,na,na,na,na,na,linear,19.94,8.51
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,na,additive,na,na,na,linear,22.06,10.33
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,137.86,138.96
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,na,na,na,na,na,logistic,112.82,120.07000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,20.05,10.7
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,114.31,119.35
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,additive,na,na,na,na,linear,25.45,13.370000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,136.8,137.45000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,25.59,14.06
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,114.25,119.57
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,21.57,12.4
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,110.45,127.17
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,91.17,92.15
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,138.63,139.69
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,136.85,137.4
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,22.19,10.440000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,91.36,92.16
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,138.16,140.84
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,multiplicative,na,na,False,na,na,na,na,na,na,na,linear,40.85,31.4
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,multiplicative,na,na,False,na,na,na,additive,na,na,na,linear,66.95,61.370000000000005
0,Italy,-,Non_Brand,183,0.05,10.0,1.0,additive,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,139.72,140.39
