,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,nov_dec_2018,jul_dec_2019,power,growth,MAPE,period_AE
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,na,logistic,102.88,63.17
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,na,linear,35.19,18.58
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,na,linear,32.34,26.700000000000003
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,na,logistic,87.75,46.58
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,na,linear,32.86,27.43
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,108.59,71.16
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,na,linear,32.27,23.01
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,na,logistic,106.34,41.72
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,33.35,20.64
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,103.77,65.45
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,na,linear,36.28,18.96
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,103.29,37.97
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,na,linear,42.91,5.390000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,na,logistic,106.4,30.28
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,na,linear,40.1,8.91
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,na,logistic,115.72,73.50999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,na,linear,43.4,5.0
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,na,logistic,135.27,76.66
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,na,linear,42.71,6.03
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,na,logistic,104.01,60.260000000000005
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,na,linear,39.83,9.68
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,na,logistic,106.14,62.73
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,na,linear,39.92,9.4
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,125.82,83.83
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,na,linear,40.25,8.61
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,na,logistic,131.18,71.61999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,40.28,8.28
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,124.56,82.58
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,na,linear,35.36,23.150000000000002
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,133.52,74.39
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,na,logistic,102.16,26.13
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,na,linear,40.66,12.7
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,na,linear,38.32,15.310000000000002
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,na,logistic,101.02,58.3
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,na,logistic,129.27,69.85
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,na,linear,40.68,12.75
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,na,logistic,112.51,70.89
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,na,linear,40.65,12.75
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,na,logistic,119.51,77.73
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,na,linear,39.21,13.639999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,125.8,84.31
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,na,linear,37.51,16.919999999999998
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,na,linear,38.92,14.39
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,na,logistic,129.24,70.73
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,104.17,62.580000000000005
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,38.44,15.07
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,na,linear,54.21,63.46000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,129.02,70.36
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,na,linear,45.64,55.010000000000005
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,na,logistic,82.6,24.83
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,linear,52.07,61.69
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,na,logistic,70.58,21.25
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,na,linear,45.33,54.64
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,logistic,81.28,0.6799999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,na,logistic,79.64,37.019999999999996
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,na,linear,46.91,56.75
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,linear,55.32,63.839999999999996
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,na,logistic,73.01,25.130000000000003
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,linear,50.32,60.14000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,79.1,36.1
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,logistic,81.0,0.36
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,linear,53.41,62.18
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,50.54,60.33
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,79.58,37.21
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,na,linear,58.51,67.36
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,81.81,2.39
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,na,linear,50.88,61.019999999999996
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,na,logistic,76.79,28.910000000000004
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,na,linear,57.33,66.36999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,na,logistic,76.36,35.22
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,na,logistic,76.47,9.950000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,na,linear,51.41,61.51
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,na,logistic,65.35,18.970000000000002
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,na,linear,52.82,62.739999999999995
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,na,logistic,68.1,23.830000000000002
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,na,linear,59.28,67.33
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,67.02,19.55
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,na,linear,54.43,63.78
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,na,logistic,74.63,3.62
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,na,linear,59.88,67.88
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,65.49,17.669999999999998
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,54.3,63.660000000000004
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,na,linear,28.84,23.61
0,Poland,-,Non_Brand,183,0.1,0.01,1.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,75.33,8.49
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,na,linear,36.4,1.55
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,na,logistic,107.72,51.629999999999995
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,na,linear,30.86,13.08
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,na,logistic,130.58,83.21
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,na,linear,36.24,1.04
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,na,logistic,153.66,107.06
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,na,linear,35.57,3.9800000000000004
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,na,logistic,134.53,86.8
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,na,linear,35.98,2.06
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,na,logistic,133.82,86.11999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,na,linear,30.72,13.74
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,160.51,113.05000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,na,linear,35.94,1.97
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,na,logistic,157.29,110.91
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,30.77,14.16
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,161.03,113.6
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,na,linear,28.68,23.11
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,159.07,113.04
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,na,linear,34.56,6.3
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,na,logistic,113.15,57.75
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,na,linear,29.24,18.8
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,na,logistic,132.8,85.24000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,na,linear,34.87,4.61
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,na,logistic,159.03,112.78999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,na,linear,35.46,2.32
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,na,logistic,134.48,86.74
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,na,logistic,134.64,86.87
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,na,linear,34.68,5.609999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,na,linear,29.84,15.73
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,161.36,113.99999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,na,logistic,158.04,111.75999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,na,linear,34.64,5.6899999999999995
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,29.77,15.55
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,159.98,112.53999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,na,linear,39.71,17.24
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,157.92,111.78999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,na,linear,47.37,3.29
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,na,logistic,151.21,84.2
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,na,logistic,166.82,101.94000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,na,linear,44.09,8.27
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,na,linear,48.83,0.16
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,na,logistic,199.37,130.47
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,na,linear,47.23,3.5700000000000003
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,na,logistic,165.58,100.83
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,na,linear,45.51,5.33
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,na,logistic,167.65,102.69
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,na,linear,44.1,8.05
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,188.48,121.52000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,na,linear,44.3,8.03
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,na,logistic,199.16,130.26
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,44.24,8.09
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,184.28,117.68
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,na,linear,38.81,19.79
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,197.25,128.33
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,na,logistic,150.28,83.39999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,na,linear,46.49,5.59
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,na,linear,43.51,9.81
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,na,logistic,167.39,102.42999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,na,linear,46.2,6.3100000000000005
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,na,logistic,200.57,131.68
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,na,linear,46.63,5.19
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,na,logistic,164.7,100.05999999999999
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,na,linear,44.42,8.23
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,na,logistic,164.68,100.03
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,na,linear,43.39,10.31
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,185.81,119.08000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,na,logistic,200.05,131.13
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,na,linear,43.78,9.98
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,189.23,122.21
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,42.6,12.18
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,na,linear,49.34,57.8
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,202.42,133.62
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,na,linear,40.97,49.13
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,na,logistic,103.59,51.5
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,linear,43.65,52.910000000000004
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,na,logistic,123.09,74.81
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,na,linear,41.83,50.4
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,logistic,140.37,99.48
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,na,logistic,124.56,76.38000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,na,linear,41.05,49.32
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,linear,46.06,54.82
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,na,logistic,123.24,74.98
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,linear,43.26,52.59
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,140.01,95.8
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,logistic,139.65,98.48
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,linear,45.59,54.39000000000001
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,141.27,97.34
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,44.71,53.879999999999995
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,na,linear,53.75,61.89
0,Poland,-,Non_Brand,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,140.04,98.89
