region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,AOV,ROAS
LATAM,Mexico,-,Non_Brand,2023-08-09,256.21,3.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-10,258.11,4.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-11,253.66,2.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-12,78.42,0.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-13,25.78,0.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-14,495.93,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-15,169.04,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-16,100.94,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-17,101.34,2.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-18,100.29,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-19,50.89,1.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-20,51.95,0.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-21,51.16,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-22,51.3,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-23,20.67,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-24,20.74,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-25,20.25,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-26,10.32,0.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-27,9.59,0.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-28,66.51,0.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-29,65.8,1.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-30,30.71,3.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-08-31,30.89,2.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-01,15.21,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-02,13.78,0.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-03,15.42,0.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-04,15.5,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-05,9.83,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-06,0.0,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-07,0.64,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-08,0.0,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-09,0.0,0.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-11,0.0,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-12,0.0,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-13,2.25,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-14,0.91,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-15,7.85,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-18,0.52,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-19,0.0,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-20,1.3,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-21,4.11,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-22,0.72,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-23,0.0,1.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-24,0.0,0.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-25,0.0,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-26,1.45,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-27,4.08,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-28,0.52,0.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-29,0.0,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-09-30,0.0,0.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-02,1.52,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-03,0.6,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-04,0.74,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-05,1.81,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-06,2.68,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-07,0.0,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-09,5.82,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-10,1.74,2.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-11,0.79,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-12,0.0,2.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-13,0.0,6.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-14,0.0,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-15,0.0,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-16,0.53,2.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-17,0.0,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-18,2.08,4.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-19,0.5,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-20,0.0,3.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-21,0.0,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-22,0.0,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-23,0.0,11.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-24,0.5,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-25,2.71,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-26,0.81,12.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-27,0.66,5.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-28,0.07,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-29,0.08,0.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-30,1.06,5.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-31,0.52,8.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-01,1.67,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-02,0.98,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-03,0.66,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-04,0.3,1.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-05,1.63,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-06,1.19,1.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-07,4.88,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-08,4.76,6.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-09,6.71,6.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-10,6.629999999999999,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-11,5.8500000000000005,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-12,0.93,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-13,11.930000000000001,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-14,7.669999999999999,10.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-15,11.48,9.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-16,10.09,9.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-17,12.14,3.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-18,7.76,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-19,11.57,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-20,49.029999999999994,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-21,40.94,9.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-22,58.16,5.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-23,30.830000000000002,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-24,30.79,1.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-25,18.77,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-26,9.96,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-27,40.019999999999996,8.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-28,30.26,7.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-29,36.239999999999995,3.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-30,59.540000000000006,7.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-01,59.79,12.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-02,19.54,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-03,15.79,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-04,97.64,20.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-05,19.46,8.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-06,29.320000000000004,7.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-07,28.12,12.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-08,40.81,4.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-09,13.02,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-10,17.12,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-11,26.81,8.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-12,29.39,26.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-13,30.570000000000004,10.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-14,20.8,18.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-15,22.67,13.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-16,11.37,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-17,9.43,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-18,23.570000000000004,4.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-19,23.39,10.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-20,20.319999999999997,8.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-21,26.330000000000002,10.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-22,18.76,6.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-23,13.17,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-24,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-26,42.05,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-27,0.0,6.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-28,0.0,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-29,0.0,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-30,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-31,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-01,0.0,3.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-02,209.87,6.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-03,139.73,6.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-04,138.69,4.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-05,116.12,2.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-06,68.19,1.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-07,22.83,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-08,167.50000000000003,6.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-09,130.01,9.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-10,90.12,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-11,99.80000000000001,5.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-12,85.62,17.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-13,33.14,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-14,15.51,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-15,55.39,18.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-16,52.26,15.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-17,10.95,15.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-18,17.73,12.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-19,7.09,8.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-20,1.09,1.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-21,1.03,1.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-22,8.25,13.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-23,12.54,2.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-24,9.23,1.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-25,7.87,2.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-26,8.14,5.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-27,7.72,1.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-28,5.43,1.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-29,8.84,6.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-30,10.53,7.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-31,13.559999999999999,2.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-01,10.84,4.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-02,8.74,4.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-03,3.31,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-04,6.8,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-05,6.26,4.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-06,9.06,7.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-07,10.68,3.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-08,10.43,6.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-09,7.12,3.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-10,2.54,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-11,1.96,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-12,9.129999999999999,1.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-13,9.93,5.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-14,9.16,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-15,7.66,3.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-16,21.810000000000002,13.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-17,14.09,1.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-18,12.629999999999999,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-19,32.16,1.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-20,31.729999999999997,9.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-21,35.45,9.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-22,45.08,2.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-23,33.42,13.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-24,27.46,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-25,12.68,3.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-26,39.97,3.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-27,38.160000000000004,7.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-28,38.86,7.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-29,78.03,12.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-01,79.21,9.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-02,37.910000000000004,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-03,39.17,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-04,78.57000000000001,15.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-05,82.79,15.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-06,80.09,19.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-07,78.66,8.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-08,72.7,14.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-09,38.31,2.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-10,38.919999999999995,3.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-11,83.77000000000001,12.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-12,78.09,12.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-13,79.16,9.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-14,84.14,4.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-15,97.54999999999998,2.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-16,40.44,1.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-17,37.35,3.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-18,79.46000000000001,12.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-19,77.73,14.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-20,89.58,7.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-21,96.75,14.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-22,90.27000000000001,7.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-23,42.36,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-24,39.33,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-25,96.82,13.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-26,149.63,11.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-27,164.93,4.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-28,236.95999999999998,9.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-29,220.56,4.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-30,79.51,2.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-31,87.00999999999999,1.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-01,291.06,9.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-02,220.86999999999998,10.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-03,142.66,6.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-04,100.72999999999999,4.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-05,88.49000000000001,12.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-06,49.13,1.0,0,0,1,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-07,35.82,0.0,0,0,1,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-08,76.22,13.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-09,77.91,23.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-10,68.09,25.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-11,61.99,10.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-12,40.4,20.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-13,25.89,0.0,0,0,1,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-14,4.38,0.0,0,0,1,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-15,17.75,16.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-16,14.73,13.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-17,13.18,10.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-18,15.48,12.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-19,15.369999999999997,16.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-20,9.540000000000001,1.0,0,0,1,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-21,2.09,0.0,0,0,1,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-22,15.16,10.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-23,14.84,18.0,0,0,0,0,0,April,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-04-24,12.329999999999998,15.0,0,0,0,0,0,April,69.4,3.79
