ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Canada_-_Brand_Apr_2024,Canada_-_Brand_Aug_2024,Canada_-_Brand_Dec_2024,Canada_-_Brand_Jul_2024,Canada_-_Brand_Jun_2024,Canada_-_Brand_May_2024,Canada_-_Brand_Nov_2024,Canada_-_Brand_Oct_2024,Canada_-_Brand_Sep_2024,Canada_-_Non_Brand_Apr_2024,Canada_-_Non_Brand_Aug_2024,Canada_-_Non_Brand_Dec_2024,Canada_-_Non_Brand_Jul_2024,Canada_-_Non_Brand_Jun_2024,Canada_-_Non_Brand_May_2024,Canada_-_Non_Brand_Nov_2024,Canada_-_Non_Brand_Oct_2024,Canada_-_Non_Brand_Sep_2024,AOV,ROAS
2024-07-17,Canada,Canada,-,Non_Brand,L,278.09,0,35.2,242.89,0.12657772663526198,0.873422273364738,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.09,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-18,Canada,Canada,-,Brand,L,1825.2600000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1825.2600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-18,Canada,Canada,-,Non_Brand,L,244.40999999999997,0,65.62,178.79,0.26848328628124873,0.7315167137187513,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.40999999999997,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-19,Canada,Canada,-,Brand,L,1949.0399999999995,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1949.0399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-19,Canada,Canada,-,Non_Brand,L,269.91999999999996,0,123.31,146.60999999999999,0.46,0.54,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.91999999999996,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-20,Canada,Canada,-,Brand,L,903.5,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,903.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-20,Canada,Canada,-,Non_Brand,L,52.58,0,33.22,19.36,0.6317991631799164,0.36820083682008364,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-21,Canada,Canada,-,Brand,L,1012.6499999999996,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1012.6499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-21,Canada,Canada,-,Non_Brand,L,60.43,0,31.660000000000004,28.77,0.5239119642561642,0.47608803574383585,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.43,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-22,Canada,Canada,-,Brand,L,2462.83,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,2462.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-22,Canada,Canada,-,Non_Brand,L,430.40999999999997,0,244.70999999999998,185.7,0.5685509165679236,0.43144908343207644,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.40999999999997,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-23,Canada,Canada,-,Brand,L,1866.5600000000004,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,1866.5600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-23,Canada,Canada,-,Non_Brand,L,294.69,0,107.16,187.53,0.36363636363636365,0.6363636363636364,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.69,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-24,Canada,Canada,-,Brand,L,1937.2500000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1937.2500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-24,Canada,Canada,-,Non_Brand,L,339.71,0,51.989999999999995,287.71999999999997,0.15304230078596448,0.8469576992140355,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.71,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-25,Canada,Canada,-,Brand,L,1858.2600000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1858.2600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-25,Canada,Canada,-,Non_Brand,L,336.5,0,49.58,286.92,0.14734026745913817,0.8526597325408618,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.5,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-26,Canada,Canada,-,Brand,L,1794.08,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1794.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-26,Canada,Canada,-,Non_Brand,L,315.40999999999997,0,69.46,245.95,0.22022129926127898,0.779778700738721,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.40999999999997,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-27,Canada,Canada,-,Brand,L,1025.5700000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1025.5700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-27,Canada,Canada,-,Non_Brand,L,51.09,0,22.93,28.16,0.45,0.55,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-28,Canada,Canada,-,Brand,L,818.72,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,818.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-28,Canada,Canada,-,Non_Brand,L,42.17,0,12.31,29.86,0.291913682712829,0.708086317287171,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-29,Canada,Canada,-,Brand,L,1671.1900000000003,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,1671.1900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-29,Canada,Canada,-,Non_Brand,L,467.46999999999997,0,79.68,387.78999999999996,0.1704494406058143,0.8295505593941856,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.46999999999997,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-30,Canada,Canada,-,Brand,L,1960.5,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,1960.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-30,Canada,Canada,-,Non_Brand,L,337.95000000000005,0,35.010000000000005,302.94000000000005,0.10359520639147803,0.896404793608522,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.95000000000005,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-31,Canada,Canada,-,Brand,L,1887.5700000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1887.5700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-31,Canada,Canada,-,Non_Brand,L,271.8,0,38.37,233.43,0.1411699779249448,0.8588300220750552,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.8,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-01,Canada,Canada,-,Brand,L,1929.3799999999997,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1929.3799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-01,Canada,Canada,-,Non_Brand,L,198.35,0,69.71000000000001,128.64,0.3514494580287371,0.6485505419712629,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-02,Canada,Canada,-,Brand,L,1915.02,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1915.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-02,Canada,Canada,-,Non_Brand,L,203.6,0,46.36,157.23999999999998,0.2277013752455796,0.7722986247544203,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-03,Canada,Canada,-,Brand,L,898.2399999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,898.2399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-03,Canada,Canada,-,Non_Brand,L,48.629999999999995,0,12.27,36.36,0.2523133867982727,0.7476866132017272,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.629999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-04,Canada,Canada,-,Brand,L,704.1400000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,704.1400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-04,Canada,Canada,-,Non_Brand,L,28.240000000000002,0,10.65,17.59,0.3771246458923513,0.6228753541076487,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-05,Canada,Canada,-,Brand,L,1679.6899999999998,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1679.6899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-05,Canada,Canada,-,Non_Brand,L,112.23999999999998,0,17.69,94.54999999999998,0.15760869565217395,0.842391304347826,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.23999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-06,Canada,Canada,-,Brand,L,2635.5299999999997,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,2635.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-06,Canada,Canada,-,Non_Brand,L,306.21,0,59.14,247.07,0.19313542993370564,0.8068645700662944,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-07,Canada,Canada,-,Brand,L,2297.5399999999995,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,2297.5399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-07,Canada,Canada,-,Non_Brand,L,227.79000000000002,0,23.970000000000002,203.82000000000002,0.10522849993414987,0.8947715000658502,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.79000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-08,Canada,Canada,-,Brand,L,1852.29,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1852.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-08,Canada,Canada,-,Non_Brand,L,225.25999999999996,0,37.89,187.36999999999998,0.17,0.83,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.25999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-09,Canada,Canada,-,Brand,L,1895.4199999999998,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1895.4199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-09,Canada,Canada,-,Non_Brand,L,232.43,0,21.82,210.61,0.09387772662737168,0.9061222733726283,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-10,Canada,Canada,-,Brand,L,1178.4699999999998,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1178.4699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-10,Canada,Canada,-,Non_Brand,L,63.849999999999994,0,30.869999999999997,32.980000000000004,0.483476898981989,0.516523101018011,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.849999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-11,Canada,Canada,-,Brand,L,1077.8899999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1077.8899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-11,Canada,Canada,-,Non_Brand,L,26.700000000000003,0,11.21,15.490000000000002,0.4198501872659176,0.5801498127340824,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-12,Canada,Canada,-,Brand,L,2154.99,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,2154.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-12,Canada,Canada,-,Non_Brand,L,224.9,0,50.11,174.79,0.2228101378390396,0.7771898621609604,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-13,Canada,Canada,-,Brand,L,2228.3100000000004,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,2228.3100000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-13,Canada,Canada,-,Non_Brand,L,199.2,0,35.37,163.83,0.18,0.8200000000000001,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-14,Canada,Canada,-,Brand,L,1475.69,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1475.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-14,Canada,Canada,-,Non_Brand,L,271.1,0,57.510000000000005,213.59,0.21213574326816673,0.7878642567318332,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-15,Canada,Canada,-,Brand,L,1632.1999999999998,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1632.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-15,Canada,Canada,-,Non_Brand,L,260.5799999999999,0,45.239999999999995,215.33999999999997,0.17,0.83,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-16,Canada,Canada,-,Brand,L,1479.1300000000003,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1479.1300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-16,Canada,Canada,-,Non_Brand,L,157.97000000000003,0,48.339999999999996,109.63000000000002,0.30600746977274157,0.6939925302272585,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.97000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-17,Canada,Canada,-,Brand,L,858.9099999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,858.9099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-17,Canada,Canada,-,Non_Brand,L,40.95,0,27.259999999999998,13.690000000000001,0.67,0.32999999999999996,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-18,Canada,Canada,-,Brand,L,835.4000000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,835.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-18,Canada,Canada,-,Non_Brand,L,72.09,0,16.73,55.36,0.23207102233319463,0.7679289776668053,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-19,Canada,Canada,-,Brand,L,1739.1600000000003,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1739.1600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-19,Canada,Canada,-,Non_Brand,L,349.34999999999997,0,51.25,298.09999999999997,0.14670101617289252,0.8532989838271074,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.34999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-20,Canada,Canada,-,Brand,L,1800.07,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1800.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-20,Canada,Canada,-,Non_Brand,L,404.03999999999996,0,92.36,311.67999999999995,0.2285912285912286,0.7714087714087714,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.03999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-21,Canada,Canada,-,Brand,L,1711.3699999999997,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1711.3699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-21,Canada,Canada,-,Non_Brand,L,224.98000000000002,0,52.24,172.74,0.2321984176371233,0.7678015823628768,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-22,Canada,Canada,-,Brand,L,1644.7499999999998,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1644.7499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-22,Canada,Canada,-,Non_Brand,L,185.53999999999996,0,35.84,149.7,0.19316589414681473,0.8068341058531853,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.53999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-23,Canada,Canada,-,Brand,L,1580.8600000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1580.8600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-23,Canada,Canada,-,Non_Brand,L,200.86,0,58.760000000000005,142.1,0.29254206910285774,0.7074579308971423,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-24,Canada,Canada,-,Brand,L,896.2199999999998,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,896.2199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-24,Canada,Canada,-,Non_Brand,L,62.8,0,9.4,53.4,0.1496815286624204,0.8503184713375795,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-25,Canada,Canada,-,Brand,L,789.3499999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,789.3499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-25,Canada,Canada,-,Non_Brand,L,80.52000000000001,0,48.81,31.71,0.61,0.39,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.52000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-26,Canada,Canada,-,Brand,L,1682.0,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-26,Canada,Canada,-,Non_Brand,L,246.31,0,59.120000000000005,187.19,0.24002273557711828,0.7599772644228817,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-27,Canada,Canada,-,Brand,L,1747.7199999999998,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1747.7199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-27,Canada,Canada,-,Non_Brand,L,326.46999999999997,0,109.53999999999999,216.93,0.34,0.6599999999999999,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.46999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-28,Canada,Canada,-,Brand,L,1663.98,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1663.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-28,Canada,Canada,-,Non_Brand,L,321.78999999999996,0,49.93000000000001,271.85999999999996,0.15516330526119523,0.8448366947388047,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.78999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-29,Canada,Canada,-,Brand,L,1712.1999999999998,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1712.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-29,Canada,Canada,-,Non_Brand,L,324.28000000000003,0,48.77,275.51000000000005,0.15039472061181694,0.8496052793881831,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.28000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-30,Canada,Canada,-,Brand,L,1802.3499999999997,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,1802.3499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-30,Canada,Canada,-,Non_Brand,L,199.79,0,32.83,166.96,0.16432253866559884,0.8356774613344011,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-08-31,Canada,Canada,-,Brand,L,938.1399999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,938.1399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-08-31,Canada,Canada,-,Non_Brand,L,67.08,0,41.36,25.72,0.616577221228384,0.383422778771616,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-09-01,Canada,Canada,-,Brand,L,850.42,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
