,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,dec_2022,power,growth,MAPE,period_AE
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,73.61,74.22
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,40.48,40.8
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,logistic,72.59,73.24000000000001
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,linear,40.32,40.63
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,76.68,77.23
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,72.49,73.15
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,39.24,39.57
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,76.68,77.23
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,39.12,39.45
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,40.48,40.8
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,78.4,78.9
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,76.64,77.2
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,41.07,41.370000000000005
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,72.49,73.15
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,38.75,39.1
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,76.62,77.18
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,linear,41.31,41.620000000000005
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,linear,39.58,39.900000000000006
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,73.09,73.75
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,logistic,73.02,73.68
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,41.31,41.6
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,76.91,77.46
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,linear,39.58,39.900000000000006
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,72.5,73.16
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,39.55,39.879999999999995
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,39.38,39.7
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,76.91,77.46
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,77.91,78.44
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,41.31,41.6
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,76.69,77.25
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,72.5,73.16
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,40.17,40.489999999999995
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,40.72,41.04
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,linear,33.21,33.040000000000006
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,76.52,77.08
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,linear,33.37,33.23
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,73.32,73.97
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,linear,33.6,33.43
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,logistic,79.93,80.27
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,logistic,80.78,81.11
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,linear,33.37,33.23
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,linear,33.54,33.410000000000004
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,logistic,80.66,80.97999999999999
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,logistic,80.78,81.11
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,linear,33.14,33.0
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,linear,33.6,33.43
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,logistic,80.71,81.05
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,81.56,81.89
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,linear,33.37,33.23
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,33.66,33.48
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,logistic,80.66,80.97999999999999
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,80.95,81.28
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,linear,33.72,33.54
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,linear,33.62,33.47
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,79.23,79.57
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,logistic,79.6,79.94
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,linear,33.08,32.92
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,logistic,81.2,81.52000000000001
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,linear,33.62,33.47
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,logistic,79.81,80.15
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,linear,33.75,33.62
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,linear,33.43,33.29
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,logistic,81.2,81.52000000000001
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,logistic,81.19,81.52000000000001
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,linear,33.08,32.92
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,linear,32.83,32.690000000000005
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,81.46,81.78
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,logistic,79.81,80.15
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,33.31,33.14
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,79.76,80.10000000000001
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,linear,33.98,33.78
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,79.5,79.85
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,linear,33.59,33.45
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,linear,33.46,33.28
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,logistic,81.46,81.77
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,logistic,80.32,80.63
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,linear,33.59,33.45
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,80.62,80.93
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,linear,33.9,33.77
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,logistic,81.46,81.77
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,33.8,33.650000000000006
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,logistic,81.29,81.6
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,linear,33.46,33.28
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,81.81,82.12
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,33.88,33.73
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,80.62,80.93
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,33.44,33.269999999999996
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,linear,32.96,32.800000000000004
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,81.64,81.95
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,81.11,81.43
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,linear,34.48,34.32
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,logistic,81.27,81.57
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,linear,33.73,33.56
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,logistic,81.52,81.83
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,linear,34.48,34.32
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,81.02,81.33
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,linear,33.36,33.25
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,logistic,81.52,81.83
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,33.73,33.589999999999996
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,linear,33.73,33.56
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,logistic,82.18,82.47
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,81.24,81.55
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,34.89,34.74
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,81.02,81.33
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,33.5,33.32
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,linear,33.87,33.69
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,80.55,80.86
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,linear,34.08,33.93
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,80.44,80.76
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,logistic,79.77,80.12
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,33.96,33.79
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,80.72,81.04
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,linear,34.08,33.93
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,79.66,80.0
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,32.86,32.74
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,33.38,33.239999999999995
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,80.72,81.04
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,81.23,81.56
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,33.96,33.79
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,81.46,81.78999999999999
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,33.7,33.550000000000004
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,79.66,80.0
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,33.58,33.410000000000004
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,81.56,81.88
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,linear,33.12,32.95
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,80.04,80.38
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,linear,33.57,33.43
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,logistic,80.7,81.03
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,33.59,33.410000000000004
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,81.19,81.51
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,linear,33.57,33.43
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,80.59,80.93
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,33.29,33.17
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,81.19,81.51
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,33.62,33.48
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,81.86,82.19
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,33.59,33.410000000000004
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,80.99,81.33
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,34.49,34.33
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,34.08,33.900000000000006
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,80.59,80.93
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,81.16,81.49
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,na,na,na,na,na,linear,51.41,52.1
0,SM,-,-,183,0.05,10.0,0.01,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,79.73,80.07
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,na,additive,na,na,na,linear,51.22,51.92
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,na,na,na,na,na,logistic,62.07,63.32
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,linear,49.53,50.21
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,na,additive,na,na,na,logistic,61.31,62.260000000000005
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,additive,na,na,na,na,linear,51.22,51.92
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,logistic,65.86,67.12
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,additive,additive,na,na,na,linear,51.48,52.17
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,additive,na,na,na,na,logistic,61.31,62.260000000000005
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,additive,additive,na,na,na,logistic,61.55,62.5
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,linear,48.86,49.53
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,linear,49.53,50.21
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,61.76,62.71
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,linear,49.07,49.76
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,48.32,48.809999999999995
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,logistic,65.86,67.12
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,61.65,62.6
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,na,na,na,na,na,linear,50.86,51.53
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,65.26,66.52
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,na,additive,na,na,na,linear,50.8,51.470000000000006
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,na,na,na,na,na,logistic,62.31,63.57000000000001
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,linear,49.41,50.07
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,additive,na,na,na,na,linear,50.8,51.470000000000006
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,na,additive,na,na,na,logistic,61.18,62.12
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,logistic,64.76,66.02
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,additive,additive,na,na,na,linear,50.98,51.65
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,linear,48.8,49.46
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,additive,na,na,na,na,logistic,61.18,62.12
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,additive,additive,na,na,na,logistic,61.04,61.99
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,linear,49.41,50.07
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,61.25,62.2
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,linear,48.41,49.07
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,logistic,64.76,66.02
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,61.21,62.150000000000006
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,na,na,na,na,na,linear,51.3,51.99
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,na,additive,na,na,na,linear,51.23,51.92
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,65.35,66.61
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,48.28,48.65
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,na,na,na,na,na,logistic,61.36,62.32
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,additive,na,na,na,na,linear,51.23,51.92
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,linear,49.26,49.95
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,na,additive,na,na,na,logistic,61.12,62.07
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,61.49,62.44
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,linear,51.63,52.31
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,additive,na,na,na,na,logistic,61.12,62.07
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,49.4,50.03999999999999
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,logistic,61.05,62.01
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,linear,49.26,49.95
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,61.74,62.69
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,49.65,50.339999999999996
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,61.49,62.44
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,48.17,48.68
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,61.49,62.44
0,SM,-,-,183,0.05,0.1,10.0,additive,additive,additive,default,False,na,na,na,na,na,na,na,linear,50.86,51.53
