,Region,Market,Account_type,WeekStart,Funnel,Ds,OptimalConversionQuantity,OptimalSpendValue,Month,Year,BaseConversionQuantity,BaseSpend,SavedDate
2423,EMEA,Ireland,-,2024-09-29,Brand,2024-10-06,14.900304640453417,33.93314832224519,Oct,2024,12.191158342189162,28.997977386388794,2024-06-01
2424,EMEA,Ireland,-,2024-10-06,Brand,2024-10-07,120.04788620374232,197.11877238220782,Oct,2024,105.96654543151419,168.44790621216478,2024-06-01
2425,EMEA,Ireland,-,2024-10-06,Brand,2024-10-08,131.0841401680273,210.06321794729865,Oct,2024,115.73194357177182,179.50997990460908,2024-06-01
2426,EMEA,Ireland,-,2024-10-06,Brand,2024-10-09,142.61712053147514,240.76131504403392,Oct,2024,125.62176379727033,205.74317136181566,2024-06-01
2427,EMEA,Ireland,-,2024-10-06,Brand,2024-10-10,119.6456844915469,195.26314334846046,Oct,2024,105.5226972353064,166.8625440241792,2024-06-01
2428,EMEA,Ireland,-,2024-10-06,Brand,2024-10-11,127.44130592789199,225.27857296740663,Oct,2024,111.60847565986468,192.5120259675054,2024-06-01
2429,EMEA,Ireland,-,2024-10-06,Brand,2024-10-12,17.12747770641778,57.713847160567035,Oct,2024,13.131066241586964,49.31944006263603,2024-06-01
2430,EMEA,Ireland,-,2024-10-06,Brand,2024-10-13,14.084472128502773,47.61032799034341,Oct,2024,10.606824689366285,40.68551560379875,2024-06-01
2431,EMEA,Ireland,-,2024-10-13,Brand,2024-10-14,139.44048117360538,267.02247555038144,Oct,2024,122.16086544247426,228.184371241368,2024-06-01
2432,EMEA,Ireland,-,2024-10-13,Brand,2024-10-15,160.9895240204881,264.8741064468503,Oct,2024,141.13414939129459,226.34856505742732,2024-06-01
2433,EMEA,Ireland,-,2024-10-13,Brand,2024-10-16,182.41307114441366,251.36780819307828,Oct,2024,159.83991053686347,214.80700169156896,2024-06-01
2434,EMEA,Ireland,-,2024-10-13,Brand,2024-10-17,185.8076668222881,237.1876053990477,Oct,2024,162.94320198472056,202.68918302086004,2024-06-01
2435,EMEA,Ireland,-,2024-10-13,Brand,2024-10-18,143.88332005905554,188.71155236964114,Oct,2024,125.28075845828305,161.26368788083695,2024-06-01
2436,EMEA,Ireland,-,2024-10-13,Brand,2024-10-19,33.9577694520954,44.37512582125436,Oct,2024,26.60327927664158,37.92080105254143,2024-06-01
2437,EMEA,Ireland,-,2024-10-13,Brand,2024-10-20,25.997925918956888,44.148863227300886,Oct,2024,20.09708089129891,37.72754287323766,2024-06-01
2438,EMEA,Ireland,-,2024-10-20,Brand,2024-10-21,152.59036575254405,205.58252106308225,Oct,2024,132.96517416903097,175.6808697610946,2024-06-01
2439,EMEA,Ireland,-,2024-10-20,Brand,2024-10-22,176.0367734693276,254.33971928875334,Oct,2024,153.93270849326942,217.34639879861,2024-06-01
2440,EMEA,Ireland,-,2024-10-20,Brand,2024-10-23,176.45606709970426,233.16391963447026,Oct,2024,154.17444559220596,199.25057973372728,2024-06-01
2441,EMEA,Ireland,-,2024-10-20,Brand,2024-10-24,185.02652124212375,247.07652809425718,Oct,2024,161.84182306600195,211.13949776846732,2024-06-01
2442,EMEA,Ireland,-,2024-10-20,Brand,2024-10-25,150.9891504136685,206.34431568736764,Oct,2024,131.21781715339364,176.33198697825335,2024-06-01
2443,EMEA,Ireland,-,2024-10-20,Brand,2024-10-26,45.312100391760744,65.7269605279945,Oct,2024,36.232866918086984,56.16696930817162,2024-06-01
2444,EMEA,Ireland,-,2024-10-20,Brand,2024-10-27,36.28131070134258,54.624620378996106,Oct,2024,28.454124382525023,46.679652590402746,2024-06-01
2445,EMEA,Ireland,-,2024-10-27,Brand,2024-10-28,182.64097606068634,272.73781887853846,Oct,2024,159.37631293143346,233.06840609983473,2024-06-01
2446,EMEA,Ireland,-,2024-10-27,Brand,2024-10-29,189.93380783171398,277.4243507762904,Oct,2024,165.98642686351906,237.07338642393916,2024-06-01
2447,EMEA,Ireland,-,2024-10-27,Brand,2024-10-30,137.29720509506237,183.65731846849283,Oct,2024,119.46866923294097,156.94462673479484,2024-06-01
2448,EMEA,Ireland,-,2024-10-27,Brand,2024-10-31,168.4419980147742,229.72013139477676,Oct,2024,147.10175571079088,196.30783179326485,2024-06-01
2449,EMEA,Ireland,-,2024-10-27,Brand,2024-11-01,108.44900525422223,146.08977504717507,Nov,2024,116.24066310874446,157.52527326612756,2024-06-01
2450,EMEA,Ireland,-,2024-10-27,Brand,2024-11-02,30.152704506350894,53.19567478051947,Nov,2024,34.00008223268053,57.359645633024165,2024-06-01
2451,EMEA,Ireland,-,2024-10-27,Brand,2024-11-03,32.28681355334939,51.541134945537436,Nov,2024,36.251860831830896,55.57583788610575,2024-06-01
2452,EMEA,Ireland,-,2024-11-03,Brand,2024-11-04,172.45606159318137,228.40524319513065,Nov,2024,184.0680425947212,246.28436338291039,2024-06-01
2453,EMEA,Ireland,-,2024-11-03,Brand,2024-11-05,146.5990016526367,208.0678391325851,Nov,2024,156.50313383975944,224.35457754421682,2024-06-01
2454,EMEA,Ireland,-,2024-11-03,Brand,2024-11-06,183.34188151258866,221.91670959814527,Nov,2024,195.5646736134279,239.28782284492115,2024-06-01
2455,EMEA,Ireland,-,2024-11-03,Brand,2024-11-07,160.3151179551973,191.67909945835427,Nov,2024,171.0509080714992,206.6831519392156,2024-06-01
2456,EMEA,Ireland,-,2024-11-03,Brand,2024-11-08,146.87124068142424,175.1711936416129,Nov,2024,157.09472045539533,188.88311920592602,2024-06-01
2457,EMEA,Ireland,-,2024-11-03,Brand,2024-11-09,37.19390684193352,46.85696143049905,Nov,2024,41.4495025904385,50.524925010086015,2024-06-01
2458,EMEA,Ireland,-,2024-11-03,Brand,2024-11-10,43.94374594587135,49.49138183879163,Nov,2024,48.73064637570482,53.36530167232696,2024-06-01
2459,EMEA,Ireland,-,2024-11-10,Brand,2024-11-11,185.68480648345428,218.91459109970944,Nov,2024,197.89496180506478,236.0507269078032,2024-06-01
2460,EMEA,Ireland,-,2024-11-10,Brand,2024-11-12,129.77834963520533,202.18667601717533,Nov,2024,138.57838841183911,218.0132432112206,2024-06-01
2461,EMEA,Ireland,-,2024-11-10,Brand,2024-11-13,115.1578062532841,204.68189836605936,Nov,2024,123.00372272328806,220.7036978279861,2024-06-01
2462,EMEA,Ireland,-,2024-11-10,Brand,2024-11-14,111.41322803225036,182.32504066395188,Nov,2024,118.88178038456996,196.59671112651404,2024-06-01
2463,EMEA,Ireland,-,2024-11-10,Brand,2024-11-15,74.25750044108173,136.17750388365695,Nov,2024,79.50885958829635,146.83722478855847,2024-06-01
2464,EMEA,Ireland,-,2024-11-10,Brand,2024-11-16,1.545570476282485,36.35879932555531,Nov,2024,2.8703451702389007,39.204811467063756,2024-06-01
2465,EMEA,Ireland,-,2024-11-10,Brand,2024-11-17,5.01312750303186,35.15746901873826,Nov,2024,6.621111796457174,37.90913229477407,2024-06-01
2466,EMEA,Ireland,-,2024-11-17,Brand,2024-11-18,111.37447642512446,213.2503810698962,Nov,2024,118.88653788488358,229.94288441523665,2024-06-01
2467,EMEA,Ireland,-,2024-11-17,Brand,2024-11-19,102.25629013712945,188.5598215214945,Nov,2024,109.05205609620376,203.3197401545222,2024-06-01
2468,EMEA,Ireland,-,2024-11-17,Brand,2024-11-20,93.50559444345126,175.26425461229405,Nov,2024,99.69749885336965,188.98371363600583,2024-06-01
2469,EMEA,Ireland,-,2024-11-17,Brand,2024-11-21,86.0359003943276,155.5550749101858,Nov,2024,91.50097573698,167.73137844348406,2024-06-01
2470,EMEA,Ireland,-,2024-11-17,Brand,2024-11-22,72.71629770943498,144.3274412352315,Nov,2024,77.54454282897493,155.62532934393468,2024-06-01
2471,EMEA,Ireland,-,2024-11-17,Brand,2024-11-23,11.67873626063341,45.936238893815975,Nov,2024,13.294662032544949,49.53204838273277,2024-06-01
2472,EMEA,Ireland,-,2024-11-17,Brand,2024-11-24,16.282059042034398,48.13296397115636,Nov,2024,18.100360051804735,51.9008296727625,2024-06-01
2473,EMEA,Ireland,-,2024-11-24,Brand,2024-11-25,107.2561706026594,220.17813663746426,Nov,2024,113.99631247113251,237.41342228484757,2024-06-01
2474,EMEA,Ireland,-,2024-11-24,Brand,2024-11-26,104.0109397677837,203.02878794953938,Nov,2024,110.3956227228368,218.92153479036352,2024-06-01
2475,EMEA,Ireland,-,2024-11-24,Brand,2024-11-27,108.79668665915169,194.9735065501176,Nov,2024,115.3976552210739,210.23553929915175,2024-06-01
2476,EMEA,Ireland,-,2024-11-24,Brand,2024-11-28,111.70359561012656,186.45240883924993,Nov,2024,118.36035058107888,201.04768912019412,2024-06-01
2477,EMEA,Ireland,-,2024-11-24,Brand,2024-11-29,96.96400392331677,168.78417510665616,Nov,2024,102.82658490833829,181.99583707230002,2024-06-01
2478,EMEA,Ireland,-,2024-11-24,Brand,2024-11-30,23.941981681089015,50.42208745750396,Nov,2024,25.834303257257563,54.36908402028444,2024-06-01
2479,EMEA,Ireland,-,2024-11-24,Brand,2024-12-01,34.913832436342624,50.82453768209799,Dec,2024,30.380821042673826,43.344649068775446,2024-06-01
2480,EMEA,Ireland,-,2024-12-01,Brand,2024-12-02,159.33875472270998,285.6662660046573,Dec,2024,141.1426623624005,243.6225392149609,2024-06-01
2481,EMEA,Ireland,-,2024-12-01,Brand,2024-12-03,168.89608406666562,297.5783198744855,Dec,2024,149.9730830017026,253.78152709300207,2024-06-01
2482,EMEA,Ireland,-,2024-12-01,Brand,2024-12-04,160.6773377057235,268.2235760231987,Dec,2024,142.85193646386045,228.74722823497387,2024-06-01
2483,EMEA,Ireland,-,2024-12-01,Brand,2024-12-05,150.632079586458,236.1925310384971,Dec,2024,134.26262198046533,201.43025319892232,2024-06-01
2484,EMEA,Ireland,-,2024-12-01,Brand,2024-12-06,114.57431640585818,182.3219614264177,Dec,2024,102.16667967376388,155.48838427472424,2024-06-01
2485,EMEA,Ireland,-,2024-12-01,Brand,2024-12-07,45.73857155046603,62.01732990153949,Dec,2024,40.34662612378507,52.88950070574791,2024-06-01
2486,EMEA,Ireland,-,2024-12-01,Brand,2024-12-08,50.63998640253269,67.65253271433733,Dec,2024,45.02389768495858,57.695676216540036,2024-06-01
2487,EMEA,Ireland,-,2024-12-08,Brand,2024-12-09,180.44013438644473,271.15439296100976,Dec,2024,160.63680753560516,231.24638383574097,2024-06-01
2488,EMEA,Ireland,-,2024-12-08,Brand,2024-12-10,169.96812874299863,255.42074085904025,Dec,2024,151.60005905314267,217.82825527504858,2024-06-01
2489,EMEA,Ireland,-,2024-12-08,Brand,2024-12-11,167.6865240979989,251.97172662296953,Dec,2024,149.46157937632708,214.88744150099834,2024-06-01
2490,EMEA,Ireland,-,2024-12-08,Brand,2024-12-12,167.36411359690138,245.95581691941473,Dec,2024,149.3828451939285,209.75685928834514,2024-06-01
2491,EMEA,Ireland,-,2024-12-08,Brand,2024-12-13,122.17058996132819,186.10805898122717,Dec,2024,109.0526611556487,158.71733997977654,2024-06-01
2492,EMEA,Ireland,-,2024-12-08,Brand,2024-12-14,42.546114107057605,57.90408865302824,Dec,2024,37.65469534854556,49.382099521931856,2024-06-01
2493,EMEA,Ireland,-,2024-12-08,Brand,2024-12-15,40.92926728826437,51.39810819490452,Dec,2024,36.53352259143407,43.83326670137697,2024-06-01
2494,EMEA,Ireland,-,2024-12-15,Brand,2024-12-16,158.12368824528093,211.10165285244915,Dec,2024,140.80624303034477,180.03225636408465,2024-06-01
2495,EMEA,Ireland,-,2024-12-15,Brand,2024-12-17,134.8499411828,181.11975088873515,Dec,2024,120.53428556575308,154.46314112405562,2024-06-01
2496,EMEA,Ireland,-,2024-12-15,Brand,2024-12-18,129.4956890530462,149.57164737641665,Dec,2024,115.58365218856352,127.55791820424223,2024-06-01
2497,EMEA,Ireland,-,2024-12-15,Brand,2024-12-19,145.31091450812673,155.8318139420529,Dec,2024,129.34939148592554,132.89715794119454,2024-06-01
2498,EMEA,Ireland,-,2024-12-15,Brand,2024-12-20,118.60025689831774,111.94724478057732,Dec,2024,105.10978803968146,95.47098934596481,2024-06-01
2499,EMEA,Ireland,-,2024-12-15,Brand,2024-12-21,23.297053009267195,38.253993687233354,Dec,2024,19.863803092112033,32.62388229149313,2024-06-01
2500,EMEA,Ireland,-,2024-12-15,Brand,2024-12-22,10.330257098644593,15.400208221493655,Dec,2024,8.854506084552508,13.133553452222355,2024-06-01
2501,EMEA,Ireland,-,2024-12-22,Brand,2024-12-23,23.30809135073216,6.467267773422801,Dec,2024,22.80322294602316,5.515709057243078,2024-06-01
2502,EMEA,Ireland,-,2024-12-22,Brand,2024-12-24,24.314495490483978,7.818751013217087,Dec,2024,23.800808966037135,6.668029575089692,2024-06-01
2503,EMEA,Ireland,-,2024-12-22,Brand,2024-12-25,51.353561177062346,68.18170198569543,Dec,2024,46.46274582686592,58.147083437807794,2024-06-01
2504,EMEA,Ireland,-,2024-12-22,Brand,2024-12-26,26.406383226275302,17.70594304511207,Dec,2024,25.140901602012907,15.100059062495017,2024-06-01
2505,EMEA,Ireland,-,2024-12-22,Brand,2024-12-27,17.156153448677685,6.502367267222931,Dec,2024,16.323330465732166,5.545435856596946,2024-06-01
2506,EMEA,Ireland,-,2024-12-22,Brand,2024-12-28,0.0,5.483492066860022,Dec,2024,0.0,4.67666702932952,2024-06-01
2507,EMEA,Ireland,-,2024-12-22,Brand,2024-12-29,0.0,2.5926951982259077,Dec,2024,0.0,2.2113195162486337,2024-06-01
2508,EMEA,Ireland,-,2024-12-29,Brand,2024-12-30,24.270232891298438,22.30028558806643,Dec,2024,22.43304394733561,19.01837748256517,2024-06-01
2509,EMEA,Ireland,-,2024-12-29,Brand,2024-12-31,93.0785198519661,141.8425389848155,Dec,2024,81.54429404898471,120.96668897556131,2024-06-01
2547,EMEA,Ireland,-,2024-05-26,Generic,2024-06-01,0.7830296177249162,5.682720040298027,Jun,2024,0.45393021317386445,4.849134923976708,2024-06-01
2548,EMEA,Ireland,-,2024-05-26,Generic,2024-06-02,0.0564170407801803,7.083984107698571,Jun,2024,0.031230861860456947,6.0448024753650405,2024-06-01
2549,EMEA,Ireland,-,2024-06-02,Generic,2024-06-03,4.888207141028724,8.63300106277387,Jun,2024,4.292945590315216,7.3666548440829684,2024-06-01
2550,EMEA,Ireland,-,2024-06-02,Generic,2024-06-04,4.211660413647014,9.129603221737804,Jun,2024,3.704994499223313,7.790406929775444,2024-06-01
2551,EMEA,Ireland,-,2024-06-02,Generic,2024-06-05,2.363757104614262,8.859726855707503,Jun,2024,2.0703711734350585,7.560118953354686,2024-06-01
2552,EMEA,Ireland,-,2024-06-02,Generic,2024-06-06,3.356341534930942,7.730120830926204,Jun,2024,2.943077713282982,6.596214373039971,2024-06-01
2553,EMEA,Ireland,-,2024-06-02,Generic,2024-06-07,4.398331827756491,10.245375562743732,Jun,2024,3.836139037742503,8.742499349579338,2024-06-01
2554,EMEA,Ireland,-,2024-06-02,Generic,2024-06-08,1.934058354957638,6.532873822038739,Jun,2024,1.4005250156589792,5.57461347405231,2024-06-01
2555,EMEA,Ireland,-,2024-06-02,Generic,2024-06-09,1.7022141541778868,6.247448259885843,Jun,2024,1.3016931767242665,5.3310116696213266,2024-06-01
2556,EMEA,Ireland,-,2024-06-09,Generic,2024-06-10,5.325759680326161,13.607702446059319,Jun,2024,4.655448548147179,11.611622380010884,2024-06-01
2557,EMEA,Ireland,-,2024-06-09,Generic,2024-06-11,3.9625997085839995,10.24434487783751,Jun,2024,3.4696792351254317,8.741639217241765,2024-06-01
2558,EMEA,Ireland,-,2024-06-09,Generic,2024-06-12,4.934877835890526,10.558411144184479,Jun,2024,4.312654108756503,9.009637627215033,2024-06-01
2559,EMEA,Ireland,-,2024-06-09,Generic,2024-06-13,6.891789250582775,6.768190476228495,Jun,2024,6.030315594259928,5.775383046423004,2024-06-01
2560,EMEA,Ireland,-,2024-06-09,Generic,2024-06-14,5.69700214612591,12.307299233722619,Jun,2024,4.954706902466019,10.501973367262707,2024-06-01
2561,EMEA,Ireland,-,2024-06-09,Generic,2024-06-15,0.3067676592422303,8.553455373846093,Jun,2024,0.216853000498818,7.298786891372509,2024-06-01
2562,EMEA,Ireland,-,2024-06-09,Generic,2024-06-16,0.2052798266011511,5.304207041020708,Jun,2024,0.15444863144277082,4.526153235947958,2024-06-01
2563,EMEA,Ireland,-,2024-06-16,Generic,2024-06-17,11.426779901871932,11.724352274981646,Jun,2024,9.979216977083222,10.004553012972561,2024-06-01
2564,EMEA,Ireland,-,2024-06-16,Generic,2024-06-18,14.399987224380526,7.8449459180530665,Jun,2024,12.591693897816613,6.694196949219952,2024-06-01
2565,EMEA,Ireland,-,2024-06-16,Generic,2024-06-19,5.68082625428843,2.136933853663604,Jun,2024,4.959451491839106,1.8234724758501357,2024-06-01
2566,EMEA,Ireland,-,2024-06-16,Generic,2024-06-20,4.322649135429249,5.150683554902013,Jun,2024,3.7836305387846307,4.39514839730786,2024-06-01
2567,EMEA,Ireland,-,2024-06-16,Generic,2024-06-21,3.3599930619924194,2.3653513141337235,Jun,2024,2.9255112005278825,2.01838027729731,2024-06-01
2568,EMEA,Ireland,-,2024-06-16,Generic,2024-06-22,0.7120039498461643,0.6365890518010611,Jun,2024,0.22723530314239285,0.5432066901569836,2024-06-01
2569,EMEA,Ireland,-,2024-06-16,Generic,2024-06-23,0.025857810357582632,0.6877881710271554,Jun,2024,0.00940284013003005,0.5868993393376379,2024-06-01
2570,EMEA,Ireland,-,2024-06-23,Generic,2024-06-24,4.546491192588807,4.390608217149567,Jun,2024,3.9706469472830075,3.746570326677501,2024-06-01
2571,EMEA,Ireland,-,2024-06-23,Generic,2024-06-25,4.42033002551699,8.431307784912782,Jun,2024,3.8714383182533214,7.194554844476123,2024-06-01
2572,EMEA,Ireland,-,2024-06-23,Generic,2024-06-26,4.119584215914449,2.2722666854467883,Jun,2024,3.607369044261705,1.938953632046256,2024-06-01
2573,EMEA,Ireland,-,2024-06-23,Generic,2024-06-27,2.4591711020221054,2.1336753788382294,Jun,2024,2.161983450393973,1.8206916666489597,2024-06-01
2574,EMEA,Ireland,-,2024-06-23,Generic,2024-06-28,3.4047465863098845,1.4028909372290215,Jun,2024,2.9836648530206764,1.197104731017735,2024-06-01
2575,EMEA,Ireland,-,2024-06-23,Generic,2024-06-29,0.1741376376837061,0.6419454343189144,Jun,2024,0.11661002523462462,0.5477760324091169,2024-06-01
2576,EMEA,Ireland,-,2024-06-23,Generic,2024-06-30,0.0,0.38525949128942055,Jun,2024,0.0,0.3287502404380159,2024-06-01
2577,EMEA,Ireland,-,2024-06-30,Generic,2024-07-01,9.965847418599603,3.1678409051362335,Jul,2024,9.012043584025678,2.806630532854662,2024-06-01
2578,EMEA,Ireland,-,2024-06-30,Generic,2024-07-02,8.054707926386993,6.779357412754412,Jul,2024,7.310257648342133,6.006351148463161,2024-06-01
2579,EMEA,Ireland,-,2024-06-30,Generic,2024-07-03,6.665911947703989,3.9506967186587025,Jul,2024,6.045605180916933,3.500225773001512,2024-06-01
2580,EMEA,Ireland,-,2024-06-30,Generic,2024-07-04,7.586026908347201,5.884895364218964,Jul,2024,6.8975261163354915,5.213884193287502,2024-06-01
2581,EMEA,Ireland,-,2024-06-30,Generic,2024-07-05,3.374211251771444,3.0416776803269028,Jul,2024,3.068888191866372,2.694859615624027,2024-06-01
2582,EMEA,Ireland,-,2024-06-30,Generic,2024-07-06,1.6100555484189918,0.49009460157278,Jul,2024,1.275893076105616,0.4342119813887099,2024-06-01
2583,EMEA,Ireland,-,2024-06-30,Generic,2024-07-07,0.05702043159066351,1.0359793714389756,Jul,2024,0.046461092407207305,0.9178521892604674,2024-06-01
2584,EMEA,Ireland,-,2024-07-07,Generic,2024-07-08,3.374268922463214,6.5196611966306515,Jul,2024,3.0764430524882846,5.776255844738498,2024-06-01
2585,EMEA,Ireland,-,2024-07-07,Generic,2024-07-09,0.8357781612720997,2.9750503957007015,Jul,2024,0.7640479237087275,2.6358224152945167,2024-06-01
2586,EMEA,Ireland,-,2024-07-07,Generic,2024-07-10,3.0936909038554203,4.162326360432043,Jul,2024,2.828086221378077,3.6877178849829235,2024-06-01
2587,EMEA,Ireland,-,2024-07-07,Generic,2024-07-11,1.6891070701801423,5.025969714668714,Jul,2024,1.5490866519805293,4.45288138384534,2024-06-01
2588,EMEA,Ireland,-,2024-07-07,Generic,2024-07-12,1.7229190521648958,4.6259735039119025,Jul,2024,1.5723142399127195,4.098514473684075,2024-06-01
2589,EMEA,Ireland,-,2024-07-07,Generic,2024-07-13,1.1054857370393723,1.0389536461017588,Jul,2024,0.8993782267438961,0.9205008878333998,2024-06-01
2590,EMEA,Ireland,-,2024-07-07,Generic,2024-07-14,0.04953339160648936,0.33428393420347874,Jul,2024,0.04178326911023592,0.29616940493941546,2024-06-01
2591,EMEA,Ireland,-,2024-07-14,Generic,2024-07-15,2.4021639439546454,1.8189284781433133,Jul,2024,2.18919802709308,1.6115297674787847,2024-06-01
2592,EMEA,Ireland,-,2024-07-14,Generic,2024-07-16,3.6156088669806854,3.380105627906374,Jul,2024,3.294581711975225,2.9947006545853583,2024-06-01
2593,EMEA,Ireland,-,2024-07-14,Generic,2024-07-17,0.7707964729761904,1.1784181078270584,Jul,2024,0.7016667444581464,1.0440517780518028,2024-06-01
2594,EMEA,Ireland,-,2024-07-14,Generic,2024-07-18,1.4492658918004104,3.2887161513598397,Jul,2024,1.3284937341503762,2.9137257177165226,2024-06-01
2595,EMEA,Ireland,-,2024-07-14,Generic,2024-07-19,1.1124551366817244,6.978472598249343,Jul,2024,1.0128100910163829,6.182763795044511,2024-06-01
2596,EMEA,Ireland,-,2024-07-14,Generic,2024-07-20,0.216675514003075,4.148388754361732,Jul,2024,0.16697929519503027,3.675389813430225,2024-06-01
2597,EMEA,Ireland,-,2024-07-14,Generic,2024-07-21,0.027375086833110213,1.7041386650010237,Jul,2024,0.019297192357766214,1.509814866184713,2024-06-01
2598,EMEA,Ireland,-,2024-07-21,Generic,2024-07-22,2.288439568070227,8.658658871615252,Jul,2024,2.070783538040437,7.671368695920269,2024-06-01
2599,EMEA,Ireland,-,2024-07-21,Generic,2024-07-23,0.9542859094641307,8.694643565949576,Jul,2024,0.8644617329498078,7.703252825399339,2024-06-01
2600,EMEA,Ireland,-,2024-07-21,Generic,2024-07-24,0.9990119212727689,6.8277264975883645,Jul,2024,0.9027921801116564,6.049187931471953,2024-06-01
2601,EMEA,Ireland,-,2024-07-21,Generic,2024-07-25,3.157731772246131,7.03922417796973,Jul,2024,2.8575671551124686,6.236584474574742,2024-06-01
2602,EMEA,Ireland,-,2024-07-21,Generic,2024-07-26,1.4156168067138364,11.098089778170706,Jul,2024,1.2730274550393936,9.832628595480903,2024-06-01
2603,EMEA,Ireland,-,2024-07-21,Generic,2024-07-27,0.30906726688272684,2.1102591516082008,Jul,2024,0.18458183994385075,1.869640680894704,2024-06-01
2604,EMEA,Ireland,-,2024-07-21,Generic,2024-07-28,0.0,1.5529651837586351,Jul,2024,0.0,1.3758834448703638,2024-06-01
2605,EMEA,Ireland,-,2024-07-28,Generic,2024-07-29,1.917188717996862,8.642899720901017,Jul,2024,1.7235181270637412,7.657416392423196,2024-06-01
2606,EMEA,Ireland,-,2024-07-28,Generic,2024-07-30,0.8072899959756404,2.1645873582434367,Jul,2024,0.7264963614704724,1.9177714712294205,2024-06-01
2607,EMEA,Ireland,-,2024-07-28,Generic,2024-07-31,2.2688728451584472,3.604066873718613,Jul,2024,2.039307295901269,3.1931188876605923,2024-06-01
2608,EMEA,Ireland,-,2024-07-28,Generic,2024-08-01,2.5466264610183296,9.680525323080891,Aug,2024,2.455508633514004,9.279055984326181,2024-06-01
2609,EMEA,Ireland,-,2024-07-28,Generic,2024-08-02,1.6155591253809007,9.285154103430619,Aug,2024,1.552711287551438,8.90010420355672,2024-06-01
2610,EMEA,Ireland,-,2024-07-28,Generic,2024-08-03,0.0,1.1822195747039712,Aug,2024,0.0,1.1331911026184465,2024-06-01
2611,EMEA,Ireland,-,2024-07-28,Generic,2024-08-04,0.0,0.2076242625860889,Aug,2024,0.0,0.1990134196374181,2024-06-01
2612,EMEA,Ireland,-,2024-08-04,Generic,2024-08-05,4.153395021729176,4.748285784471844,Aug,2024,3.9983169608529243,4.5513664155074975,2024-06-01
2613,EMEA,Ireland,-,2024-08-04,Generic,2024-08-06,5.3235815573192165,3.838302165915675,Aug,2024,5.13255892496835,3.67912227092288,2024-06-01
2614,EMEA,Ireland,-,2024-08-04,Generic,2024-08-07,2.325749943879306,2.0174323657606887,Aug,2024,2.2408895563166102,1.9337695331352613,2024-06-01
2615,EMEA,Ireland,-,2024-08-04,Generic,2024-08-08,3.3228142528379703,2.315178135972994,Aug,2024,3.199518733252146,2.2191590806455217,2024-06-01
2616,EMEA,Ireland,-,2024-08-04,Generic,2024-08-09,2.0558907547577077,1.2084580645708618,Aug,2024,1.9767357517129263,1.1583425943689418,2024-06-01
2617,EMEA,Ireland,-,2024-08-04,Generic,2024-08-10,0.05807636550900913,0.7657834890738978,Aug,2024,0.04355727413175685,0.7340306342425084,2024-06-01
2618,EMEA,Ireland,-,2024-08-04,Generic,2024-08-11,0.0,0.0,Aug,2024,0.0,0.0,2024-06-01
2619,EMEA,Ireland,-,2024-08-11,Generic,2024-08-12,3.0844754586315126,0.9256602825835525,Aug,2024,2.9704467910296084,0.8872734027577549,2024-06-01
2620,EMEA,Ireland,-,2024-08-11,Generic,2024-08-13,1.8589068820254808,2.751119738419916,Aug,2024,1.7934908040656399,2.6370279886704493,2024-06-01
2621,EMEA,Ireland,-,2024-08-11,Generic,2024-08-14,2.66346696932627,2.2171172319945045,Aug,2024,2.5694622527618134,2.1251686415931035,2024-06-01
2622,EMEA,Ireland,-,2024-08-11,Generic,2024-08-15,2.1354652073318814,1.8140454274003184,Aug,2024,2.0607861576166946,1.7388123804614206,2024-06-01
2623,EMEA,Ireland,-,2024-08-11,Generic,2024-08-16,2.7428619268937156,2.0563556922804573,Aug,2024,2.647324039552474,1.9710751461429028,2024-06-01
2624,EMEA,Ireland,-,2024-08-11,Generic,2024-08-17,0.04936491068265776,0.28866906791826513,Aug,2024,0.043361070194226414,0.27669585998047963,2024-06-01
2625,EMEA,Ireland,-,2024-08-11,Generic,2024-08-18,0.0,3.3008259211157003,Aug,2024,0.0,3.1639666067730263,2024-06-01
2626,EMEA,Ireland,-,2024-08-18,Generic,2024-08-19,3.3474315807112074,5.155040976370521,Aug,2024,3.2326054414772663,4.941256778425355,2024-06-01
2627,EMEA,Ireland,-,2024-08-18,Generic,2024-08-20,2.888758066645491,2.6086058189349326,Aug,2024,2.7903014827931796,2.500423083486144,2024-06-01
2628,EMEA,Ireland,-,2024-08-18,Generic,2024-08-21,2.7127315258859306,0.6343818434934297,Aug,2024,2.623951221402391,0.6080750645372253,2024-06-01
2629,EMEA,Ireland,-,2024-08-18,Generic,2024-08-22,2.6308908637238506,2.492327015309776,Aug,2024,2.5480506519453585,2.3889665418714396,2024-06-01
2630,EMEA,Ireland,-,2024-08-18,Generic,2024-08-23,2.0988784381622847,3.891908002158514,Aug,2024,2.032658679482268,3.730504789921511,2024-06-01
2631,EMEA,Ireland,-,2024-08-18,Generic,2024-08-24,0.1487041753897345,0.0,Aug,2024,0.1340775351874655,0.0,2024-06-01
2632,EMEA,Ireland,-,2024-08-18,Generic,2024-08-25,0.06829431252337614,2.6120326098139794,Aug,2024,0.06384033561967771,2.5036953757628937,2024-06-01
2633,EMEA,Ireland,-,2024-08-25,Generic,2024-08-26,1.4412456472448185,2.1595015639891244,Aug,2024,1.394802180441711,2.0699501032036207,2024-06-01
