,ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Mexico_-_Brand_Apr_2024,Mexico_-_Brand_Aug_2024,Mexico_-_Brand_Dec_2024,Mexico_-_Brand_Feb_2024,Mexico_-_Brand_Jan_2024,Mexico_-_Brand_Jul_2024,Mexico_-_Brand_Jun_2024,Mexico_-_Brand_Mar_2024,Mexico_-_Brand_May_2024,Mexico_-_Brand_Nov_2024,Mexico_-_Brand_Oct_2024,Mexico_-_Brand_Sep_2024,Mexico_-_Non_Brand_Apr_2024,Mexico_-_Non_Brand_Aug_2024,Mexico_-_Non_Brand_Dec_2024,Mexico_-_Non_Brand_Feb_2024,Mexico_-_Non_Brand_Jan_2024,Mexico_-_Non_Brand_Jul_2024,Mexico_-_Non_Brand_Jun_2024,Mexico_-_Non_Brand_Mar_2024,Mexico_-_Non_Brand_May_2024,Mexico_-_Non_Brand_Nov_2024,Mexico_-_Non_Brand_Oct_2024,Mexico_-_Non_Brand_Sep_2024,AOV,ROAS
0,2024-01-01,LATAM,Mexico,-,Brand,L,464.04,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,464.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
1,2024-01-02,LATAM,Mexico,-,Brand,L,669.34,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,669.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2,2024-01-03,LATAM,Mexico,-,Brand,L,608.5200000000001,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,608.5200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
3,2024-01-04,LATAM,Mexico,-,Brand,L,762.4000000000001,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,762.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
4,2024-01-05,LATAM,Mexico,-,Brand,L,481.4,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,481.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
5,2024-01-06,LATAM,Mexico,-,Brand,L,76.25999999999999,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,76.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
6,2024-01-07,LATAM,Mexico,-,Brand,L,62.16,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,62.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
7,2024-01-08,LATAM,Mexico,-,Brand,L,670.42,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,670.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
8,2024-01-09,LATAM,Mexico,-,Brand,L,793.42,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,793.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
9,2024-01-10,LATAM,Mexico,-,Brand,L,765.32,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,765.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
10,2024-01-11,LATAM,Mexico,-,Brand,L,603.9599999999999,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,603.9599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
11,2024-01-12,LATAM,Mexico,-,Brand,L,524.8599999999999,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,524.8599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
12,2024-01-13,LATAM,Mexico,-,Brand,L,65.42,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,65.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
13,2024-01-14,LATAM,Mexico,-,Brand,L,51.959999999999994,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,51.959999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
14,2024-01-15,LATAM,Mexico,-,Brand,L,690.0199999999999,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,690.0199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
15,2024-01-16,LATAM,Mexico,-,Brand,L,829.6399999999999,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,829.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
16,2024-01-17,LATAM,Mexico,-,Brand,L,866.6,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,866.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
17,2024-01-18,LATAM,Mexico,-,Brand,L,750.8,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,750.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
18,2024-01-19,LATAM,Mexico,-,Brand,L,530.76,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,530.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
19,2024-01-20,LATAM,Mexico,-,Brand,L,126.74,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,126.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
20,2024-01-21,LATAM,Mexico,-,Brand,L,49.36,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,49.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
21,2024-01-22,LATAM,Mexico,-,Brand,L,1248.7199999999998,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,1248.7199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
22,2024-01-23,LATAM,Mexico,-,Brand,L,1327.14,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,1327.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
23,2024-01-24,LATAM,Mexico,-,Brand,L,1156.8600000000001,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,1156.8600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
24,2024-01-25,LATAM,Mexico,-,Brand,L,850.66,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,850.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
25,2024-01-26,LATAM,Mexico,-,Brand,L,632.98,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,632.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
26,2024-01-27,LATAM,Mexico,-,Brand,L,137.72,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,137.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
27,2024-01-28,LATAM,Mexico,-,Brand,L,110.72,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,110.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
28,2024-01-29,LATAM,Mexico,-,Brand,L,1044.06,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,1044.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
29,2024-01-30,LATAM,Mexico,-,Brand,L,915.3600000000001,0,0.0,0.0,0.5,0.5,0,Jan,2024,0.0,0.0,0.0,0.0,915.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
30,2024-01-31,LATAM,Mexico,-,Brand,L,858.5400000000002,0,0.0,0.0,0.5,0.5,1,Jan,2024,0.0,0.0,0.0,0.0,858.5400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
31,2024-02-01,LATAM,Mexico,-,Brand,L,758.4599999999999,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,758.4599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
32,2024-02-02,LATAM,Mexico,-,Brand,L,702.8999999999999,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,702.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
33,2024-02-03,LATAM,Mexico,-,Brand,L,122.25999999999999,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,122.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
34,2024-02-04,LATAM,Mexico,-,Brand,L,53.339999999999996,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,53.339999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
35,2024-02-05,LATAM,Mexico,-,Brand,L,417.61999999999995,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,417.61999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
36,2024-02-06,LATAM,Mexico,-,Brand,L,1071.82,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,1071.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
37,2024-02-07,LATAM,Mexico,-,Brand,L,988.58,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,988.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
38,2024-02-08,LATAM,Mexico,-,Brand,L,1029.14,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,1029.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
39,2024-02-09,LATAM,Mexico,-,Brand,L,698.6800000000001,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,698.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
40,2024-02-10,LATAM,Mexico,-,Brand,L,179.88,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,179.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
41,2024-02-11,LATAM,Mexico,-,Brand,L,57.36,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,57.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
42,2024-02-12,LATAM,Mexico,-,Brand,L,1227.7999999999997,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,1227.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
43,2024-02-13,LATAM,Mexico,-,Brand,L,1233.7800000000002,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,1233.7800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
44,2024-02-14,LATAM,Mexico,-,Brand,L,1449.9799999999998,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,1449.9799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
45,2024-02-15,LATAM,Mexico,-,Brand,L,1588.9999999999998,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,1588.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
46,2024-02-16,LATAM,Mexico,-,Brand,L,1250.14,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,1250.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
47,2024-02-17,LATAM,Mexico,-,Brand,L,274.41999999999996,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,274.41999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
48,2024-02-18,LATAM,Mexico,-,Brand,L,194.18,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,194.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
49,2024-02-19,LATAM,Mexico,-,Brand,L,1778.7200000000003,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,1778.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
50,2024-02-20,LATAM,Mexico,-,Brand,L,1656.1799999999998,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,1656.1799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
51,2024-02-21,LATAM,Mexico,-,Brand,L,1447.0,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
52,2024-02-22,LATAM,Mexico,-,Brand,L,975.64,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,975.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
53,2024-02-23,LATAM,Mexico,-,Brand,L,805.22,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,805.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
54,2024-02-24,LATAM,Mexico,-,Brand,L,209.38000000000002,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,209.38000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
55,2024-02-25,LATAM,Mexico,-,Brand,L,136.22,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,136.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
56,2024-02-26,LATAM,Mexico,-,Brand,L,800.3800000000001,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,800.3800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
57,2024-02-27,LATAM,Mexico,-,Brand,L,838.8000000000001,0,0.0,0.0,0.5,0.5,0,Feb,2024,0.0,0.0,0.0,838.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
58,2024-02-28,LATAM,Mexico,-,Brand,L,900.16,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,900.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
59,2024-02-29,LATAM,Mexico,-,Brand,L,849.7,0,0.0,0.0,0.5,0.5,1,Feb,2024,0.0,0.0,0.0,849.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
60,2024-03-01,LATAM,Mexico,-,Brand,L,793.5,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
61,2024-03-02,LATAM,Mexico,-,Brand,L,112.3,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
62,2024-03-03,LATAM,Mexico,-,Brand,L,65.7,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
63,2024-03-04,LATAM,Mexico,-,Brand,L,1003.0400000000001,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
64,2024-03-05,LATAM,Mexico,-,Brand,L,1039.0600000000002,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
65,2024-03-06,LATAM,Mexico,-,Brand,L,834.0999999999999,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
66,2024-03-07,LATAM,Mexico,-,Brand,L,771.7599999999999,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.7599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
67,2024-03-08,LATAM,Mexico,-,Brand,L,740.9200000000001,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.9200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
68,2024-03-09,LATAM,Mexico,-,Brand,L,128.45999999999998,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.45999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
69,2024-03-10,LATAM,Mexico,-,Brand,L,76.10000000000001,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
70,2024-03-11,LATAM,Mexico,-,Brand,L,1075.52,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
71,2024-03-12,LATAM,Mexico,-,Brand,L,959.36,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
72,2024-03-13,LATAM,Mexico,-,Brand,L,910.72,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
73,2024-03-14,LATAM,Mexico,-,Brand,L,807.8600000000001,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.8600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
74,2024-03-15,LATAM,Mexico,-,Brand,L,555.0799999999999,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
75,2024-03-16,LATAM,Mexico,-,Brand,L,105.92,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
76,2024-03-17,LATAM,Mexico,-,Brand,L,48.8,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
77,2024-03-18,LATAM,Mexico,-,Brand,L,334.58000000000004,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
78,2024-03-19,LATAM,Mexico,-,Brand,L,979.72,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
79,2024-03-20,LATAM,Mexico,-,Brand,L,1089.3400000000001,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.3400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
