,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,additive,na,na,na,na,na,na,na,na,logistic,33.87,24.42
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.62,1.24
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,additive,default,na,na,na,na,na,na,na,logistic,33.87,24.42
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,33.87,24.42
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.62,1.24
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,36.78,31.05
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.62,1.24
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,36.78,31.05
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,36.78,31.05
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,na,default,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,linear,10.09,5.25
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,linear,10.09,5.25
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,logistic,27.6,1.83
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,linear,10.09,5.25
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,logistic,27.6,1.83
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.24,4.97
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.24,4.97
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,logistic,27.6,1.83
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,logistic,33.16,7.16
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.24,4.97
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,logistic,33.16,7.16
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,na,na,na,na,na,na,na,na,na,linear,8.49,5.08
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,na,default,na,na,na,na,na,na,na,linear,8.49,5.08
0,Mexico,-,Brand,183,0.05,10.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,33.16,7.16
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,na,customized,na,na,na,na,na,na,na,linear,8.49,5.08
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,na,na,na,na,na,na,na,na,na,logistic,42.15,40.36
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,na,default,na,na,na,na,na,na,na,logistic,42.15,40.36
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,additive,na,na,na,na,na,na,na,na,linear,8.28,3.6900000000000004
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,additive,default,na,na,na,na,na,na,na,linear,8.28,3.6900000000000004
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,na,customized,na,na,na,na,na,na,na,logistic,42.15,40.36
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,linear,8.28,3.6900000000000004
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,additive,na,na,na,na,na,na,na,na,logistic,40.73,37.88
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,8.74,4.8
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,additive,default,na,na,na,na,na,na,na,logistic,40.73,37.88
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,40.73,37.88
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,8.74,4.8
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,8.74,4.8
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,41.85,39.61
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,21.92,18.970000000000002
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,41.85,39.61
0,Mexico,-,Brand,183,0.05,0.01,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,41.85,39.61
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,21.92,18.970000000000002
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,21.92,18.970000000000002
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,34.22,14.78
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,logistic,34.22,14.78
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,linear,11.17,4.49
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,logistic,34.22,14.78
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,linear,11.17,4.49
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,logistic,32.58,17.380000000000003
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,linear,11.17,4.49
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,linear,17.08,14.64
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,logistic,32.58,17.380000000000003
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,linear,17.08,14.64
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,logistic,32.58,17.380000000000003
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,logistic,34.19,13.96
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,linear,17.08,14.64
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,na,na,na,na,na,na,na,na,na,linear,8.49,5.08
