,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,dec_2022,power,growth,MAPE,period_AE
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,linear,163.74,108.75999999999999
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,617.12,415.81
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,170.9,114.27000000000001
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,556.99,374.89
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,611.74,411.78
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,164.86,109.67
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,171.86,114.84
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,532.95,351.1
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,558.16,376.87
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,164.86,109.67
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,162.8,107.86
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,556.99,374.89
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,linear,160.34,105.77000000000001
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,558.16,376.87
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,573.6,391.38
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,linear,162.15,107.52
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,logistic,507.64,331.53000000000003
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,172.82,115.58999999999999
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,linear,162.15,107.52
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,569.9,381.28000000000003
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,169.81,113.41000000000001
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,552.62,371.58000000000004
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,569.9,381.28000000000003
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,161.07,106.67999999999999
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,533.31,351.3
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,172.53,115.36
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,560.85,380.46000000000004
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,161.07,106.67999999999999
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,552.62,371.58000000000004
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,162.03,107.27
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,na,na,na,na,na,linear,49.27,37.22
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,560.82,380.44
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,na,additive,na,na,na,linear,50.29,39.489999999999995
0,Italy,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,591.19,403.84000000000003
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,na,na,na,na,na,logistic,415.2,234.17
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,linear,50.08,37.6
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,additive,na,na,na,na,linear,50.28,39.489999999999995
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,na,additive,na,na,na,logistic,420.35,237.84
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,additive,additive,na,na,na,linear,41.98,31.619999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,logistic,455.89,284.49
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,additive,na,na,na,na,logistic,420.35,237.84
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,linear,46.91,35.75
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,linear,50.76,38.32
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,additive,additive,na,na,na,logistic,455.85,287.39
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,linear,46.9,35.74
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,349.07,192.95
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,logistic,455.89,284.49
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,50.84,38.32
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,349.07,192.95
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,na,na,na,na,na,linear,48.39,36.32
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,na,additive,na,na,na,linear,52.48,41.06
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,407.44,251.64
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,na,na,na,na,na,logistic,418.0,235.46999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,linear,51.57,39.12
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,additive,na,na,na,na,linear,55.67,43.57
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,na,additive,na,na,na,logistic,390.09,229.13000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,additive,additive,na,na,na,linear,38.86,28.76
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,logistic,451.71,281.26000000000005
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,linear,47.87,36.68
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,additive,na,na,na,na,logistic,389.96,229.1
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,additive,additive,na,na,na,logistic,458.5,291.07
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,linear,51.57,39.12
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,382.91,211.98000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,linear,47.87,36.68
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,51.56,39.03
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,logistic,451.72,281.26000000000005
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,na,na,na,na,na,linear,46.5,34.32
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,382.91,211.98000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,na,additive,na,na,na,linear,54.09,42.26
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,430.77,270.45
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,na,na,na,na,na,logistic,450.05,271.37
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,linear,47.92,35.44
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,na,additive,na,na,na,logistic,366.57,209.39000000000001
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,additive,na,na,na,na,linear,54.04,42.22
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,378.6,233.26
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,linear,48.36,37.51
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,additive,na,na,na,na,logistic,366.57,209.39000000000001
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,46.78,35.77
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,linear,47.92,35.44
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,logistic,308.38,185.23000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,46.78,35.77
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,240.92,130.42000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,49.35,36.8
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,378.6,233.26
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,240.83,131.13
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,na,na,na,na,na,linear,46.72,34.52
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,262.48,145.1
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,na,additive,na,na,na,linear,54.5,42.61
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,na,na,na,na,na,logistic,375.35,222.33
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,na,multiplicative,na,na,na,linear,47.01,34.55
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,na,additive,na,na,na,logistic,372.24,211.42
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,additive,na,na,na,na,linear,54.5,42.61
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,additive,additive,na,na,na,linear,47.26,36.34
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,389.36,241.41
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,48.2,37.269999999999996
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,additive,na,na,na,na,logistic,372.24,211.42
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,additive,additive,na,na,na,logistic,301.53,179.55
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,multiplicative,na,na,na,na,linear,47.01,34.55
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,48.2,37.269999999999996
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,253.06,147.96
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,389.26,241.07
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,47.54,34.98
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,253.06,147.96
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,na,na,na,na,na,linear,49.56,37.37
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,na,additive,na,na,na,linear,54.69,42.559999999999995
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,218.7,105.32
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,46.71,34.510000000000005
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,na,na,na,na,na,logistic,424.34,248.26999999999998
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,372.2,221.26000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,additive,na,na,na,na,linear,54.69,42.559999999999995
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,443.86,278.99
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,43.2,32.95
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,372.2,221.26000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,45.61,34.86
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,428.11,267.03999999999996
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,47.26,35.05
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,367.68,217.69
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,45.61,34.86
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,443.86,278.99
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,52.51,39.900000000000006
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,na,na,na,na,na,linear,48.14,36.0
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,367.83,217.70999999999998
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,na,additive,na,na,na,linear,51.43,39.989999999999995
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,450.86,288.82
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,na,na,na,na,na,logistic,423.4,247.63000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,50.65,38.279999999999994
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,additive,na,na,na,na,linear,51.43,39.989999999999995
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,415.38,248.70999999999998
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,442.28,277.91
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,40.11,30.18
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,415.3,248.74999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,46.14,35.410000000000004
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,436.65,272.71999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,50.65,38.279999999999994
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,323.31,175.38
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,46.14,35.410000000000004
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,53.0,40.400000000000006
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,442.28,277.91
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,na,na,na,na,na,linear,100.86,65.11
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,321.75,177.66
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,455.13,291.98
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,na,additive,na,na,na,linear,99.41,63.62
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,na,na,na,na,na,logistic,507.53,326.46999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,linear,103.62,67.22
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,additive,na,na,na,na,linear,98.87,63.2
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,na,additive,na,na,na,logistic,481.45,307.58
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,logistic,487.2,314.53000000000003
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,additive,additive,na,na,na,linear,89.46,56.330000000000005
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,additive,na,na,na,na,logistic,481.45,307.58
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,linear,95.51,60.660000000000004
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,linear,103.65,67.25
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,additive,additive,na,na,na,logistic,525.87,339.7
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,linear,95.5,60.650000000000006
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,472.04,295.64
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,112.31,73.94
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,logistic,487.2,314.53000000000003
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,472.15,295.65999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,na,na,na,na,na,linear,99.19,63.77
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,na,additive,na,na,na,linear,102.95,66.36999999999999
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,300.82,164.6
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,na,na,na,na,na,logistic,485.04,310.92
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,linear,113.39,74.89
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,na,additive,na,na,na,logistic,475.3,303.13
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,additive,na,na,na,na,linear,102.96,66.36999999999999
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,logistic,571.71,377.4
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,additive,additive,na,na,na,linear,102.0,65.78
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,additive,na,na,na,na,logistic,475.3,303.13
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,linear,105.17,68.07
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,additive,additive,na,na,na,logistic,464.92,295.27
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,linear,113.39,74.89
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,linear,106.28,68.93
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,430.32,270.45
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,logistic,571.71,377.4
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,103.45,66.99000000000001
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,na,na,na,na,na,linear,85.99,53.510000000000005
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,430.33,270.45
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,na,additive,na,na,na,linear,99.38,63.61
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,384.46,239.82000000000002
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,na,na,na,na,na,logistic,310.54,186.58999999999997
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,linear,110.83,72.82
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,additive,na,na,na,na,linear,99.38,63.61
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,na,additive,na,na,na,logistic,106.11,18.84
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,302.91,181.02
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,linear,100.12,64.34
0,Italy,-,Non_Brand,183,0.001,10.0,0.01,additive,multiplicative,additive,na,False,na,na,additive,na,na,na,na,logistic,106.11,18.84
